dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,26.832733,23.097425,20.508749,10.418761,2.758989,14.738491,5.031026,1.998981,0.361283,13.519936,7.461596
cuda,Background_Matting,4,26.592183,23.784516,19.315925,11.214074,3.092397,16.399706,5.952367,3.045592,0.282553,8.420366
cuda,LearningToPaint,96,14.593511,13.474686,9.597620,6.325694,1.102067,9.014046,1.713962,0.734046,0.094666,3.848794
cuda,Super_SloMo,6,25.858821,23.331946,20.094105,12.364229,3.006024,16.717639,6.200323,2.519601,0.178637,7.468845
cuda,alexnet,128,7.479421,7.115474,3.873709,3.371083,0.199627,5.408958,0.988960,0.319230,0.018970,2.246673
cuda,attention_is_all_you_need_pytorch,256,28.944211,25.420682,22.561015,12.052679,3.042911,16.668976,5.121672,2.272792,0.463859,13.795524,7.833740
cuda,dcgan,32,7.497819,7.165545,3.811511,3.213642,0.224329,4.506848,0.382644,0.112492,0.015663,1.529219
cuda,demucs,4,17.699999,16.667311,13.098692,11.634464,0.545023,16.289477,1.586267,0.685148,0.056679,1.685816,5.230452
cuda,densenet121,4,61.424241,53.732295,49.508490,28.802805,7.585001,39.318196,15.230618,5.402886,0.770764,19.009183
cuda,drq,1,10.067809,9.332714,5.202958,4.606919,0.150899,6.962565,0.230417,0.120828,0.019957,2.519727
cuda,fastNLP_Bert,6,29.714446,25.581591,22.993585,13.961143,2.556199,19.005582,4.405446,2.054401,0.347397,5.682076,7.751104
cuda,functorch_dp_cifar10,64,12.772898,11.656324,8.432168,5.414585,1.414917,10.097245,2.568330,0.886531,0.083673,6.158400,0.648530
cuda,hf_Albert,8,25.547837,23.385514,19.960147,12.307781,1.895544,21.291314,3.448179,1.585077,0.161683,4.182087,10.996466
cuda,hf_Bart,4,33.556327,28.381698,25.459512,13.119750,3.062756,20.478314,6.242680,2.599993,0.515637,3.259752,10.861438
cuda,hf_Bert,4,28.011191,23.213694,20.330439,11.361671,2.487957,17.286341,4.286284,1.956937,0.346253,7.856264,8.555763
cuda,hf_Bert_large,4,50.013116,39.112587,36.298290,17.893385,4.721230,26.623329,8.762101,3.760705,0.942895,11.626381,13.734285
cuda,hf_BigBird,2,81.477340,69.828911,66.547898,35.168968,10.204671,54.571583,23.597450,10.456328,0.633023,9.239318,30.110074
cuda,hf_DistilBert,8,17.875975,15.952457,12.559851,7.779608,1.606926,11.764944,2.127937,1.053367,0.145911,5.117985,5.666171
cuda,hf_GPT2,4,23.546171,20.206240,17.262204,8.999110,2.362830,12.980302,4.073331,1.767115,0.302603,1.676356,6.469515
cuda,hf_GPT2_large,4,60.217646,48.619797,45.561029,20.870567,8.147159,29.684768,13.166370,5.122851,1.543960,1.310601,18.159455
cuda,hf_Longformer,2,80.512340,70.170473,67.022891,44.733355,6.544590,57.358502,18.066523,5.356115,0.477712,4.731806,19.589906
cuda,hf_Reformer,4,23.834195,21.221579,18.283893,15.863127,1.076519,19.192821,1.665536,0.790235,0.070806,3.351011,4.463686
cuda,hf_T5,8,33.703801,29.222930,26.493245,16.752520,2.772496,24.200174,4.408988,1.987538,0.298493,8.075172,10.391491
cuda,hf_T5_large,2,103.803630,84.573782,81.376903,42.409279,11.056883,57.336906,20.557377,7.599159,1.826210,37.873433,27.430216
cuda,lennard_jones,1000,5.124839,4.704432,2.209305,1.837445,0.079262,2.739565,0.104476,0.066481,0.008704,0.987854
cuda,mnasnet1_0,32,25.963427,23.132080,19.835607,11.969528,2.647965,16.408437,4.259293,1.938430,0.259047,7.443374,2.345624
cuda,mobilenet_v2,96,27.251377,24.700017,21.243911,12.812626,3.097343,16.506859,4.937958,2.075742,0.290324,6.947397
cuda,mobilenet_v3_large,32,28.849747,26.030172,22.790933,13.980721,3.202106,21.093133,5.322746,2.142695,0.294492,10.465475,27.989145
cuda,nvidia_deeprecommender,256,5.714000,5.348823,2.806610,2.246536,0.140345,5.210344,0.301181,0.092309,0.012458,3.114112,0.424200
cuda,phlippe_densenet,128,28.394418,25.791282,22.566966,14.585458,3.315616,19.268329,5.100880,2.346462,0.277970,8.143052
cuda,phlippe_resnet,128,12.643267,11.592147,8.384494,5.362240,1.015002,7.148298,1.242518,0.841890,0.089413,2.855361
cuda,pytorch_CycleGAN_and_pix2pix,1,12.771523,11.820726,8.157402,4.741219,1.504464,7.464647,2.154737,0.892184,0.082290,4.283386
cuda,pytorch_stargan,16,13.993836,13.028539,9.812136,6.421178,1.001192,10.150755,1.702066,0.534759,0.071835,34.601519,4.788721
cuda,pytorch_struct,200,6.291852,5.738792,3.140723,2.197726,0.178264,5.226484,0.466691,0.177833,0.027051,3.223681,6.366630
cuda,pytorch_unet,1,15.689844,14.439640,11.212882,7.501831,1.555223,10.423886,2.653264,1.108964,0.103865,4.541810
cuda,resnet152,32,58.078851,48.773103,44.834193,20.689160,9.258474,24.215284,10.588068,4.673002,1.132670,13.523086,2.985260
cuda,resnet18,16,14.141533,12.906563,9.688277,6.573981,1.118628,10.413800,2.083591,0.845334,0.087686,5.011781,2.518689
cuda,resnet50,32,24.770479,22.120829,18.112493,9.967545,2.922562,14.173376,4.324578,1.824694,0.259670,7.271042,2.109524
cuda,resnext50_32x4d,8,23.355591,20.730186,17.146340,9.023451,2.764864,13.258818,3.396524,2.324447,0.245328,7.143037,2.343875
cuda,shufflenet_v2_x1_0,128,26.878761,24.013643,20.637284,11.477618,3.219115,15.551301,5.215348,2.752491,0.350137,7.449591
cuda,soft_actor_critic,256,6.138051,5.813622,3.165895,2.859288,0.069099,4.415318,0.092963,0.055815,0.008329,1.631283
cuda,speech_transformer,32,33.205595,28.004638,25.413966,13.865779,3.018963,20.023032,6.000201,2.610614,0.381420,9.356669
cuda,squeezenet1_1,32,10.203818,9.421559,6.156716,4.848584,0.485169,8.013042,1.683099,0.758518,0.059870,3.672093
cuda,timm_efficientdet,1,114.364777,95.744994,92.012497,57.454046,15.190215,114.733006,21.811562,7.234812,1.457513,38.118195,73.538413
cuda,timm_efficientnet,32,32.230831,28.043826,24.608800,14.725350,3.608324,21.662163,6.035213,2.438345,0.348919,10.721250,34.547521
cuda,timm_nfnet,128,29.318296,24.673411,21.267803,10.838935,4.157486,16.539391,5.813253,2.302792,0.317610,10.723220
cuda,timm_regnet,32,32.375869,27.103487,23.612181,12.219683,4.069968,17.864975,5.552541,2.371146,0.406992,9.917524,19.394637
cuda,timm_resnest,32,21.209738,19.740540,16.356797,12.280679,1.688046,18.449105,3.748505,1.541964,0.121525,38.739439,7.928388
cuda,timm_vision_transformer,8,23.091058,20.479268,17.054273,10.681765,1.865617,19.893035,4.000956,1.936939,0.268637,16.279424,11.356782
cuda,timm_vision_transformer_large,8,55.147452,44.116194,40.597090,19.563108,7.057239,39.897230,12.567146,5.305860,1.640120,10.796506,28.169210
cuda,timm_vovnet,32,21.427585,18.774807,15.358036,9.369680,2.654361,14.583209,4.486770,1.852143,0.186471,7.975808,2.178974
cuda,tts_angular,64,5.348647,5.044023,2.277834,2.077408,0.068328,3.045568,0.061509,0.035673,0.004539,1.040427
