dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,8.532644,6.272794,6.256793
cuda,AlbertForQuestionAnswering,4,8.552676,6.270305,6.255177
cuda,AllenaiLongformerBase,4,28.142219,18.246505,18.204916
cuda,BartForCausalLM,4,10.965481,7.039350,7.022212
cuda,BartForConditionalGeneration,2,30.743587,18.283761,18.261716
cuda,BertForMaskedLM,16,12.088382,7.005652,6.988637
cuda,BertForQuestionAnswering,16,12.043020,6.989081,6.972053
cuda,BlenderbotForCausalLM,4,21.940890,13.231170,13.212491
cuda,BlenderbotSmallForCausalLM,64,7.258237,4.517357,4.502403
cuda,BlenderbotSmallForConditionalGeneration,64,18.967108,11.894309,11.875568
cuda,CamemBert,16,12.392252,7.088545,7.069566
cuda,DebertaForMaskedLM,4,12.731879,7.113474,7.084199
cuda,DebertaForQuestionAnswering,8,12.527708,6.682485,6.653319
cuda,DebertaV2ForMaskedLM,1,26.547839,13.137668,13.090774
cuda,DebertaV2ForQuestionAnswering,2,26.799288,13.161971,13.114364
cuda,DistilBertForMaskedLM,128,5.646451,3.696234,3.681117
cuda,DistilBertForQuestionAnswering,256,5.613294,3.676083,3.661138
cuda,DistillGPT2,16,5.023062,3.258306,3.244126
cuda,ElectraForCausalLM,32,12.158032,6.988446,6.971194
cuda,ElectraForQuestionAnswering,64,12.367244,7.190825,7.173640
cuda,GPT2ForSequenceClassification,4,9.715230,6.324080,6.308338
cuda,LayoutLMForMaskedLM,16,12.291033,7.359941,7.341368
cuda,LayoutLMForSequenceClassification,16,12.120963,7.256010,7.238125
cuda,M2M100ForConditionalGeneration,16,28.627956,17.142587,17.119355
cuda,MBartForCausalLM,4,10.829249,6.928854,6.911993
cuda,MBartForConditionalGeneration,2,29.620051,17.726996,17.705307
cuda,MT5ForConditionalGeneration,16,18.134293,11.833461,11.815068
cuda,MegatronBertForCausalLM,4,24.849079,13.990978,13.968111
cuda,MegatronBertForQuestionAnswering,8,24.663039,13.984428,13.963457
cuda,MobileBertForMaskedLM,64,38.474198,25.397814,25.376117
cuda,MobileBertForQuestionAnswering,128,38.163122,25.185059,25.164558
cuda,OPTForCausalLM,2,10.657372,6.941640,6.922067
cuda,PLBartForCausalLM,8,5.693201,3.633529,3.614369
cuda,PLBartForConditionalGeneration,4,14.684652,9.416136,9.398017
cuda,PegasusForCausalLM,32,10.872221,6.894593,6.876636
cuda,PegasusForConditionalGeneration,32,19.952909,15.550423,15.531687
cuda,RobertaForCausalLM,16,12.457265,7.219645,7.201074
cuda,RobertaForQuestionAnswering,16,12.414100,7.263548,7.245286
cuda,Speech2Text2ForCausalLM,256,5.540479,3.498672,3.483271
cuda,T5ForConditionalGeneration,4,12.424469,7.934612,7.916011
cuda,T5Small,4,12.299739,7.924018,7.906628
cuda,TrOCRForCausalLM,32,10.879126,6.929893,6.913568
cuda,XGLMForCausalLM,8,22.714188,14.119112,14.097757
cuda,XLNetLMHeadModel,8,29.093214,18.513573,18.484346
cuda,YituTechConvBert,16,18.718015,11.009475,10.989098
