dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,11.641116,7.749140,7.698088
cuda,Background_Matting,4,8.128643,5.343844,5.327708
cuda,LearningToPaint,96,3.065393,1.968698,1.954408
cuda,Super_SloMo,6,7.819229,5.604102,5.589892
cuda,alexnet,128,0.747821,0.388149,0.374473
cuda,attention_is_all_you_need_pytorch,256,11.198497,7.723924,7.707883
cuda,dcgan,32,0.684578,0.361126,0.347266
cuda,demucs,4,2.061551,1.047087,1.032914
cuda,densenet121,4,19.994488,13.104171,13.084239
cuda,dlrm,1024,0.752383,0.438556,0.425442
cuda,drq,1,0.975041,0.463144,0.449173
cuda,fastNLP_Bert,6,11.183401,7.270765,7.253101
cuda,functorch_dp_cifar10,64,2.545882,1.586519,1.571902
cuda,hf_Albert,8,8.361327,6.257187,6.242278
cuda,hf_Bart,4,15.034124,9.832230,9.814848
cuda,hf_Bert,4,11.598076,6.932220,6.915484
cuda,hf_Bert_large,4,24.351552,13.853635,13.833850
cuda,hf_BigBird,2,37.290136,26.192253,26.162440
cuda,hf_DistilBert,8,5.535838,3.477328,3.462369
cuda,hf_GPT2,4,10.091671,6.644270,6.628796
cuda,hf_GPT2_large,4,30.397856,18.798338,18.776553
cuda,hf_Longformer,2,29.218920,18.937783,18.893563
cuda,hf_Reformer,4,4.697967,2.033568,2.016559
cuda,hf_T5,8,13.135339,8.452739,8.435186
cuda,hf_T5_large,2,50.045595,30.954969,30.929605
cuda,lennard_jones,1000,0.567704,0.275327,0.261702
cuda,mnasnet1_0,32,7.446810,4.932760,4.915457
cuda,mobilenet_v2,96,8.212870,5.552124,5.536277
cuda,mobilenet_v3_large,32,8.428704,5.648665,5.632855
cuda,nvidia_deeprecommender,256,0.722197,0.364846,0.351368
cuda,phlippe_densenet,128,7.759824,5.047728,5.031610
cuda,phlippe_resnet,128,2.923501,1.862172,1.847800
cuda,pytorch_CycleGAN_and_pix2pix,1,3.121949,2.174151,2.159766
cuda,pytorch_stargan,16,3.484066,2.477488,2.462782
cuda,pytorch_struct,200,1.352846,0.793211,0.779616
cuda,pytorch_unet,1,3.827147,2.482932,2.468606
cuda,resnet152,32,24.177909,14.822943,14.800411
cuda,resnet18,16,2.904627,1.869530,1.855506
cuda,resnet50,32,7.668292,5.050670,5.034063
cuda,resnext50_32x4d,8,7.587998,5.001902,4.985965
cuda,shufflenet_v2_x1_0,128,8.451161,5.482120,5.465922
cuda,soft_actor_critic,256,0.548408,0.222843,0.209077
cuda,speech_transformer,32,14.073026,9.082090,9.063584
cuda,squeezenet1_1,32,1.774685,0.994400,0.979776
cuda,timm_efficientdet,1,42.856098,23.947407,23.921801
cuda,timm_efficientnet,32,11.260722,6.870340,6.848113
cuda,timm_nfnet,128,11.610031,6.802084,6.785448
cuda,timm_regnet,32,13.322273,7.724669,7.703851
cuda,timm_resnest,32,4.202874,2.741583,2.727025
cuda,timm_vision_transformer,8,7.547784,4.965532,4.950294
cuda,timm_vision_transformer_large,8,26.783857,16.585965,16.564154
cuda,timm_vovnet,32,6.673879,3.971181,3.955690
cuda,tts_angular,64,0.439131,0.134257,0.120272
cuda,vgg16,64,1.184669,0.653329,0.640019
cuda,yolov3,16,11.747848,7.396210,7.378445
