,Compiler,torchbench,huggingface,timm_models
eager,eager,"74%, 46/62","98%, 45/46","100%, 61/61"
aot_eager,aot_eager,"74%, 46/62","98%, 45/46","93%, 57/61"
inductor,inductor,"69%, 43/62","87%, 40/46","89%, 54/61"
inductor_no_cudagraphs,inductor_no_cudagraphs,"74%, 46/62","98%, 45/46","95%, 58/61"
