dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,25.090443,23.039819,20.129905,14.414461,7.669446,22.112956,3.285192,1.535594,0.160173,3.323073,7.333114,18.843046
cuda,AlbertForQuestionAnswering,4,23.485997,21.476457,18.716155,13.059793,7.499804,19.493490,3.219168,1.513494,0.156147,1.189792,3.523622,15.273465
cuda,BartForCausalLM,4,27.971802,23.791125,20.870081,14.138184,7.583603,17.729589,3.487998,2.132707,0.230985,3.484218,1.888820,14.881804
cuda,BartForConditionalGeneration,2,57.982215,46.401908,43.460413,25.000742,20.846688,25.228014,9.058123,5.579687,1.193038,0.599584,0.465575,22.520313
cuda,BertForMaskedLM,16,29.764086,24.742869,21.823403,14.289569,7.810730,19.414071,4.265144,2.285263,0.312353,0.559075,6.364146,13.710728
cuda,BertForQuestionAnswering,16,29.778793,24.824203,21.873862,14.318889,7.697826,18.132348,4.196206,2.256398,0.308022,0.200334,6.033472,11.926117
cuda,BlenderbotSmallForCausalLM,64,20.850643,17.937605,14.980619,10.428180,5.302868,15.831471,2.341200,1.455058,0.158974,3.451627,2.425887,14.309225
cuda,BlenderbotSmallForConditionalGeneration,64,39.115680,32.189395,29.285157,17.134405,13.069003,19.194681,6.653698,3.371900,0.639546,1.542773,2.297086,17.034186
cuda,CamemBert,16,30.172421,25.056485,22.116683,14.408405,7.813275,17.877977,4.531700,2.082560,0.309475,0.558999,5.049077,12.060786
cuda,DebertaForMaskedLM,4,32.401761,26.219186,23.181906,16.279074,6.592977,21.689142,3.651476,2.122844,0.295181,16.041330,3.247837,28.357979
cuda,DebertaForQuestionAnswering,8,31.979117,25.913182,22.920093,16.134697,6.503654,22.180758,3.623891,2.089786,0.289834,17.299495,3.047005,30.157894
cuda,DebertaV2ForMaskedLM,1,50.584032,37.551903,34.496774,21.778817,14.114373,22.554330,4.820641,3.209151,0.580458,37.263411,1.381404,52.761544
cuda,DebertaV2ForQuestionAnswering,2,48.333879,35.327302,32.251425,19.588635,14.195743,21.219704,5.743733,3.758408,0.585293,37.088454,53.520725
cuda,DistilBertForMaskedLM,128,17.918555,15.981082,13.086184,9.273484,4.362992,11.931092,2.110626,1.092379,0.133644,3.441239,8.504776,10.572099
cuda,DistilBertForQuestionAnswering,256,18.161382,16.244920,13.341416,9.514402,4.317458,13.002887,2.142448,1.098373,0.130356,3.732657,10.377825,11.648250
cuda,DistillGPT2,16,16.738845,14.830702,11.896606,8.416320,3.820918,11.587483,2.174928,1.049450,0.116384,1.001907,2.064568,8.092360
