dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,5.359775,0.000659
cuda,beit_base_patch16_224,64,3.468333,0.000566
cuda,botnet26t_256,128,2.627138,0.000453
cuda,cait_m36_384,4,16.067187,0.001815
cuda,coat_lite_mini,128,2.941013,0.000453
cuda,convit_base,64,3.277135,0.000540
cuda,convmixer_768_32,32,1.441165,0.000124
cuda,convnext_base,64,6.800688,0.000915
cuda,crossvit_9_240,128,4.899719,0.000680
cuda,cspdarknet53,64,5.232090,0.000789
cuda,deit_base_distilled_patch16_224,64,2.697301,0.000498
cuda,dla102,128,6.028925,0.000790
cuda,dm_nfnet_f0,128,5.617236,0.000721
cuda,dpn107,32,9.011804,0.001273
cuda,eca_botnext26ts_256,128,2.855587,0.000480
cuda,eca_halonext26ts,128,2.930881,0.000484
cuda,ese_vovnet19b_dw,128,2.166065,0.000369
cuda,fbnetc_100,128,4.352406,0.000822
cuda,fbnetv3_b,128,7.540250,0.001173
cuda,gernet_l,128,4.377706,0.000709
cuda,ghostnet_100,128,6.783989,0.000664
cuda,gluon_inception_v3,128,5.372829,0.000681
cuda,gluon_xception65,32,7.589625,0.000938
cuda,gmixer_24_224,128,5.100590,0.000809
cuda,gmlp_s16_224,128,5.241164,0.000747
cuda,hrnet_w18,128,7.644120,0.000418
cuda,inception_v3,128,5.461998,0.000704
cuda,jx_nest_base,32,6.233960,0.000845
cuda,lcnet_050,128,1.965786,0.000385
cuda,mixer_b16_224,128,2.429939,0.000403
cuda,mixnet_l,128,7.698505,0.001066
cuda,mnasnet_100,128,3.423302,0.000600
cuda,mobilenetv2_100,128,3.422684,0.000569
cuda,mobilenetv3_large_100,128,3.626835,0.000615
cuda,mobilevit_s,64,4.620446,0.000734
cuda,nfnet_l0,128,4.836183,0.000662
cuda,pit_b_224,64,3.068655,0.000498
cuda,pnasnet5large,16,7.192272,0.000313
cuda,poolformer_m36,64,7.610977,0.001075
cuda,regnety_002,128,4.076571,0.000700
cuda,repvgg_a2,128,4.100972,0.000673
cuda,res2net101_26w_4s,64,10.933055,0.001199
cuda,res2net50_14w_8s,128,9.162301,0.001156
cuda,res2next50,128,4.726959,0.000686
cuda,resmlp_12_224,128,2.497320,0.000425
cuda,resnest101e,64,11.490893,0.001329
cuda,rexnet_100,128,5.051839,0.000755
cuda,sebotnet33ts_256,64,3.661141,0.000583
cuda,selecsls42b,128,2.125621,0.000350
cuda,spnasnet_100,128,4.238738,0.000723
cuda,swin_base_patch4_window7_224,64,7.556039,0.001092
cuda,swsl_resnext101_32x16d,32,5.713547,0.000762
cuda,tf_efficientnet_b0,128,4.466736,0.000700
cuda,tf_mixnet_l,128,8.346598,0.001020
cuda,tinynet_a,128,5.184917,0.000827
cuda,tnt_s_patch16_224,128,6.539674,0.000917
cuda,twins_pcpvt_base,64,10.454196,0.001359
cuda,visformer_small,128,2.435667,0.000385
cuda,vit_base_patch16_224,64,2.659352,0.000431
cuda,volo_d1_224,64,4.637182,0.000701
cuda,xcit_large_24_p8_224,5,13.954017,0.001670
