dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,13.553690,8.144996,8.128572
cuda,beit_base_patch16_224,64,8.294856,4.739453,4.724306
cuda,botnet26t_256,128,5.878572,3.368953,3.354600
cuda,cait_m36_384,4,32.680040,17.098001,17.075338
cuda,coat_lite_mini,128,7.336356,4.392213,4.378088
cuda,convit_base,64,8.565810,5.268714,5.253877
cuda,convmixer_768_32,32,6.239019,4.815833,4.800506
cuda,convnext_base,64,13.333340,6.347692,6.331185
cuda,crossvit_9_240,128,12.563226,7.541801,7.526250
cuda,cspdarknet53,64,11.132067,5.943405,5.928270
cuda,deit_base_distilled_patch16_224,64,6.556992,3.942922,3.927823
cuda,dla102,128,15.354118,9.303999,9.284925
cuda,dm_nfnet_f0,128,11.435703,5.873874,5.859184
cuda,dpn107,32,20.071912,11.190020,11.173954
cuda,eca_botnext26ts_256,128,6.882355,4.136710,4.122289
cuda,eca_halonext26ts,128,7.029548,4.218794,4.204541
cuda,ese_vovnet19b_dw,128,4.505043,2.437252,2.422993
cuda,fbnetc_100,128,9.713814,5.348781,5.333738
cuda,fbnetv3_b,128,17.060685,9.424600,9.408506
cuda,gernet_l,128,9.041085,4.742170,4.727027
cuda,ghostnet_100,128,14.984027,8.261558,8.245361
cuda,gluon_inception_v3,128,13.549166,8.137121,8.120320
cuda,gluon_xception65,32,18.495819,11.030732,11.012413
cuda,gmixer_24_224,128,12.055087,7.116117,7.100197
cuda,gmlp_s16_224,128,11.658700,6.562802,6.546731
cuda,hrnet_w18,128,33.786489,25.948682,25.922980
cuda,inception_v3,128,13.610636,8.170677,8.154165
cuda,jx_nest_base,32,14.397143,8.240634,8.223774
cuda,lcnet_050,128,4.879020,2.802444,2.787938
cuda,mixer_b16_224,128,5.430579,3.116812,3.102169
cuda,mixnet_l,128,16.097774,8.391291,8.375153
cuda,mnasnet_100,128,7.769580,4.433352,4.419071
cuda,mobilenetv2_100,128,7.996186,4.505883,4.491518
cuda,mobilenetv3_large_100,128,8.302547,4.796202,4.781757
cuda,mobilevit_s,64,10.921958,6.302323,6.286031
cuda,nfnet_l0,128,10.801408,5.983129,5.968451
cuda,pit_b_224,64,7.530111,4.397952,4.382559
cuda,pnasnet5large,16,25.689284,18.060817,18.039000
cuda,poolformer_m36,64,14.747442,7.087801,7.070830
cuda,regnety_002,128,8.473287,4.412081,4.397381
cuda,repvgg_a2,128,8.855779,4.707521,4.692249
cuda,res2net101_26w_4s,64,27.836842,16.864646,16.844879
cuda,res2net50_14w_8s,128,24.891156,15.700716,15.680633
cuda,res2next50,128,12.896816,8.353443,8.336492
cuda,resmlp_12_224,128,4.992206,2.676238,2.661936
cuda,resnest101e,64,26.518407,14.659432,14.638964
cuda,rexnet_100,128,11.384755,6.250747,6.235584
cuda,sebotnet33ts_256,64,8.773158,5.087722,5.073204
cuda,selecsls42b,128,5.657949,3.626574,3.611474
cuda,spnasnet_100,128,9.711290,5.359787,5.343362
cuda,swin_base_patch4_window7_224,64,18.237583,10.513180,10.496029
cuda,swsl_resnext101_32x16d,32,14.638695,8.922392,8.901311
cuda,tf_efficientnet_b0,128,10.207961,5.710476,5.695395
cuda,tf_mixnet_l,128,16.668737,8.428566,8.412608
cuda,tinynet_a,128,11.918293,6.897525,6.881916
cuda,tnt_s_patch16_224,128,16.359574,9.726247,9.707816
cuda,twins_pcpvt_base,64,22.975966,12.333482,12.312401
cuda,visformer_small,128,6.121651,3.758856,3.742885
cuda,vit_base_patch16_224,64,6.462097,3.884528,3.869138
cuda,volo_d1_224,64,11.552106,6.937418,6.921603
cuda,xcit_large_24_p8_224,5,30.278549,16.516244,16.495695
