dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,0.8692,6.1621,7.8554
cuda,Background_Matting,4,1.0205,4.1626,12.9930
cuda,LearningToPaint,96,0.9960,1.3623,1.7904
cuda,Super_SloMo,6,0.9993,4.0692,8.7013
cuda,alexnet,128,0.9957,0.6253,4.6848
cuda,attention_is_all_you_need_pytorch,256,0.9697,6.2293,9.1107
cuda,dcgan,32,0.9512,0.5209,0.2262
cuda,demucs,4,0.9992,0.8160,18.3466
cuda,densenet121,4,0.8994,9.7003,1.0677
cuda,dlrm,2048,0.9628,0.9099,16.2050
cuda,drq,1,0.8337,0.6544,0.2215
cuda,fastNLP_Bert,6,0.9796,5.4920,9.7560
cuda,hf_Albert,8,1.0051,5.3938,9.9275
cuda,hf_Bart,4,0.9731,6.3470,15.1144
cuda,hf_Bert,4,0.9816,4.9960,10.4136
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.9545,2.6636,9.7830
cuda,hf_GPT2,4,0.9828,5.1680,14.8197
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,8,0.9887,8.4027,23.5644
cuda,mnasnet1_0,32,1.0253,3.0028,1.8832
cuda,mobilenet_v2,96,0.9970,2.8321,10.2377
cuda,mobilenet_v2_quantized_qat,96,0.9721,13.4403,14.0948
cuda,mobilenet_v3_large,32,1.0193,3.3304,2.0162
cuda,moco,32,0.9942,2.2666,5.2152
cuda,nvidia_deeprecommender,256,0.9563,0.4731,15.1152
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9343,2.2511,1.1186
cuda,pytorch_stargan,16,0.9826,2.0287,1.5965
cuda,pytorch_struct,200,0.7259,0.8286,1.5135
cuda,pytorch_unet,1,0.9972,1.5900,5.0320
cuda,resnet18,16,1.0056,1.3769,1.2218
cuda,resnet50,32,0.9921,3.3145,4.7292
cuda,resnet50_quantized_qat,32,0.9482,12.6243,7.5977
cuda,resnext50_32x4d,8,1.0021,3.2938,2.5350
cuda,shufflenet_v2_x1_0,128,1.0113,3.6588,3.1808
cuda,soft_actor_critic,256,0.7704,0.4181,0.0802
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,0.9698,1.3676,0.9704
cuda,tacotron2,64,1.0499,31.9440,16.2071
cuda,timm_efficientdet,1,0.9037,28.1323,2.3029
cuda,timm_efficientnet,32,0.8106,4.8704,4.0724
cuda,timm_nfnet,128,0.9986,6.8605,18.5971
cuda,timm_regnet,32,0.9954,6.3557,10.1487
cuda,timm_resnest,32,0.9945,1.9908,3.0646
cuda,timm_vision_transformer,8,0.8946,3.5235,1.9722
cuda,timm_vovnet,32,0.9955,2.9197,4.6404
cuda,tts_angular,64,0.9655,0.5446,0.8290
cuda,vgg16,64,0.9996,1.0389,16.3428
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,16,0.9592,10.8857,14.1441
