dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.2858,40.5615,25.9340
cuda,AlbertForQuestionAnswering,2,1.2892,17.5950,24.9006
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,1.0824,26.2110,23.0173
cuda,BartForConditionalGeneration,0,0.0000
cuda,BertForMaskedLM,64,1.0440,34.3216,24.7294
cuda,BertForQuestionAnswering,64,1.1049,15.8335,15.2674
cuda,BigBird,1,3.3674,93.1793,12.2005
cuda,BlenderbotSmallForCausalLM,64,0.9903,28.4803,25.4942
cuda,BlenderbotSmallForConditionalGeneration,32,1.1127,39.4163,17.7089
cuda,CamemBert,1,2.1188,28.1779,8.6147
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.1202,14.0002,7.7918
cuda,DistilBertForQuestionAnswering,32,1.1444,24.1844,6.0002
cuda,DistillGPT2,1,1.0348,16.8998,6.5214
cuda,ElectraForCausalLM,1,3.5440,27.1329,1.7802
cuda,ElectraForQuestionAnswering,64,1.4008,38.4552,15.8282
cuda,GPT2ForSequenceClassification,4,1.7305,31.3341,15.7803
cuda,GoogleFnet,1,1.2277,18.7433,6.5731
cuda,LayoutLMForMaskedLM,16,1.1707,27.2899,26.0217
cuda,LayoutLMForSequenceClassification,16,1.2387,22.8869,17.8747
cuda,M2M100ForConditionalGeneration,2,2.2109,54.2384,35.7233
cuda,MBartForCausalLM,16,1.0539,21.8964,21.6172
cuda,MBartForConditionalGeneration,8,1.2767,44.6659,31.2809
cuda,MT5ForConditionalGeneration,2,3.9549,55.3190,23.3019
cuda,MegatronBertForCausalLM,2,2.7082,43.4552,23.4322
cuda,MegatronBertForQuestionAnswering,8,1.5644,37.0273,24.2406
cuda,MobileBertForMaskedLM,16,2.3696,74.4316,7.1583
cuda,MobileBertForQuestionAnswering,32,2.1120,66.8934,6.8793
cuda,OPTForCausalLM,4,2.2819,24.9331,10.0388
cuda,PLBartForCausalLM,16,1.0598,17.3965,11.2569
cuda,PLBartForConditionalGeneration,8,1.5011,44.3367,12.5916
cuda,PegasusForCausalLM,8,1.0904,28.3262,18.2163
cuda,PegasusForConditionalGeneration,4,1.7519,53.9326,29.7074
cuda,RobertaForCausalLM,4,2.2087,33.7635,8.3407
cuda,RobertaForQuestionAnswering,64,1.1119,14.5788,15.2691
cuda,Speech2Text2ForCausalLM,64,1.1410,29.0819,5.7525
cuda,T5ForConditionalGeneration,4,1.1560,52.4292,15.5203
cuda,T5Small,1,1.1202,43.2619,6.5965
cuda,TrOCRForCausalLM,8,1.1717,14.7189,17.6827
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,1,2.6604,56.0353,8.4209
