dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,0.962590,6.833858,1.690318,1.211511,3.578371,2.402842,0.864218,0.116558,21.132378,24.315784
cuda,AlbertForQuestionAnswering,2,0.964801,6.869035,1.739288,1.177410,3.584220,2.393460,0.873720,0.116579,2.756077,5.859598
cuda,BartForCausalLM,2,0.897916,7.271567,2.242120,1.142851,3.577747,2.373932,0.880525,0.149492,11.103595,13.667403
cuda,BertForMaskedLM,64,1.168515,7.842483,2.342756,1.167597,3.837654,2.565558,0.931426,0.156568,14.572789,17.323546
cuda,BertForQuestionAnswering,64,1.111181,7.344045,2.232435,1.147101,3.738025,2.482760,0.917351,0.154109,2.337656,5.078849
cuda,BigBird,1,6.161794,25.384083,8.695512,2.143752,8.204297,5.314654,2.421350,0.261305,26.417890,28.276969
cuda,BlenderbotSmallForCausalLM,64,0.648357,4.959451,1.416625,0.839633,2.442556,1.534317,0.644468,0.107480,15.842536,17.764849
cuda,BlenderbotSmallForConditionalGeneration,32,1.722229,12.538481,3.499136,1.847644,6.571223,4.506735,1.563570,0.270551,15.208703,20.273380
cuda,CamemBert,1,1.136925,7.532439,2.051114,0.981427,3.408656,2.305547,0.774867,0.145818,12.830331,15.264400
cuda,DistilBertForMaskedLM,16,0.444554,4.071201,1.392812,0.894075,2.031321,1.283486,0.512701,0.083218,5.300804,6.880721
cuda,DistilBertForQuestionAnswering,32,0.454061,3.987645,1.328051,0.707571,1.972041,1.233329,0.503919,0.081433,10.134525,11.689335
cuda,DistillGPT2,1,0.588013,3.326372,1.035293,0.466960,1.770384,1.158018,0.414963,0.067342,0.000005,1.242877
cuda,ElectraForCausalLM,1,1.153304,7.291401,2.022068,0.994711,3.377569,2.273394,0.776179,0.147336,12.451063,14.888805
cuda,ElectraForQuestionAnswering,64,1.115474,7.513762,2.283079,1.171508,3.776657,2.494134,0.929964,0.158823,15.191197,17.953322
cuda,GPT2ForSequenceClassification,4,1.189113,6.313231,1.793709,1.060277,3.210333,2.002498,0.896949,0.133798,10.277542,12.836056
cuda,GoogleFnet,1,0.713310,3.408022,1.209135,0.590598,2.170530,1.422248,0.512126,0.102211,8.366127,9.986009
cuda,LayoutLMForMaskedLM,16,1.215806,7.658219,2.311351,1.198985,3.897871,2.595068,0.957576,0.156611,0.000005,2.876495
cuda,LayoutLMForSequenceClassification,16,1.399309,7.471076,2.268822,1.146792,4.168429,2.824514,0.999177,0.158103,0.930394,4.069067
cuda,M2M100ForConditionalGeneration,2,2.350576,15.788744,4.082620,2.736276,7.950216,4.806878,2.312103,0.402564,22.601839,29.418666
cuda,MBartForCausalLM,16,0.963793,7.816594,2.354648,1.209292,3.800493,2.508240,0.952105,0.156540,7.684111,10.427129
cuda,MBartForConditionalGeneration,8,2.635121,18.608744,5.198863,3.010745,8.578382,5.791847,2.127061,0.373334,11.293562,17.903279
cuda,MT5ForConditionalGeneration,2,2.859676,12.816477,3.126196,1.771370,5.303900,3.104691,1.305108,0.243689,24.181921,28.282280
cuda,MegatronBertForCausalLM,2,2.557113,15.176874,4.331415,2.325910,7.898527,5.518626,1.825316,0.303344,10.876612,16.959219
cuda,MegatronBertForQuestionAnswering,8,2.633290,15.170235,4.540784,2.077111,6.574309,4.436327,1.615860,0.286148,5.877986,10.521525
cuda,MobileBertForMaskedLM,16,6.283290,24.339277,3.596539,3.085861,11.118280,7.188528,2.893658,0.638524,14.865768,25.791551
cuda,MobileBertForQuestionAnswering,32,6.188886,23.778680,3.554041,3.075409,11.115842,7.195436,2.889419,0.633392,13.876213,24.837151
cuda,OPTForCausalLM,4,0.959208,6.926841,2.006179,1.201644,3.535725,2.225316,0.969587,0.158484,9.876291,12.687710
cuda,PLBartForCausalLM,16,0.493909,3.900544,1.296423,0.719280,2.141711,1.218496,0.535050,0.081211,8.612785,10.221303
cuda,PLBartForConditionalGeneration,8,1.225788,9.485244,2.712141,1.550474,4.792281,2.870196,1.498366,0.207175,25.312045,29.064368
cuda,PegasusForCausalLM,8,0.956963,7.235034,2.264515,1.116588,3.606134,2.386977,0.890277,0.151725,10.073994,12.621605
cuda,PegasusForConditionalGeneration,4,2.268833,17.829271,4.943618,2.693153,8.634429,5.193370,2.577969,0.399949,16.670827,23.288013
cuda,RobertaForCausalLM,4,1.147156,7.774433,2.461515,1.304361,3.908469,2.614744,0.953213,0.155771,13.717739,16.558504
cuda,RobertaForQuestionAnswering,64,1.111183,7.598965,2.284164,1.206959,3.768720,2.514545,0.917113,0.154278,1.037650,3.817689
cuda,Speech2Text2ForCausalLM,64,0.600700,3.358618,1.129780,0.622609,2.081186,1.149827,0.697522,0.081432,13.859180,15.482030
cuda,T5ForConditionalGeneration,4,1.953999,8.928394,2.296384,1.186978,3.871980,2.190456,1.244589,0.171464,20.699171,23.573716
cuda,T5Small,1,1.968023,8.075229,1.615911,0.923799,3.011957,1.843832,0.747961,0.162423,18.591911,21.013211
cuda,TrOCRForCausalLM,8,0.865642,7.501160,2.290267,1.147783,3.616342,2.441041,0.863044,0.141413,2.593531,5.151706
cuda,YituTechConvBert,1,1.830665,11.071802,2.930259,1.901467,4.561991,2.900102,1.225361,0.212365,22.889726,26.554242
