dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,0.9993,1.1157,1.0000
cuda,AlbertForQuestionAnswering,4,1.0002,1.1461,1.0000
cuda,AllenaiLongformerBase,1,0.9530,5.9078,0.9981
cuda,BartForCausalLM,4,1.0007,1.0079,1.0000
cuda,BartForConditionalGeneration,2,1.0009,2.8248,1.0000
cuda,BertForMaskedLM,64,1.0003,1.2973,1.0000
cuda,BertForQuestionAnswering,128,0.9997,1.3166,1.0000
cuda,BigBird,1,0.9894,7.2960,0.9990
cuda,BlenderbotSmallForCausalLM,64,1.0022,0.6439,1.0000
cuda,BlenderbotSmallForConditionalGeneration,64,1.0005,1.7139,1.0000
cuda,CamemBert,1,1.0493,1.3800,0.9980
cuda,DebertaForMaskedLM,4,0.9321,4.6840,1.0000
cuda,DebertaForQuestionAnswering,8,0.9976,4.5483,0.9816
cuda,DistilBertForMaskedLM,64,1.0000,0.4729,1.0000
cuda,DistilBertForQuestionAnswering,64,0.9997,0.4816,1.0000
cuda,DistillGPT2,1,1.0322,0.6422,0.9984
cuda,ElectraForCausalLM,32,1.0004,1.2891,0.9994
cuda,ElectraForQuestionAnswering,64,1.0005,1.3222,1.0000
cuda,GPT2ForSequenceClassification,4,1.0002,1.2751,0.9343
cuda,GoogleFnet,1,0.9985,0.7904,0.9983
cuda,LayoutLMForMaskedLM,16,1.0002,1.6131,1.0000
cuda,LayoutLMForSequenceClassification,16,1.0001,1.6734,1.0000
cuda,M2M100ForConditionalGeneration,8,1.0412,2.7543,1.0070
cuda,MBartForCausalLM,32,1.0013,0.9522,0.9999
cuda,MBartForConditionalGeneration,16,1.0102,2.7868,1.0000
cuda,MT5ForConditionalGeneration,8,1.0272,3.4744,1.0034
cuda,MegatronBertForCausalLM,16,1.0332,3.0219,0.9995
cuda,MegatronBertForQuestionAnswering,16,1.0380,3.0691,1.0000
cuda,MobileBertForMaskedLM,32,1.0230,7.7855,0.9998
cuda,MobileBertForQuestionAnswering,64,1.0240,7.9327,1.0000
cuda,OPTForCausalLM,32,1.0037,1.0353,0.9982
cuda,PLBartForCausalLM,32,1.0055,0.4938,0.9999
cuda,PLBartForConditionalGeneration,16,1.0124,1.3887,1.0000
cuda,PegasusForCausalLM,32,0.9998,1.0161,0.9593
cuda,PegasusForConditionalGeneration,16,1.0101,2.6227,0.9985
cuda,RobertaForCausalLM,64,1.0004,1.3104,0.9986
cuda,RobertaForQuestionAnswering,128,1.0002,1.3205,1.0000
cuda,Speech2Text2ForCausalLM,128,0.9989,0.5770,0.9552
cuda,T5ForConditionalGeneration,4,1.0029,2.1399,1.0000
cuda,T5Small,1,1.0191,2.1902,1.0000
cuda,TrOCRForCausalLM,32,1.0017,0.9241,0.9999
cuda,XGLMForCausalLM,8,1.0128,2.2364,0.9848
cuda,YituTechConvBert,1,1.0285,2.0946,0.9858
