dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.1253,66.9311,0.8724
cuda,beit_base_patch16_224,64,0.9504,13.7621,0.8606
cuda,botnet26t_256,128,1.2271,40.2751,0.7450
cuda,cait_m36_384,0,0.0000
cuda,coat_lite_mini,128,1.0566,14.7686,0.7873
cuda,convit_base,64,1.1950,18.0525,0.9506
cuda,convmixer_768_32,32,1.0615,13.7196,0.9793
cuda,convnext_base,64,1.0441,20.8438,0.7604
cuda,crossvit_9_240,128,1.0243,27.0701,0.7297
cuda,cspdarknet53,64,1.1835,48.0307,0.8762
cuda,deit_base_distilled_patch16_224,64,1.0156,10.4203,0.8242
cuda,dla102,128,1.2853,63.1714,0.9529
cuda,dm_nfnet_f0,128,1.2124,29.9754,0.9479
cuda,dpn107,32,1.0288,76.1359,0.8941
cuda,eca_botnext26ts_256,128,1.0301,52.9221,0.7612
cuda,eca_halonext26ts,128,1.0289,55.2357,0.7643
cuda,ese_vovnet19b_dw,128,1.1452,30.8107,0.9302
cuda,fbnetc_100,128,1.1879,45.3002,0.7446
cuda,fbnetv3_b,128,1.1326,76.0043,0.7840
cuda,gernet_l,128,1.0992,35.9904,0.7938
cuda,ghostnet_100,128,1.2485,58.9270,0.9345
cuda,gluon_inception_v3,128,1.1224,66.9443,0.8724
cuda,gluon_xception65,32,1.0403,41.7582,0.8982
cuda,gmixer_24_224,128,0.9800,16.5474,0.9859
cuda,gmlp_s16_224,128,0.9989,13.3650,0.9704
cuda,hrnet_w18,128,1.3201,251.7181,0.8649
cuda,inception_v3,128,1.1257,67.1459,0.8724
cuda,jx_nest_base,32,1.2170,57.8786,0.7112
cuda,lcnet_050,128,1.4962,31.1670,0.7524
cuda,mixer_b16_224,128,0.9771,10.7856,0.8571
cuda,mixnet_l,128,1.0185,67.9763,0.7911
cuda,mnasnet_100,128,1.1575,37.4665,0.8279
cuda,mobilenetv2_100,128,1.0145,37.5793,0.7635
cuda,mobilenetv3_large_100,128,1.1624,64.4429,0.8745
cuda,mobilevit_s,64,0.9468,42.4621,0.7405
cuda,nfnet_l0,128,1.0518,27.3095,0.8084
cuda,pit_b_224,64,1.0550,12.5251,0.6417
cuda,pnasnet5large,16,1.0838,123.7628,1.2062
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,1.3561,46.2472,0.7599
cuda,repvgg_a2,128,1.1224,43.7510,0.6573
cuda,res2net101_26w_4s,64,1.1739,80.8970,0.8932
cuda,res2net50_14w_8s,128,1.2307,98.8662,0.8611
cuda,res2next50,128,1.1660,66.7002,0.8618
cuda,resmlp_12_224,0,0.0000
cuda,resnest101e,64,1.1963,78.2291,0.9500
cuda,rexnet_100,128,0.9835,102.1027,0.8682
cuda,sebotnet33ts_256,64,1.0528,51.0390,0.6831
cuda,selecsls42b,128,1.2083,39.8612,0.8954
cuda,spnasnet_100,128,1.1366,43.4797,0.8412
cuda,swin_base_patch4_window7_224,64,0.9932,58.0591,0.8300
cuda,swsl_resnext101_32x16d,32,1.1071,39.6141,0.8675
cuda,tf_efficientnet_b0,128,0.9848,61.9316,0.8401
cuda,tf_mixnet_l,128,1.0177,68.7911,0.8574
cuda,tinynet_a,128,0.9713,61.7507,0.7823
cuda,tnt_s_patch16_224,128,1.6263,22.8828,0.8539
cuda,twins_pcpvt_base,64,1.0624,42.8550,0.8403
cuda,visformer_small,128,1.0217,24.3038,0.9475
cuda,vit_base_patch16_224,64,0.9763,9.6845,0.8229
cuda,volo_d1_224,64,1.1295,28.0879,0.7472
cuda,xcit_large_24_p8_224,0,0.0000
