dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,29.892688,24.507232,21.359441,12.550094,3.026884,17.085689,4.375652,2.131609,0.322375,28.341100,11.178169
cuda,Background_Matting,4,25.690021,21.692307,17.729611,10.704133,2.836297,17.253624,6.065153,3.081491,0.239071,30.321701,12.376591
cuda,LearningToPaint,96,15.317519,13.881769,9.499340,6.611853,1.076965,10.115211,1.268380,0.735518,0.074560,23.390130,5.979579
cuda,Super_SloMo,6,25.218067,22.203181,19.119499,12.128169,2.832013,16.720440,6.176652,2.747645,0.149035,9.703346,7.471340
cuda,alexnet,128,6.827422,6.302334,2.975555,2.523947,0.191237,6.054393,0.966131,0.333686,0.015749,3.891722,3.696822
cuda,attention_is_all_you_need_pytorch,256,30.145680,25.555195,22.261513,13.010466,2.800292,18.720603,5.113719,2.383690,0.403785,32.559825,12.619575
cuda,dcgan,32,6.097927,5.657012,2.654293,2.118864,0.358859,2.977123,0.214998,0.117893,0.012826,1.438981
cuda,demucs,4,15.100605,13.573579,10.043242,8.875959,0.475571,13.776571,1.177987,0.676667,0.044913,8.896287,5.848484
cuda,densenet121,4,57.833892,49.359492,45.872073,27.562033,7.821122,36.440808,14.177474,5.701431,0.714316,55.798316,24.811924
cuda,dlrm,1024,5.517644,5.133450,2.425174,1.759960,0.185786,3.136491,0.395118,0.167858,0.016410,1.790578
cuda,drq,1,8.613318,7.917054,3.566711,3.048536,0.144733,4.992287,0.196732,0.114568,0.015939,2.297029
cuda,fastNLP_Bert,6,33.163174,27.970110,24.071708,16.268191,2.287693,20.896797,4.509702,2.173011,0.319687,7.043884,10.655755
cuda,functorch_dp_cifar10,64,13.146411,11.911876,8.842576,5.925909,1.440357,11.357459,2.616366,0.963346,0.066835,35.844047,8.112638
cuda,hf_Albert,8,21.123469,18.510488,15.436297,8.361257,2.064861,12.602214,3.524753,1.559212,0.154835,9.231204,9.006474
cuda,hf_Bart,4,34.736629,27.743058,24.530869,13.924341,2.896319,19.241219,5.432900,2.617494,0.441982,2.607056,12.925298
cuda,hf_Bert,4,27.284474,21.983017,18.078122,10.426954,2.239770,14.081037,4.175125,1.993588,0.300333,2.937880,9.310762
cuda,hf_Bert_large,4,45.740483,34.693076,31.614510,16.280542,4.203780,21.568151,7.953281,3.781191,0.826663,3.257221,16.135200
cuda,hf_BigBird,2,83.596643,70.953987,67.564049,38.007624,9.842556,53.666119,23.480326,11.340555,0.603851,9.151119,35.754122
cuda,hf_DistilBert,8,17.776100,14.998608,11.901850,7.799361,1.178850,11.239214,1.983902,1.320674,0.125545,6.214013,6.246672
cuda,hf_GPT2,4,25.612516,20.639210,17.494743,10.652877,2.647260,13.232139,3.556099,1.835644,0.265399,8.104074,8.139871
cuda,hf_GPT2_large,4,66.041899,50.415149,46.939115,25.712456,6.773704,36.416001,13.252755,5.452539,1.423635,16.177036,26.538066
cuda,hf_Longformer,2,86.731989,74.689142,71.316569,45.846624,8.361691,57.689428,22.612042,7.918921,0.452049,6.038763,27.964971
cuda,hf_Reformer,4,30.588780,26.046642,22.950995,20.470422,0.836627,24.104085,1.368972,0.777544,0.073974,5.665787,5.500030
cuda,hf_T5,8,31.138181,25.245031,21.538813,11.838686,3.084025,16.425252,4.529072,2.017102,0.316486,8.452791,12.034806
cuda,hf_T5_large,2,107.997274,81.003920,77.488679,39.641267,10.581027,52.169043,22.252805,7.765945,2.603539,27.480973,38.075433
cuda,lennard_jones,1000,4.955915,4.542696,1.657521,1.351160,0.203527,2.279068,0.088110,0.063627,0.006572,1.243411
cuda,mnasnet1_0,32,25.615396,22.292160,18.979924,12.048879,2.613027,16.563787,3.811728,1.957108,0.210817,69.229313,10.320186
cuda,mobilenet_v2,96,27.571489,24.212524,20.886475,13.520914,3.235672,17.278779,4.189775,2.086221,0.231400,94.213429,10.119182
cuda,mobilenet_v3_large,32,28.206445,24.771369,21.479628,13.790652,3.156026,19.853876,4.734837,2.245796,0.240247,86.533360,12.803776
cuda,nvidia_deeprecommender,256,5.677074,5.192866,2.267365,1.788290,0.146070,4.741558,0.282773,0.092316,0.009866,3.307954,0.528577
cuda,phlippe_densenet,128,28.768155,25.322467,21.938426,14.986646,2.920722,20.552227,4.623856,2.396134,0.228993,123.457078,11.392911
cuda,phlippe_resnet,128,11.917444,10.557622,7.607961,4.917623,0.987797,7.117504,1.064240,0.843126,0.068150,15.928303,4.264731
cuda,pytorch_CycleGAN_and_pix2pix,1,14.246222,12.953196,8.757272,5.651345,1.132636,9.087414,2.256616,1.028426,0.070301,17.499972,5.716756
cuda,pytorch_stargan,16,13.604504,12.317531,8.995697,5.935228,1.030350,8.859346,1.252927,0.553871,0.060808,23.953077,5.131919
cuda,pytorch_struct,200,6.769545,6.015654,3.001823,2.158682,0.185109,5.844515,0.283972,0.358097,0.022444,4.206841,8.669196
cuda,pytorch_unet,1,15.582227,13.730571,10.556411,7.269768,1.208541,11.754462,2.552791,1.149232,0.086626,36.649223,7.010610
cuda,resnet152,32,54.750205,45.462197,42.011524,20.961700,8.235669,23.238238,8.931921,4.598647,0.965990,32.850914,19.223357
cuda,resnet18,16,14.055669,12.653746,9.386711,6.686673,1.096913,10.365317,2.076576,0.860629,0.071061,23.465893,5.884024
cuda,resnet50,32,24.192280,20.633335,17.328489,10.326260,2.614891,14.277339,3.807609,1.823721,0.208203,31.305485,9.455547
cuda,resnext50_32x4d,8,22.866711,19.691646,16.427964,9.385763,2.456738,13.277740,3.073491,1.853909,0.197251,20.897000,9.516733
cuda,shufflenet_v2_x1_0,128,26.758022,23.358665,20.036199,12.301808,3.146004,16.486737,4.732624,2.766618,0.272800,42.249254,10.925148
cuda,soft_actor_critic,256,5.211772,4.771670,1.992738,1.726719,0.068716,3.089052,0.083618,0.058293,0.007386,1.528321
cuda,speech_transformer,32,37.465925,31.306277,27.439919,17.437270,2.995228,24.035039,5.299787,2.780628,0.343089,26.939658,14.199665
