dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,42.787639,36.775056,33.194846,20.167315,5.935931,27.142614,9.600904,5.109107,0.582546,98.618984,18.304166
cuda,beit_base_patch16_224,64,24.950053,20.218453,16.295922,9.882499,2.334045,13.250921,3.525633,2.051244,0.271415,3.272846,8.340157
cuda,botnet26t_256,128,27.719909,24.385113,20.153987,15.149694,2.507508,21.686591,6.394610,2.522933,0.141760,50.781680,11.116066
cuda,cait_m36_384,4,66.066824,50.834629,47.143360,23.566650,7.250143,36.420825,15.698005,7.787180,2.310037,21.195046,29.386268
cuda,coat_lite_mini,128,29.588867,25.511530,21.254205,15.047762,2.880891,26.947854,8.074270,3.240093,0.235917,42.790629,17.266341
cuda,convit_base,64,26.859502,22.528145,18.845408,11.251081,2.317584,19.145236,5.455033,2.483054,0.289632,9.174882,13.235293
cuda,convmixer_768_32,32,23.390543,21.672403,18.139154,8.619540,3.103016,11.363331,3.654148,2.061710,0.313607,10.068835,2.395780
cuda,convnext_base,64,29.920948,23.121166,19.705307,11.406405,3.892774,19.568345,5.623151,3.512107,0.500900,12.328768,16.020658
cuda,crossvit_9_240,128,35.509945,29.010854,24.890632,14.191326,3.274624,25.693101,7.834946,3.668468,0.459981,33.066751,19.925851
cuda,cspdarknet53,64,33.294091,26.979373,23.578831,13.803168,4.136577,18.002620,5.065064,2.622110,0.324182,53.281915,12.977085
cuda,deit_base_distilled_patch16_224,64,23.954048,20.155462,15.818043,9.896401,1.763412,21.911205,4.356421,1.979864,0.240824,3.735625,16.227535
cuda,dla102,128,42.854993,35.549761,32.268665,17.810419,5.530232,22.170532,8.064791,3.927743,0.578090,38.902750,15.798690
cuda,dm_nfnet_f0,128,30.880985,24.290258,20.511736,10.431818,4.099996,17.411128,5.264936,2.703442,0.282033,29.703473,15.215249
cuda,dpn107,32,54.137001,43.123419,39.287815,21.419483,6.371883,27.589973,7.651575,4.999583,0.581536,28.685876,19.725250
cuda,eca_botnext26ts_256,128,28.345823,24.708984,21.339300,15.497730,3.111375,21.570633,6.338772,2.887224,0.160915,56.955269,11.962274
cuda,ese_vovnet19b_dw,128,19.812826,17.222844,13.624009,10.103790,1.569847,14.921394,3.541620,1.634476,0.123563,45.968311,8.151715
cuda,fbnetc_100,128,32.459701,27.093719,23.192601,14.814367,3.867093,19.022767,4.756387,2.545652,0.304083,93.574539,11.619357
cuda,fbnetv3_b,128,49.805342,40.883153,37.410793,21.728250,6.289815,27.970171,8.916199,4.710122,0.654080,105.234480,19.615125
cuda,gernet_l,128,26.198519,21.206339,17.769237,10.417343,3.274690,13.457321,2.964689,1.872387,0.233580,45.699402,9.494358
cuda,ghostnet_100,128,44.053980,36.083418,32.686234,20.106110,4.993254,29.794866,8.404569,4.198585,0.483307,171.978436,20.042323
cuda,gluon_inception_v3,128,44.186398,37.795807,33.323008,20.586606,5.659053,27.426746,9.395569,5.591205,0.586251,96.998992,18.076699
cuda,gluon_xception65,32,48.200202,39.618030,35.534544,18.054061,6.338278,20.906762,7.765990,3.719502,0.727488,31.316339,16.811378
cuda,gmixer_24_224,128,30.358524,24.229533,20.910802,11.554692,2.887246,17.626589,5.861571,2.973561,0.396151,7.015290,13.028440
cuda,gmlp_s16_224,128,32.250444,26.074012,21.906163,12.660105,3.270774,20.410025,5.951255,3.113145,0.424976,13.461107,15.147554
cuda,hrnet_w18,128,111.897047,102.328552,98.503389,50.311457,19.047126,57.913944,27.873931,12.223429,4.914120,86.474292,45.367431
cuda,inception_v3,128,44.331988,37.701858,33.490240,20.054346,5.908693,26.611635,9.495924,5.095730,0.587754,94.715853,17.858674
cuda,jx_nest_base,32,39.707357,32.469610,29.094413,17.826071,4.806920,28.780811,10.800072,4.246832,0.594451,23.844664,20.532808
cuda,lcnet_050,128,20.935213,18.491562,14.511969,9.497777,2.099557,13.347507,3.408449,1.535735,0.127043,67.829015,7.964547
cuda,mixer_b16_224,128,19.069969,15.930362,12.792588,8.001547,1.498729,11.874891,2.231619,1.294438,0.145933,5.753729,7.677005
cuda,mixnet_l,128,42.869437,33.734050,30.481970,18.610966,4.281987,25.939727,7.217545,4.384853,0.546098,98.280712,17.317055
cuda,mnasnet_100,128,27.264162,22.955463,19.499814,12.759521,2.879888,16.716971,4.062361,2.066937,0.215240,83.106030,9.650157
cuda,mobilenetv2_100,128,27.731972,23.694839,20.369030,13.303317,3.013373,17.126952,4.335299,2.357341,0.248226,91.416771,9.845450
cuda,mobilenetv3_large_100,128,29.405069,24.909503,21.579130,14.157734,3.583591,19.843007,4.759493,2.449197,0.255324,120.701921,12.425448
cuda,mobilevit_s,64,40.226609,34.395638,31.121772,22.116989,5.169820,36.782166,14.348536,6.267171,0.397800,97.308363,23.717496
cuda,nfnet_l0,128,27.254706,21.864872,18.375967,9.775806,3.319718,16.388822,5.119354,2.250939,0.275086,37.021654,13.517288
cuda,pit_b_224,64,24.686013,20.905975,17.353608,11.178583,2.214561,16.547922,4.310184,2.138661,0.263688,11.413621,10.544215
cuda,pnasnet5large,16,80.164088,71.580880,68.055541,36.377874,11.836065,47.139492,21.230570,11.295390,1.947084,47.231757,35.957882
cuda,poolformer_m36,64,44.611413,36.031027,32.785780,19.369286,6.618186,31.277084,14.812133,6.438393,0.625267,33.561565,24.429892
cuda,regnety_002,128,28.321294,23.181666,18.925890,11.917981,3.090903,16.367410,4.018691,2.108464,0.244034,67.946393,10.522676
cuda,repvgg_a2,128,27.578747,22.588265,18.220033,10.630659,3.128149,13.662295,3.823355,1.747447,0.218388,25.616858,9.240551
cuda,res2net101_26w_4s,64,69.822880,58.412189,54.423671,28.929206,9.862203,34.454754,14.492456,7.247617,1.551881,55.704040,25.664968
cuda,res2net50_14w_8s,128,62.133772,52.402663,48.718181,25.373185,7.934974,33.141039,14.407422,6.776812,1.241898,37.778788,25.009452
cuda,res2next50,128,38.162890,33.000265,28.669400,16.365467,4.762501,21.187186,7.231969,3.883421,0.491417,36.457313,14.747882
cuda,resmlp_12_224,128,17.981948,15.135575,10.983229,7.651320,1.070849,21.696106,2.163677,1.387579,0.131030,7.755894,16.803486
cuda,resnest101e,64,64.141349,52.165493,48.090117,24.952638,8.390177,31.789208,12.784266,6.131036,1.164451,74.420481,24.892239
cuda,rexnet_100,128,38.194203,32.132433,28.915493,19.165131,4.464404,28.492968,6.323078,3.313017,0.325673,236.036419,17.920014
cuda,sebotnet33ts_256,64,33.770474,29.091693,25.361340,18.000351,3.784017,25.042346,8.475680,3.301023,0.221676,58.847178,14.186261
cuda,selecsls42b,128,22.915371,20.427218,16.557910,11.076821,2.472392,16.303017,4.401532,2.115880,0.173770,57.448107,9.963887
cuda,spnasnet_100,128,32.102762,26.852503,22.343864,14.156087,3.880857,18.646086,4.660578,2.449884,0.282290,94.041392,11.858014
cuda,swin_base_patch4_window7_224,64,48.601084,40.073841,35.887214,21.779984,5.284038,39.244735,14.327677,5.916328,0.711836,31.149715,29.022802
cuda,swsl_resnext101_32x16d,32,39.228207,32.561996,28.718504,14.576588,5.221276,17.154650,6.251003,3.016920,0.473216,9.760225,13.470263
cuda,tf_efficientnet_b0,128,31.838653,26.502239,23.219986,14.725782,3.651705,20.785496,5.351089,2.737167,0.297594,110.105951,13.696402
cuda,tf_mixnet_l,128,45.423191,35.378843,31.047159,18.881267,4.376233,27.191159,7.610520,4.584377,0.533876,97.776394,18.615443
cuda,tinynet_a,128,36.713051,30.502322,26.897523,16.575508,3.942093,23.323466,6.572663,3.384782,0.369843,109.420689,15.113802
cuda,tnt_s_patch16_224,128,38.972425,31.915178,28.575288,15.674867,4.643440,23.130776,8.278561,3.866586,0.791211,12.889520,17.393633
cuda,twins_pcpvt_base,64,53.405791,42.378782,39.073644,21.435890,6.175802,33.005519,13.024159,6.028898,1.376388,69.618941,25.101034
cuda,visformer_small,128,23.774691,20.952488,17.475391,11.647117,2.366991,16.495302,3.829096,1.680753,0.200948,33.751909,9.736727
cuda,vit_base_patch16_224,64,20.819465,17.574403,14.462749,8.845076,1.708746,19.056829,3.607142,1.811522,0.230140,3.898138,14.313133
cuda,volo_d1_224,64,34.230000,28.539275,25.127438,15.275379,3.618738,23.387655,7.958453,3.617354,0.449762,25.042203,16.327795
cuda,xcit_large_24_p8_224,5,66.187922,52.095244,48.777103,25.631650,9.215521,38.110255,17.066087,7.611139,2.053528,35.192724,31.682250
