dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,0.0644,906.9695,71.3905,1.1930,2.5823,2.1644,542,2,15,7
cuda,Background_Matting,4,0.1232,1021.7988,64.4282,1.0421,6.0323,5.7888,187,2,13,7
cuda,LearningToPaint,96,0.0173,711.4037,40.5855,0.7552,0.6671,0.8834,75,2,13,7
cuda,Super_SloMo,6,1.2329,64.4356,43.1014,1.2078,3.7536,3.1078,378,2,13,7
cuda,alexnet,128,0.0243,407.6865,16.4275,0.9434,1.3373,1.4175,26,2,13,7
cuda,attention_is_all_you_need_pytorch,256,0.0542,1053.1644,78.5163,1.1296,3.5980,3.1853,552,2,13,7
cuda,dcgan,32,0.0075,371.8205,9.6429,0.9645,0.0573,0.0594,17,2,13,7
cuda,demucs,4,0.0406,1319.3129,34.0157,0.9674,4.3409,4.4871,89,7,16,8
cuda,densenet121,4,0.0350,1710.7589,129.4779,0.8228,0.4989,0.6063,435,2,13,7
cuda,dlrm,0,0.0000
cuda,drq,1,0.0038,1285.1983,16.5778,1.0607,0.0620,0.0584,34,3,12,7
cuda,fastNLP_Bert,6,0.0173,3168.0225,63.1567,1.1751,4.1226,3.5083,451,9,18,9
cuda,functorch_dp_cifar10,64,0.0211,555.4420,45.7323,0.4510,0.1920,0.4256,73,2,13,7
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,0.1658,416.4762,40.9184,1.2585,5.8962,4.6852,440,2,12,7
cuda,hf_Bart,4,0.0424,1548.2983,55.7028,0.9236,4.8273,5.2266,646,2,12,7
cuda,hf_Bert,4,0.0944,518.0530,41.5207,1.0344,3.3479,3.2366,371,2,12,7
cuda,hf_Bert_large,4,0.1076,887.1089,68.3372,1.0737,7.9635,7.4166,719,2,12,7
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.0462,694.8360,32.6267,1.0011,3.1594,3.1560,207,2,12,7
cuda,hf_GPT2,4,0.0546,914.7899,44.4224,1.0736,4.6124,4.2963,639,2,12,7
cuda,hf_GPT2_large,4,0.0963,2176.2074,113.9480,1.1278,22.5399,19.9853,1887,2,12,7
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.0077,10558.7174,89.7849,0.8064,1.4973,1.8567,502,48,107,14
cuda,hf_T5,8,0.1794,1005.1947,52.5958,1.1728,14.3347,12.2231,811,2,12,7
cuda,hf_T5_large,2,0.0688,3343.0507,184.5866,1.1687,15.8642,13.5746,2935,2,12,7
cuda,lennard_jones,1000,0.0071,327.6554,7.8242,1.0687,0.0182,0.0171,13,2,13,7
cuda,mnasnet1_0,32,0.0287,842.2421,93.1225,0.8149,0.8766,1.0757,156,2,13,7
cuda,mobilenet_v2,96,0.0541,876.1692,102.9741,1.1085,4.0331,3.6383,157,2,13,7
cuda,mobilenet_v3_large,32,0.0319,911.1527,117.5636,0.8159,0.8882,1.0886,191,2,13,7
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.0268,382.7490,12.0408,0.8951,3.3858,3.7827,17,2,13,7
cuda,phlippe_densenet,128,0.0296,830.3198,136.8719,0.8834,0.7554,0.8552,190,2,13,7
cuda,phlippe_resnet,128,0.0205,487.8161,30.7331,0.3554,0.1286,0.3619,75,2,13,7
cuda,pytorch_CycleGAN_and_pix2pix,1,0.0277,551.6198,35.7610,0.6200,0.3449,0.5564,95,2,13,7
cuda,pytorch_stargan,16,0.0318,487.7831,42.8149,0.8934,0.6652,0.7445,60,2,13,7
cuda,pytorch_struct,200,0.0231,228.8885,22.0593,0.7428,0.7145,0.9618,45,2,13,7
cuda,pytorch_unet,1,0.0524,764.0663,53.9831,0.9306,1.9769,2.1243,75,2,13,7
cuda,resnet152,32,0.0340,1938.6607,105.5312,0.9449,3.6467,3.8596,519,2,13,7
cuda,resnet18,16,0.0193,535.2395,39.4374,0.6190,0.3772,0.6093,73,2,13,7
cuda,resnet50,32,0.0331,838.5196,59.6900,0.8890,1.7645,1.9847,179,2,13,7
cuda,resnext50_32x4d,8,0.0290,839.9795,51.6533,0.7797,0.7720,0.9901,179,2,13,7
cuda,sage,0,0.0000
cuda,shufflenet_v2_x1_0,128,0.0364,896.1937,72.2917,0.9736,1.6567,1.7017,275,2,13,7
cuda,soft_actor_critic,256,0.0029,986.9886,12.5252,1.1053,0.0329,0.0297,21,3,12,7
cuda,speech_transformer,32,0.0231,3354.6196,93.4574,0.8694,1.0199,1.1731,773,12,23,9
