dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,0.8848,300.4326,8.2635,0.7338,16.5008,22.4858,441,1,11,6
cuda,AlbertForQuestionAnswering,4,0.8854,297.7757,8.1703,0.7449,16.2630,21.8332,441,1,11,6
cuda,AllenaiLongformerBase,4,0.6297,287.5805,32.3584,0.7887,8.3229,10.5525,1717,161,138,12
cuda,BartForCausalLM,4,0.9571,118.2085,11.2462,0.8936,11.9027,13.3200,484,1,11,6
cuda,BartForConditionalGeneration,2,0.9608,144.0868,26.4483,0.8987,15.5970,17.3560,1260,1,11,6
cuda,BertForMaskedLM,16,0.9602,114.4160,10.9038,0.9207,11.6459,12.6486,372,1,11,6
cuda,BertForQuestionAnswering,16,0.9696,98.0610,10.7503,0.9284,8.8466,9.5286,379,1,11,6
cuda,BlenderbotForCausalLM,4,0.8478,117.3098,21.8621,0.9099,31.1116,34.1915,937,1,11,6
cuda,BlenderbotSmallForCausalLM,64,0.9112,63.6153,7.5215,0.8137,7.7848,9.5674,329,1,11,6
cuda,BlenderbotSmallForConditionalGeneration,64,0.9032,126.8121,17.2737,0.8895,13.3990,15.0628,842,1,11,6
cuda,CamemBert,16,0.9623,122.7899,10.8595,0.9184,11.8036,12.8523,379,1,11,6
cuda,DebertaForMaskedLM,4,0.5653,112.6381,13.8945,0.9156,4.9442,5.3999,728,95,164,15
cuda,DebertaForQuestionAnswering,8,0.6880,110.1718,13.8434,1.0537,6.2231,5.9058,735,95,164,15
cuda,DebertaV2ForMaskedLM,1,0.5271,197.7794,27.4922,0.9068,11.6411,12.8370,933,179,287,15
cuda,DebertaV2ForQuestionAnswering,2,0.5242,201.9773,27.5581,0.9763,12.2851,12.5838,940,179,287,15
cuda,DistilBertForMaskedLM,128,0.9476,89.5304,5.5737,0.8468,11.0526,13.0528,208,1,11,6
cuda,DistilBertForQuestionAnswering,256,0.9850,105.2547,5.3371,0.9556,9.5385,9.9817,216,1,11,6
cuda,DistillGPT2,16,0.9548,110.5305,5.1243,0.8591,11.4247,13.2987,332,1,11,6
cuda,ElectraForCausalLM,32,0.9346,94.0773,13.5966,0.7864,11.1043,14.1196,379,6,15,8
cuda,ElectraForQuestionAnswering,64,0.9797,118.0077,10.9672,0.9537,10.4133,10.9191,380,1,11,6
cuda,GPT2ForSequenceClassification,4,0.9515,95.8879,9.9915,0.9060,9.0873,10.0306,646,1,11,6
cuda,LayoutLMForMaskedLM,16,0.9616,116.7828,11.4282,0.9211,11.6797,12.6804,398,1,11,6
cuda,LayoutLMForSequenceClassification,16,0.9697,101.4141,11.4089,0.9295,8.8766,9.5502,396,1,11,6
cuda,M2M100ForConditionalGeneration,16,0.8425,128.2484,25.7682,0.8773,11.3017,12.8822,1205,9,23,10
cuda,MBartForCausalLM,4,0.9499,120.2542,11.4118,0.8937,11.9196,13.3369,484,1,11,6
cuda,MBartForConditionalGeneration,2,0.9618,143.6359,26.2340,0.8946,15.6138,17.4533,1265,1,11,6
cuda,MT5ForConditionalGeneration,16,0.8370,111.7312,19.0561,0.8495,10.9634,12.9059,1175,1,11,6
cuda,MegatronBertForCausalLM,4,0.9118,95.4907,21.8065,0.8644,9.0322,10.4486,723,1,11,6
cuda,MegatronBertForQuestionAnswering,8,0.9608,147.4810,21.5693,0.9040,13.3824,14.8035,726,1,11,6
cuda,MobileBertForMaskedLM,64,0.8203,214.9496,40.7111,0.8769,7.1229,8.1232,1449,1,5,4
cuda,MobileBertForQuestionAnswering,128,0.8021,219.5483,40.6170,1.0064,7.9433,7.8932,1453,1,5,4
cuda,OPTForCausalLM,2,0.9261,182.6470,10.1988,0.9165,17.1579,18.7207,536,1,11,6
cuda,PLBartForCausalLM,8,0.9527,118.4212,6.2184,0.8677,11.7446,13.5355,256,1,11,6
cuda,PLBartForConditionalGeneration,4,0.9474,122.8827,13.7558,0.9301,13.0738,14.0566,660,1,11,6
cuda,PegasusForCausalLM,32,0.9093,81.7889,11.4104,0.8407,7.6748,9.1289,483,6,14,7
cuda,PegasusForConditionalGeneration,32,0.9213,155.2831,19.5507,0.8957,14.4376,16.1196,1248,9,17,7
cuda,RobertaForCausalLM,16,0.9624,119.2693,10.9490,0.9209,11.6424,12.6427,383,1,11,6
cuda,RobertaForQuestionAnswering,16,0.9693,98.3400,10.8853,0.9279,8.8418,9.5294,386,1,11,6
cuda,Speech2Text2ForCausalLM,256,0.9262,56.1961,5.9187,0.7587,6.8198,8.9888,265,6,14,7
cuda,T5ForConditionalGeneration,4,0.8559,123.8629,13.0142,0.9516,8.5207,8.9540,812,1,11,6
cuda,T5Small,4,0.8503,122.9761,13.0649,0.9516,8.5207,8.9540,812,1,11,6
cuda,TrOCRForCausalLM,32,0.9514,144.5412,11.3055,0.8730,14.0976,16.1486,483,1,11,6
cuda,XGLMForCausalLM,8,0.8116,117.8348,21.4483,0.8613,10.4421,12.1241,1003,6,14,7
cuda,XLNetLMHeadModel,8,0.9655,289.7692,27.6191,0.9603,16.4369,17.1161,768,3,14,8
cuda,YituTechConvBert,16,0.9551,130.9154,19.9191,0.8732,10.6702,12.2200,638,6,15,8
