dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,8.393612,5.799449,5.785757
cuda,AlbertForQuestionAnswering,4,8.305576,5.731981,5.718193
cuda,AllenaiLongformerBase,4,31.798330,20.023813,19.978878
cuda,BartForCausalLM,4,11.234641,5.591393,5.576554
cuda,BartForConditionalGeneration,2,26.580272,14.429374,14.411465
cuda,BertForMaskedLM,16,10.910131,5.558391,5.543888
cuda,BertForQuestionAnswering,16,10.764431,5.468515,5.454469
cuda,BlenderbotForCausalLM,4,22.036390,10.718225,10.701505
cuda,BlenderbotSmallForCausalLM,64,7.558619,3.657446,3.643462
cuda,BlenderbotSmallForConditionalGeneration,64,17.399841,9.454954,9.440024
cuda,CamemBert,16,10.885877,5.519082,5.505149
cuda,DebertaForMaskedLM,4,13.382072,6.249052,6.212026
cuda,DebertaForQuestionAnswering,8,13.620950,6.195826,6.162653
cuda,DebertaV2ForMaskedLM,1,26.811943,11.191353,11.141690
cuda,DebertaV2ForQuestionAnswering,2,26.869790,11.284121,11.235631
cuda,DistilBertForMaskedLM,128,5.614361,2.982082,2.967507
cuda,DistilBertForQuestionAnswering,256,5.366819,2.933423,2.919198
cuda,DistillGPT2,16,5.138482,2.682931,2.669083
cuda,ElectraForCausalLM,32,13.593314,5.981921,5.966366
cuda,ElectraForQuestionAnswering,64,11.001070,5.669615,5.654982
cuda,GPT2ForSequenceClassification,4,10.014570,5.068700,5.053941
cuda,LayoutLMForMaskedLM,16,11.437021,5.687371,5.672982
cuda,LayoutLMForSequenceClassification,16,11.423439,5.697283,5.682381
cuda,M2M100ForConditionalGeneration,16,25.758299,13.829237,13.810393
cuda,MBartForCausalLM,4,11.400901,5.681926,5.666779
cuda,MBartForConditionalGeneration,2,26.355305,14.266273,14.247572
cuda,MT5ForConditionalGeneration,16,18.973189,10.744783,10.728994
cuda,MegatronBertForCausalLM,4,21.790901,11.301035,11.284971
cuda,MegatronBertForQuestionAnswering,8,21.604532,11.240577,11.223588
cuda,MobileBertForMaskedLM,64,40.595046,23.058972,23.037660
cuda,MobileBertForQuestionAnswering,128,40.486962,23.124339,23.101585
cuda,OPTForCausalLM,2,10.198211,5.509560,5.494674
cuda,PLBartForCausalLM,8,6.216018,2.960485,2.945670
cuda,PLBartForConditionalGeneration,4,13.763541,7.403121,7.388342
cuda,PegasusForCausalLM,32,11.467818,5.458980,5.442533
cuda,PegasusForConditionalGeneration,32,19.696906,14.306092,14.286686
cuda,RobertaForCausalLM,16,10.957931,5.589689,5.575218
cuda,RobertaForQuestionAnswering,16,10.895823,5.582277,5.567507
cuda,Speech2Text2ForCausalLM,256,5.936618,2.854851,2.840047
cuda,T5ForConditionalGeneration,4,12.977674,7.410397,7.395757
cuda,T5Small,4,13.027248,7.300700,7.286273
cuda,TrOCRForCausalLM,32,11.323241,5.653077,5.637822
cuda,XGLMForCausalLM,8,21.389871,11.530768,11.512618
cuda,XLNetLMHeadModel,8,27.621619,16.877680,16.859401
cuda,YituTechConvBert,16,19.586128,8.745314,8.729400
