dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,4.963562,0.000241
cuda,Background_Matting,4,3.608617,0.000136
cuda,LearningToPaint,96,1.427537,0.000098
cuda,Super_SloMo,6,3.012789,0.000185
cuda,alexnet,128,0.497426,0.000075
cuda,attention_is_all_you_need_pytorch,256,4.502291,0.000233
cuda,dcgan,32,0.429359,0.000067
cuda,demucs,4,1.498031,0.000229
cuda,densenet121,4,7.704901,0.000207
cuda,dlrm,1024,0.375021,0.000086
cuda,drq,1,0.684395,0.000116
cuda,fastNLP_Bert,6,5.220384,0.000412
cuda,functorch_dp_cifar10,64,1.237020,0.000188
cuda,hf_Albert,8,2.601843,0.000215
cuda,hf_Bart,4,6.184528,0.000247
cuda,hf_Bert,4,5.087806,0.000180
cuda,hf_Bert_large,4,10.380641,0.000270
cuda,hf_BigBird,2,12.888980,0.002916
cuda,hf_DistilBert,8,2.468896,0.000170
cuda,hf_GPT2,4,4.721177,0.000271
cuda,hf_GPT2_large,4,15.727339,0.000823
cuda,hf_Longformer,2,11.414897,0.005289
cuda,hf_Reformer,4,4.198470,0.001526
cuda,hf_T5,8,5.749993,0.000310
cuda,hf_T5_large,2,26.960588,0.001186
cuda,lennard_jones,1000,0.391295,0.000068
cuda,mnasnet1_0,32,3.109067,0.000110
cuda,mobilenet_v2,96,3.187517,0.000112
cuda,mobilenet_v3_large,32,3.417311,0.000120
cuda,moco,32,27.710943,0.797438
cuda,nvidia_deeprecommender,256,0.483031,0.000073
cuda,phlippe_densenet,128,3.254376,0.000170
cuda,phlippe_resnet,128,1.334499,0.000084
cuda,pytorch_CycleGAN_and_pix2pix,1,1.206031,0.000109
cuda,pytorch_stargan,16,1.243979,0.000095
cuda,pytorch_struct,200,0.744213,0.000078
cuda,pytorch_unet,1,1.615731,0.000110
cuda,resnet152,32,9.202018,0.000212
cuda,resnet18,16,1.350560,0.000088
cuda,resnet50,32,3.216467,0.000129
cuda,resnext50_32x4d,8,3.214354,0.000121
cuda,shufflenet_v2_x1_0,128,3.406606,0.000174
cuda,soft_actor_critic,256,0.432925,0.000103
cuda,speech_transformer,32,6.002969,0.000607
cuda,squeezenet1_1,32,1.061024,0.000103
cuda,timm_efficientnet,32,4.979005,0.000410
cuda,timm_nfnet,128,6.139172,0.000325
cuda,timm_regnet,32,6.776328,0.000462
cuda,timm_resnest,32,1.830053,0.000132
cuda,timm_vision_transformer,32,3.387264,0.000192
cuda,timm_vision_transformer_large,32,10.515115,0.000450
cuda,timm_vovnet,32,3.643032,0.000326
cuda,tts_angular,64,0.444575,0.000110
cuda,vgg16,64,0.738130,0.000080
cuda,yolov3,16,5.179309,0.000173
