dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,6.095474,0.000175
cuda,beit_base_patch16_224,64,4.214902,0.000237
cuda,botnet26t_256,128,3.159685,0.000329
cuda,cait_m36_384,4,13.871248,0.000523
cuda,coat_lite_mini,128,3.661192,0.000232
cuda,convit_base,64,4.165080,0.000212
cuda,convmixer_768_32,32,1.705285,0.000142
cuda,convnext_base,64,6.996286,0.000248
cuda,crossvit_9_240,128,6.013742,0.000275
cuda,cspdarknet53,64,6.085700,0.000488
cuda,deit_base_distilled_patch16_224,64,3.424151,0.000181
cuda,dla102,128,6.708427,0.000204
cuda,dm_nfnet_f0,128,6.317856,0.000298
cuda,dpn107,32,9.900679,0.000843
cuda,eca_botnext26ts_256,128,3.369357,0.000323
cuda,ese_vovnet19b_dw,128,2.661939,0.000252
cuda,fbnetc_100,128,5.131526,0.000557
cuda,fbnetv3_b,128,9.204604,0.000677
cuda,gernet_l,128,5.167167,0.000464
cuda,ghostnet_100,128,7.707353,0.000177
cuda,gluon_inception_v3,128,6.224651,0.000194
cuda,gluon_xception65,32,8.232052,0.000208
cuda,gmixer_24_224,128,6.120445,0.000269
cuda,gmlp_s16_224,128,6.082511,0.000223
cuda,hrnet_w18,128,9.756720,0.000507
cuda,inception_v3,128,6.145020,0.000177
cuda,jx_nest_base,32,6.992850,0.000330
cuda,lcnet_050,128,2.559448,0.000290
cuda,mixer_b16_224,128,3.085915,0.000156
cuda,mixnet_l,128,8.759231,0.000498
cuda,mnasnet_100,128,4.117426,0.000414
cuda,mobilenetv2_100,128,4.167183,0.000378
cuda,mobilenetv3_large_100,128,4.320534,0.000375
cuda,mobilevit_s,64,5.582475,0.000440
cuda,nfnet_l0,128,5.535434,0.000283
cuda,pit_b_224,64,3.808957,0.000218
cuda,pnasnet5large,16,8.402973,0.000394
cuda,poolformer_m36,64,7.945683,0.000316
cuda,regnety_002,128,4.884692,0.000382
cuda,repvgg_a2,128,5.027536,0.000479
cuda,res2net101_26w_4s,64,10.767160,0.000297
cuda,res2net50_14w_8s,128,9.248119,0.000296
cuda,res2next50,128,5.435090,0.000234
cuda,resmlp_12_224,128,2.938891,0.000152
cuda,resnest101e,64,11.308115,0.000385
cuda,rexnet_100,128,5.863464,0.000413
cuda,sebotnet33ts_256,64,4.275105,0.000408
cuda,selecsls42b,128,2.615367,0.000108
cuda,spnasnet_100,128,5.092004,0.000439
cuda,swin_base_patch4_window7_224,64,8.829711,0.000479
cuda,swsl_resnext101_32x16d,32,6.569676,0.000252
cuda,tf_efficientnet_b0,128,5.217630,0.000376
cuda,tf_mixnet_l,128,9.632615,0.000613
cuda,tinynet_a,128,6.091789,0.000485
cuda,tnt_s_patch16_224,128,7.168176,0.000295
cuda,twins_pcpvt_base,64,10.856416,0.000416
cuda,visformer_small,128,2.918437,0.000174
cuda,vit_base_patch16_224,64,3.322458,0.000191
cuda,volo_d1_224,64,5.347259,0.000255
cuda,xcit_large_24_p8_224,5,12.522057,0.000464
