dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,29.344078,24.507365,20.964828,12.182914,3.001060,16.505997,4.190499,2.271099,0.316180,0.008473,26.580284,10.865840
cuda,Background_Matting,4,24.737456,21.343253,17.971394,10.948307,2.686051,16.764896,5.695381,2.959477,0.234572,0.003053,23.610925,11.335744
cuda,LearningToPaint,96,14.500131,13.074557,9.343640,6.499088,1.081629,9.964016,1.279534,0.743936,0.074042,0.002759,16.560765,5.701600
cuda,Super_SloMo,6,25.297655,22.285024,19.101321,12.140503,2.814019,16.617247,6.178099,2.768917,0.149951,9.595642,8.463172
cuda,alexnet,128,6.931777,6.426431,2.808896,2.397434,0.183781,5.900704,0.947856,0.324440,0.015548,0.002540,3.849480,3.486571
cuda,attention_is_all_you_need_pytorch,256,29.946895,25.461578,22.317342,12.951197,2.779321,18.528375,5.079068,2.357196,0.392990,0.002861,31.364196,12.089391
cuda,dcgan,32,6.072199,5.618294,2.610609,2.062920,0.358291,3.046558,0.215519,0.117874,0.012800,0.002600,1.566997
cuda,demucs,4,15.036399,13.509584,9.899194,8.871189,0.481801,13.975189,1.195012,0.679741,0.045061,0.002925,6.491060,6.064810
cuda,densenet121,4,58.308958,50.780184,46.349418,27.919240,7.249488,37.257925,14.112835,6.431081,0.705700,0.003461,38.171725,24.535611
cuda,drq,1,7.940105,7.243166,3.566805,3.073976,0.139049,4.765884,0.197904,0.114266,0.016100,0.002665,2.040497
cuda,fastNLP_Bert,6,32.256371,27.295887,23.607518,15.884868,2.216039,20.242509,4.281380,2.113434,0.311574,0.003057,6.654181,9.794981
cuda,functorch_dp_cifar10,64,12.867018,11.645905,8.650321,5.816757,1.388005,11.020885,2.367731,0.940708,0.066775,0.002548,22.143021,7.810116
cuda,hf_Albert,8,22.150697,19.486194,15.814826,8.631210,2.054101,12.813530,3.489312,1.560145,0.154631,0.002513,7.810536,9.003760
cuda,hf_Bart,4,33.798047,27.651114,24.425436,13.918640,2.890515,19.308477,5.429152,2.613589,0.439664,0.003040,2.336201,12.490061
cuda,hf_Bert,4,27.000426,21.753871,18.496441,10.925975,2.224373,14.533461,4.069848,1.995178,0.296283,0.002638,2.545801,9.229875
cuda,hf_Bert_large,4,46.115144,34.911630,31.780675,16.457263,4.228963,21.609455,8.063991,3.815936,0.840860,0.002817,2.389973,15.611247
cuda,hf_DistilBert,8,17.099263,14.662321,11.840751,7.852601,1.160299,11.250739,1.906606,1.244050,0.117666,0.002794,5.920356,6.163418
cuda,hf_GPT2,4,24.553187,19.929429,16.960743,10.190778,2.320552,12.969240,3.737222,1.800465,0.258376,0.002908,7.614490,7.863921
cuda,hf_GPT2_large,4,63.233093,48.304076,45.025019,25.133303,6.642367,35.595493,12.660882,5.338315,1.402367,0.003664,15.594328,25.807043
