dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,3.468077,0.000542
cuda,Background_Matting,4,2.765220,0.000409
cuda,LearningToPaint,96,1.081761,0.000199
cuda,Super_SloMo,6,2.157577,0.000295
cuda,alexnet,128,0.340650,0.000094
cuda,attention_is_all_you_need_pytorch,256,3.240788,0.000559
cuda,dcgan,32,0.313185,0.000085
cuda,demucs,4,0.996556,0.000294
cuda,densenet121,4,6.660778,0.000823
cuda,dlrm,1024,0.283040,0.000051
cuda,drq,1,0.505597,0.000136
cuda,fastNLP_Bert,6,3.776872,0.000641
cuda,functorch_dp_cifar10,64,0.886564,0.000186
cuda,hf_Albert,8,1.794663,0.000290
cuda,hf_Bart,4,4.802509,0.000662
cuda,hf_Bert,4,4.699296,0.000627
cuda,hf_Bert_large,4,10.003480,0.001089
cuda,hf_BigBird,2,10.553970,0.002600
cuda,hf_DistilBert,8,1.782223,0.000311
cuda,hf_GPT2,4,3.313756,0.000543
cuda,hf_GPT2_large,4,11.550113,0.001476
cuda,hf_Longformer,2,9.585595,0.004620
cuda,hf_Reformer,4,2.482293,0.000701
cuda,hf_T5,8,4.502896,0.000716
cuda,hf_T5_large,2,19.221948,0.002024
cuda,lennard_jones,1000,0.271124,0.000078
cuda,mnasnet1_0,32,2.437549,0.000387
cuda,mobilenet_v2,96,2.557728,0.000396
cuda,mobilenet_v2_quantized_qat,96,3.205206,0.000382
cuda,mobilenet_v3_large,32,2.748554,0.000425
cuda,moco,32,26.263350,0.723827
cuda,nvidia_deeprecommender,256,0.341033,0.000092
cuda,phlippe_densenet,128,2.508716,0.000396
cuda,phlippe_resnet,128,1.033018,0.000189
cuda,pytorch_CycleGAN_and_pix2pix,1,0.888721,0.000174
cuda,pytorch_stargan,16,0.955186,0.000175
cuda,pytorch_struct,200,0.532053,0.000133
cuda,pytorch_unet,1,1.219770,0.000209
cuda,resnet152,32,9.280111,0.001079
cuda,resnet18,16,1.031026,0.000190
cuda,resnet50,32,2.572090,0.000377
cuda,resnet50_quantized_qat,32,3.102588,0.000407
cuda,resnext50_32x4d,8,2.716017,0.000395
cuda,shufflenet_v2_x1_0,128,2.796772,0.000428
cuda,soft_actor_critic,256,0.316162,0.000106
cuda,speech_transformer,32,4.647141,0.000899
cuda,squeezenet1_1,32,0.756284,0.000190
cuda,timm_efficientdet,1,18.808575,0.001801
cuda,timm_efficientnet,32,4.260864,0.000748
cuda,timm_nfnet,128,4.751625,0.000706
cuda,timm_regnet,32,5.592961,0.000924
cuda,timm_resnest,32,1.419917,0.000254
cuda,timm_vision_transformer,8,2.364899,0.000410
cuda,timm_vision_transformer_large,8,9.851508,0.001258
cuda,timm_vovnet,32,2.607817,0.000455
cuda,tts_angular,64,0.300225,0.000111
cuda,vgg16,64,0.520182,0.000140
cuda,yolov3,16,4.612004,0.000596
