dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.443960
cuda,beit_base_patch16_224,64,2.334617
cuda,botnet26t_256,128,2.564974
cuda,cait_m36_384,2,9.542601
cuda,coat_lite_mini,128,2.153206
cuda,convmixer_768_32,32,1.335555
cuda,convnext_base,32,3.172505
cuda,crossvit_9_240,64,3.281223
cuda,cspdarknet53,64,5.401820
cuda,deit_base_distilled_patch16_224,64,1.569798
cuda,densenet121,64,14.124998
cuda,dm_nfnet_f0,128,9.914742
cuda,dpn107,32,14.073828
cuda,eca_botnext26ts_256,64,2.784773
cuda,eca_halonext26ts,64,3.087007
cuda,ecaresnet101d,64,4.923418
cuda,ese_vovnet19b_dw,128,1.462108
cuda,fbnetv3_b,128,7.792867
cuda,gernet_l,128,4.543031
cuda,ghostnet_100,128,2.220468
cuda,gluon_inception_v3,128,2.421258
cuda,gluon_senet154,32,10.233104
cuda,gluon_xception65,32,2.503676
cuda,gmixer_24_224,64,2.719840
cuda,gmlp_s16_224,64,2.616191
cuda,hardcorenas_a,128,1.919965
cuda,hrnet_w18,2,20.663254
cuda,inception_v3,128,2.419619
cuda,jx_nest_base,32,4.433516
cuda,lcnet_050,128,1.343913
cuda,legacy_senet154,32,6.516565
cuda,mixer_b16_224,64,1.239962
cuda,mixnet_l,64,10.379379
cuda,mobilenetv3_large_100,128,2.807860
cuda,mobilevit_s,32,4.201677
cuda,nasnetalarge,16,31.495503
cuda,nfnet_l0,64,6.309277
cuda,pit_b_224,64,1.813167
cuda,pnasnet5large,16,24.016909
cuda,regnety_002,128,3.802386
cuda,repvgg_a2,128,4.243777
cuda,res2net101_26w_4s,64,6.487382
cuda,res2net50_14w_8s,2,4.383367
cuda,res2next50,2,2.362761
cuda,resnest101e,32,8.941306
cuda,resnet18,128,0.555176
cuda,rexnet_100,128,4.522225
cuda,sebotnet33ts_256,64,3.901541
cuda,selecsls42b,128,0.885277
cuda,swin_base_patch4_window7_224,64,9.569896
cuda,swsl_resnext101_32x16d,32,2.671477
cuda,tf_efficientnet_b0,128,3.921145
cuda,tf_mixnet_l,64,13.753292
cuda,tinynet_a,128,4.323719
cuda,tnt_s_patch16_224,64,4.175457
cuda,twins_pcpvt_base,32,6.501832
cuda,vit_base_patch16_224,64,1.643830
cuda,volo_d1_224,64,3.143046
