dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.452752
cuda,botnet26t_256,128,2.569281
cuda,cait_m36_384,2,9.264043
cuda,coat_lite_mini,128,2.132348
cuda,convmixer_768_32,32,1.321888
cuda,convnext_base,32,3.189111
cuda,crossvit_9_240,64,3.395487
cuda,cspdarknet53,64,5.475573
cuda,deit_base_distilled_patch16_224,64,1.562931
cuda,densenet121,64,13.957551
cuda,dla102,64,2.930623
cuda,dm_nfnet_f0,128,9.905063
cuda,dpn107,32,14.093925
cuda,eca_botnext26ts_256,64,2.813286
cuda,eca_halonext26ts,64,3.033948
cuda,ecaresnet101d,64,4.927884
cuda,ese_vovnet19b_dw,128,1.460492
cuda,fbnetc_100,128,3.950889
cuda,fbnetv3_b,128,7.733445
cuda,gernet_l,128,4.415518
cuda,ghostnet_100,128,2.127530
cuda,gluon_inception_v3,128,2.437269
cuda,gluon_senet154,32,10.525755
cuda,gluon_xception65,32,2.639108
cuda,gmixer_24_224,64,2.740761
cuda,gmlp_s16_224,64,2.602504
cuda,hardcorenas_a,128,1.919736
cuda,hrnet_w18,2,20.274898
cuda,inception_v3,128,2.451543
cuda,jx_nest_base,32,4.421422
cuda,lcnet_050,128,1.349931
cuda,legacy_senet154,32,6.487393
cuda,mixer_b16_224,64,1.199165
cuda,mixnet_l,64,10.313324
cuda,mnasnet_100,128,2.927502
cuda,mobilenetv2_100,128,2.847680
cuda,mobilenetv3_large_100,128,2.782710
cuda,mobilevit_s,32,4.127909
cuda,nasnetalarge,16,31.142576
cuda,nfnet_l0,64,6.166029
cuda,pit_b_224,64,1.812206
cuda,pnasnet5large,16,23.908468
cuda,poolformer_m36,64,5.971952
cuda,regnety_002,128,3.798943
cuda,repvgg_a2,128,4.258227
cuda,res2net101_26w_4s,64,6.245356
cuda,res2net50_14w_8s,2,4.403429
cuda,res2next50,2,2.377017
cuda,resmlp_12_224,128,1.157226
cuda,resnest101e,32,8.887725
cuda,resnet18,128,0.550611
cuda,rexnet_100,128,4.498866
cuda,sebotnet33ts_256,64,3.897820
cuda,selecsls42b,128,0.880391
cuda,spnasnet_100,128,3.863230
cuda,swsl_resnext101_32x16d,32,2.675696
cuda,tf_efficientnet_b0,128,3.940204
cuda,tf_mixnet_l,64,13.752961
cuda,tinynet_a,128,4.304435
cuda,tnt_s_patch16_224,64,4.213427
cuda,twins_pcpvt_base,32,6.573819
cuda,visformer_small,128,1.497286
cuda,vit_base_patch16_224,64,1.553812
cuda,volo_d1_224,64,3.180839
