dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.3380
cuda,beit_base_patch16_224,64,0.9498
cuda,botnet26t_256,128,1.5345
cuda,cait_m36_384,2,1.0996
cuda,coat_lite_mini,128,1.1141
cuda,convmixer_768_32,32,1.0486
cuda,convnext_base,32,0.9775
cuda,crossvit_9_240,64,1.0048
cuda,cspdarknet53,64,1.3328
cuda,deit_base_distilled_patch16_224,64,1.0251
cuda,densenet121,64,1.2772
cuda,dla102,64,1.6021
cuda,dm_nfnet_f0,128,1.0986
cuda,dpn107,32,1.1999
cuda,eca_botnext26ts_256,64,1.4828
cuda,eca_halonext26ts,64,1.4545
cuda,ecaresnet101d,64,1.3684
cuda,ese_vovnet19b_dw,128,1.4171
cuda,fbnetc_100,128,1.4864
cuda,fbnetv3_b,128,1.0725
cuda,gernet_l,128,1.3255
cuda,ghostnet_100,128,1.3633
cuda,gluon_inception_v3,128,1.3375
cuda,gluon_senet154,32,1.2636
cuda,gluon_xception65,32,1.1839
cuda,gmixer_24_224,64,1.1202
cuda,gmlp_s16_224,64,1.0284
cuda,hardcorenas_a,128,1.2740
cuda,hrnet_w18,2,1.1887
cuda,inception_v3,128,1.3375
cuda,jx_nest_base,32,1.1152
cuda,lcnet_050,128,1.0780
cuda,legacy_senet154,32,1.2513
cuda,mixer_b16_224,64,0.9903
cuda,mixnet_l,64,1.1292
cuda,mnasnet_100,128,1.5084
cuda,mobilenetv2_100,128,1.0351
cuda,mobilenetv3_large_100,128,1.3390
cuda,mobilevit_s,32,1.2850
cuda,nasnetalarge,16,1.1966
cuda,nfnet_l0,64,1.1767
cuda,pit_b_224,64,0.9748
cuda,pnasnet5large,16,1.1716
cuda,poolformer_m36,64,1.0500
cuda,regnety_002,128,1.4993
cuda,repvgg_a2,128,1.4214
cuda,res2net101_26w_4s,64,1.2502
cuda,res2net50_14w_8s,2,1.1446
cuda,res2next50,2,1.1987
cuda,resmlp_12_224,128,1.4178
cuda,resnest101e,32,1.2420
cuda,resnet18,128,1.4975
cuda,rexnet_100,128,1.2450
cuda,sebotnet33ts_256,64,1.3786
cuda,selecsls42b,128,1.5429
cuda,spnasnet_100,128,1.4852
cuda,swin_base_patch4_window7_224,64,1.0732
cuda,swsl_resnext101_32x16d,32,1.1985
cuda,tf_efficientnet_b0,128,1.3750
cuda,tf_mixnet_l,64,1.1187
cuda,tinynet_a,128,1.4223
cuda,tnt_s_patch16_224,64,1.4415
cuda,twins_pcpvt_base,32,1.0933
cuda,visformer_small,128,1.0999
cuda,vit_base_patch16_224,64,0.9549
cuda,volo_d1_224,64,1.1120
