dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,1.813144,35.500295,3.787647,20.315073,12.117113,7.325191,0.261773,295.234532,283.974173
cuda,beit_base_patch16_224,64,1.939949,32.295332,3.618826,10.071022,6.486372,3.066499,0.251372,112.667690,94.156631
cuda,botnet26t_256,128,2.186680,95.144658,2.805163,12.349435,8.117963,3.672187,0.116113,247.190644,167.256834
cuda,convmixer_768_32,32,0.777669,7.529098,1.668986,5.732218,3.533147,1.873075,0.168706,17.109237,17.075021
cuda,crossvit_9_240,64,2.677287,91.455405,4.982455,14.541530,9.339780,4.348082,0.344887,309.233075,237.450141
cuda,cspdarknet53,64,4.981650,28.097030,3.172890,9.018173,5.359947,3.003180,0.194667,188.267169,172.459849
cuda,deit_base_distilled_patch16_224,64,1.072389,25.391231,2.818510,8.162828,5.292151,2.414896,0.210971,89.977710,75.650532
cuda,densenet121,64,13.602824,99.879257,4.547121,42.499116,26.827812,13.875684,0.343373,440.228090,387.592638
cuda,dla102,64,2.299617,38.595216,3.441793,14.813915,8.823631,5.135946,0.277135,178.124978,157.933439
cuda,dm_nfnet_f0,128,9.265405,11.353670,4.936439,14.520570,9.490551,4.071563,0.344568,2.390184,10.682628
cuda,dpn107,32,13.451953,109.205330,4.183652,19.254026,10.984106,7.067209,0.326842,362.730491,277.149576
cuda,eca_botnext26ts_256,64,2.386096,94.480394,3.205799,12.505816,8.341739,3.592179,0.130230,278.037168,199.331912
cuda,eca_halonext26ts,64,2.614668,98.135641,4.230874,17.167865,11.838613,4.718063,0.136555,216.427205,139.759032
cuda,ecaresnet101d,64,4.315014,18.072661,3.692997,14.414480,8.791365,4.823303,0.340989,104.164230,104.379627
cuda,ese_vovnet19b_dw,128,1.100625,24.183915,1.262447,8.930804,5.534016,2.910843,0.103669,143.919857,129.970383
cuda,fbnetc_100,128,3.506580,20.641320,2.187658,7.764931,4.490902,2.705789,0.174067,136.226464,125.622455
cuda,fbnetv3_b,128,7.295190,35.852712,4.651601,15.429665,9.256236,5.225566,0.369834,201.014273,185.627565
cuda,gernet_l,128,4.125053,11.414907,1.668726,5.769770,3.369377,1.947714,0.151376,86.490267,82.591748
cuda,ghostnet_100,128,1.654732,51.337480,3.157969,15.912230,9.192579,5.770979,0.272017,375.987259,343.845243
cuda,gluon_inception_v3,128,1.841485,8.800088,3.786159,20.307093,12.092483,7.382874,0.263494,2.227120,17.652009
cuda,gluon_senet154,32,9.132270,25.790568,5.297107,20.426291,11.956052,7.292500,0.595896,98.684318,98.898013
cuda,gluon_xception65,32,1.879270,20.835167,3.015505,10.348591,5.826678,3.556786,0.323621,135.670603,128.372753
cuda,hardcorenas_a,128,1.654725,26.913152,1.636109,7.587998,4.590950,2.423998,0.145609,146.578642,128.949404
cuda,hrnet_w18,2,18.846374,42.253024,9.357903,33.153903,20.594800,10.884232,0.801428,328.685470,329.402332
cuda,inception_v3,128,1.812834,8.802971,3.823029,20.307592,12.128721,7.350107,0.262032,2.214948,17.674532
cuda,lcnet_050,128,0.999215,11.983676,1.827611,5.575522,3.377663,1.844786,0.102340,67.129701,62.597581
cuda,legacy_senet154,32,5.439966,11.026547,5.248914,20.276356,11.918388,7.204538,0.597349,4.535095,19.310473
cuda,mixnet_l,64,9.742548,50.008667,3.309988,14.092350,8.122990,5.023688,0.355523,242.782892,210.297357
cuda,mnasnet_100,128,2.449128,9.506028,1.596179,6.861915,4.096513,2.290936,0.140276,62.926560,61.946951
cuda,mobilenetv2_100,128,2.398154,12.909507,2.077279,7.157137,4.332383,2.308155,0.161067,50.022392,46.422661
cuda,mobilenetv3_large_100,128,2.443775,9.597866,2.367606,8.760564,5.193201,2.936138,0.187658,57.538099,59.146862
cuda,mobilevit_s,32,3.632223,265.586529,5.582212,23.572603,15.194762,7.420100,0.272518,605.093915,368.765929
cuda,nfnet_l0,64,5.632686,41.138723,2.897841,10.390718,6.857083,2.782741,0.321821,93.773011,66.042934
cuda,pit_b_224,64,1.289735,74.733965,3.656305,10.385888,6.465241,3.088805,0.238692,276.643081,216.042773
cuda,poolformer_m36,64,5.460335,103.850947,7.812019,32.843432,19.686987,12.373789,0.342206,134.286261,71.508633
cuda,regnety_002,128,3.421292,22.653809,1.701120,6.704189,3.920639,2.267240,0.167072,134.798419,120.784064
cuda,repvgg_a2,128,3.803584,7.958757,1.314200,4.872665,2.913542,1.620816,0.114220,55.007181,53.306850
cuda,res2net101_26w_4s,64,5.398506,36.386639,5.524463,26.835329,16.592717,9.026356,0.528694,256.763980,252.989125
cuda,res2net50_14w_8s,2,3.647324,45.902094,4.009191,23.120911,13.866348,7.995873,0.452194,423.569596,405.021105
cuda,res2next50,2,1.762114,25.464391,2.308766,13.843651,8.330861,4.720341,0.260285,172.715377,163.526778
cuda,resmlp_12_224,128,0.743463,29.615955,1.471716,5.769025,3.409098,2.018068,0.151193,139.570412,117.249630
cuda,resnest101e,32,7.790691,68.262742,5.702855,25.721017,15.590218,8.955552,0.510278,217.973766,181.382104
cuda,resnet18,128,0.328768,9.791774,0.741490,3.399117,2.082290,1.049258,0.057758,60.998876,55.375697
cuda,rexnet_100,128,4.023881,74.375125,2.848722,13.400930,7.762580,4.414718,0.238938,435.708187,377.686040
cuda,sebotnet33ts_256,64,3.426209,90.463197,3.873400,15.131197,10.160792,4.319318,0.166233,194.518556,123.138584
cuda,selecsls42b,128,0.471198,18.580325,1.480827,8.872943,5.461483,2.906287,0.120262,151.666775,143.498675
cuda,spnasnet_100,128,3.446919,4.047931,2.148192,7.906749,4.617547,2.739200,0.175687,12.416719,18.511465
cuda,swsl_resnext101_32x16d,32,2.144548,9.627554,2.618940,9.412223,5.540957,3.243481,0.260895,43.917101,46.462356
cuda,tf_efficientnet_b0,128,3.504727,44.291517,2.360279,10.573621,6.311985,3.557287,0.209165,198.321589,167.052226
cuda,tf_mixnet_l,64,13.081954,38.601117,3.227273,16.600957,9.405720,6.187139,0.371691,150.668160,132.018685
cuda,tinynet_a,128,3.891446,31.202660,2.967498,11.185805,6.665730,3.788828,0.241714,195.747581,178.800883
cuda,visformer_small,128,1.045505,54.089930,2.589177,6.409473,4.013479,1.952040,0.166537,120.770069,75.769531
cuda,vit_base_patch16_224,64,1.055196,11.971842,2.826606,8.205102,5.261350,2.494605,0.204951,42.503287,41.644913
