dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,3.038470
cuda,beit_base_patch16_224,64,2.757921
cuda,botnet26t_256,128,3.040790
cuda,cait_m36_384,2,10.457720
cuda,coat_lite_mini,128,2.661587
cuda,convmixer_768_32,32,2.046210
cuda,convnext_base,32,3.830001
cuda,crossvit_9_240,64,3.883181
cuda,cspdarknet53,64,6.023602
cuda,deit_base_distilled_patch16_224,64,2.007429
cuda,densenet121,64,14.953248
cuda,dla102,64,3.664230
cuda,dm_nfnet_f0,128,10.537038
cuda,dpn107,32,15.065355
cuda,eca_botnext26ts_256,64,3.205043
cuda,eca_halonext26ts,64,3.540575
cuda,ecaresnet101d,64,6.134768
cuda,ese_vovnet19b_dw,128,1.773538
cuda,fbnetc_100,128,4.474034
cuda,fbnetv3_b,128,8.701286
cuda,gernet_l,128,5.065061
cuda,ghostnet_100,128,2.807372
cuda,gluon_inception_v3,128,3.036260
cuda,gluon_senet154,32,12.435014
cuda,gluon_xception65,32,3.345208
cuda,gmixer_24_224,64,3.315959
cuda,gmlp_s16_224,64,3.154792
cuda,hardcorenas_a,128,2.294353
cuda,hrnet_w18,2,23.264622
cuda,inception_v3,128,3.087644
cuda,jx_nest_base,32,5.027380
cuda,lcnet_050,128,1.613135
cuda,legacy_senet154,32,8.005199
cuda,mixer_b16_224,64,1.556007
cuda,mixnet_l,64,11.200453
cuda,mnasnet_100,128,3.264930
cuda,mobilenetv2_100,128,3.262370
cuda,mobilenetv3_large_100,128,3.288362
cuda,mobilevit_s,32,4.739936
cuda,nasnetalarge,16,34.534424
cuda,nfnet_l0,64,6.817813
cuda,pit_b_224,64,2.400501
cuda,pnasnet5large,16,26.327595
cuda,poolformer_m36,64,7.002397
cuda,regnety_002,128,4.327268
cuda,repvgg_a2,128,4.883115
cuda,res2net101_26w_4s,64,7.340315
cuda,res2net50_14w_8s,2,5.374417
cuda,res2next50,2,3.059272
cuda,resmlp_12_224,128,1.360611
cuda,resnest101e,32,10.270135
cuda,resnet18,128,0.787510
cuda,rexnet_100,128,5.105128
cuda,sebotnet33ts_256,64,4.463746
cuda,selecsls42b,128,1.244164
cuda,spnasnet_100,128,4.412396
cuda,swin_base_patch4_window7_224,64,10.515488
cuda,swsl_resnext101_32x16d,32,3.694017
cuda,tf_efficientnet_b0,128,4.495412
cuda,tf_mixnet_l,64,14.560754
cuda,tinynet_a,128,5.095592
cuda,tnt_s_patch16_224,64,5.014721
cuda,twins_pcpvt_base,32,7.654270
cuda,visformer_small,128,2.074513
cuda,vit_base_patch16_224,64,2.037116
cuda,volo_d1_224,64,3.841954
