dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,2.185790
cuda,AlbertForQuestionAnswering,2,2.196523
cuda,AllenaiLongformerBase,1,10.510280
cuda,BartForCausalLM,2,2.582121
cuda,BartForConditionalGeneration,1,7.463046
cuda,BertForMaskedLM,64,5.304207
cuda,BertForQuestionAnswering,64,5.370760
cuda,BigBird,1,9.556064
cuda,BlenderbotSmallForCausalLM,64,1.742184
cuda,BlenderbotSmallForConditionalGeneration,32,4.611581
cuda,CamemBert,1,5.335372
cuda,DebertaForMaskedLM,4,4.195277
cuda,DebertaForQuestionAnswering,4,4.091625
cuda,DistilBertForMaskedLM,16,1.281260
cuda,DistilBertForQuestionAnswering,32,1.313305
cuda,DistillGPT2,1,1.902252
cuda,ElectraForCausalLM,1,5.532543
cuda,ElectraForQuestionAnswering,64,5.509988
cuda,LayoutLMForMaskedLM,16,5.650694
cuda,LayoutLMForSequenceClassification,16,5.568013
cuda,M2M100ForConditionalGeneration,2,7.242440
cuda,MBartForCausalLM,16,2.621900
cuda,MT5ForConditionalGeneration,2,6.756043
cuda,MegatronBertForCausalLM,2,17.369411
cuda,MegatronBertForQuestionAnswering,8,17.500206
cuda,MobileBertForMaskedLM,16,68.116164
cuda,MobileBertForQuestionAnswering,32,68.134656
cuda,OPTForCausalLM,4,2.902950
cuda,PLBartForCausalLM,16,1.350811
cuda,PegasusForCausalLM,8,2.611472
cuda,PegasusForConditionalGeneration,4,7.092137
cuda,RobertaForCausalLM,4,5.407552
cuda,RobertaForQuestionAnswering,64,5.419257
cuda,Speech2Text2ForCausalLM,64,1.300009
cuda,T5ForConditionalGeneration,4,5.027192
cuda,T5Small,1,4.985046
cuda,TrOCRForCausalLM,8,2.494992
cuda,XGLMForCausalLM,1,7.002456
cuda,XLNetLMHeadModel,4,15.252853
cuda,YituTechConvBert,1,8.825054
