dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,9.210787,6.653071,6.636992
cuda,AlbertForQuestionAnswering,4,9.103594,6.578751,6.562657
cuda,AllenaiLongformerBase,4,34.115330,22.241231,22.201773
cuda,BartForCausalLM,4,12.242841,6.289548,6.272310
cuda,BartForConditionalGeneration,2,27.392397,15.937783,15.919582
cuda,BertForMaskedLM,16,12.459217,6.349421,6.334072
cuda,BertForQuestionAnswering,16,12.404892,6.377864,6.362933
cuda,BlenderbotForCausalLM,4,23.480945,11.922534,11.900398
cuda,BlenderbotSmallForCausalLM,64,8.694458,4.155873,4.139865
cuda,BlenderbotSmallForConditionalGeneration,64,18.182682,10.619387,10.604300
cuda,CamemBert,16,12.598910,6.473559,6.458177
cuda,DebertaForMaskedLM,4,13.593211,6.385583,6.350953
cuda,DebertaForQuestionAnswering,8,13.440190,6.352799,6.325025
cuda,DebertaV2ForMaskedLM,1,27.100679,12.200902,12.157836
cuda,DebertaV2ForQuestionAnswering,2,26.547682,12.062502,12.020631
cuda,DistilBertForMaskedLM,128,5.744972,3.267469,3.253572
cuda,DistilBertForQuestionAnswering,256,5.707132,3.258602,3.244990
cuda,DistillGPT2,16,5.411857,3.036394,3.022442
cuda,ElectraForCausalLM,32,12.504930,6.416120,6.400782
cuda,ElectraForQuestionAnswering,64,12.459383,6.433873,6.418822
cuda,GPT2ForSequenceClassification,4,10.499430,5.750532,5.736441
cuda,LayoutLMForMaskedLM,16,12.625216,6.584881,6.568949
cuda,LayoutLMForSequenceClassification,16,12.310696,6.462064,6.446554
cuda,M2M100ForConditionalGeneration,16,27.013850,15.277778,15.256811
cuda,MBartForCausalLM,4,12.384703,6.143595,6.126523
cuda,MBartForConditionalGeneration,2,27.468131,15.989883,15.971017
cuda,MT5ForConditionalGeneration,16,19.363953,11.225498,11.209173
cuda,MegatronBertForCausalLM,4,24.685180,12.656557,12.640512
cuda,MegatronBertForQuestionAnswering,8,24.787947,12.960582,12.944446
cuda,MobileBertForMaskedLM,64,46.440515,26.489647,26.468133
cuda,MobileBertForQuestionAnswering,128,45.946351,26.172649,26.151716
cuda,OPTForCausalLM,2,11.488491,6.110226,6.091847
cuda,PLBartForCausalLM,8,6.862953,3.168717,3.152999
cuda,PLBartForConditionalGeneration,4,17.542386,8.401021,8.383097
cuda,PegasusForCausalLM,32,12.072408,6.174421,6.155721
cuda,PegasusForConditionalGeneration,32,20.759483,15.767502,15.748419
cuda,RobertaForCausalLM,16,12.540812,6.437928,6.422698
cuda,RobertaForQuestionAnswering,16,12.356718,6.360587,6.345847
cuda,Speech2Text2ForCausalLM,256,6.452826,3.213174,3.197526
cuda,T5ForConditionalGeneration,4,13.375048,7.534224,7.518532
cuda,T5Small,4,13.394735,7.605562,7.589267
cuda,TrOCRForCausalLM,32,12.344737,6.365631,6.348585
cuda,XGLMForCausalLM,8,22.111145,12.497574,12.475563
cuda,XLNetLMHeadModel,8,28.590272,17.610426,17.588598
cuda,YituTechConvBert,16,18.458611,9.759529,9.743087
