dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,28.750037,24.109466,20.446333,10.682933,2.649739,16.756086,4.446439,2.128243,0.335294,11.441064,26.123893,20.371262
cuda,alexnet,128,7.732017,7.252789,3.077673,2.638299,0.179297,6.735504,0.954414,0.326535,0.015262,4.451250,8.739128,4.305849
cuda,attention_is_all_you_need_pytorch,256,27.300346,23.165571,20.552600,10.922200,2.547932,17.974888,5.047222,2.370061,0.393615,14.398588,32.647924,24.234324
cuda,dcgan,32,6.158411,5.735002,2.688657,2.005002,0.210559,3.292406,0.211704,0.117739,0.012961,0.114622,1.628275
cuda,demucs,4,15.897516,14.422284,10.501592,9.432923,0.464305,15.077511,1.167875,0.680434,0.044110,6.033235,8.994227,12.173620
cuda,densenet121,4,57.602455,50.549302,45.564790,26.160551,6.982179,39.361422,14.066033,5.756992,0.748684,28.145394,54.276115,49.243047
cuda,drq,1,7.134487,6.491457,3.296337,2.790052,0.129488,4.563118,0.189972,0.112431,0.016301,0.262258,2.178047
cuda,functorch_dp_cifar10,64,12.858881,11.658679,8.606577,5.770019,1.330546,11.550128,2.376125,0.953346,0.069375,26.453688,35.291181,33.641681
cuda,hf_Albert,8,30.296364,27.747490,23.540964,15.942726,2.084385,25.676347,3.380776,1.549529,0.157576,2.703018,10.222238,14.683694
cuda,hf_Bart,4,38.891302,28.977936,26.299689,15.631552,2.847970,23.352533,4.549181,2.756310,0.297129,4.304545,4.328048,15.124986
cuda,hf_Bert,4,27.719512,21.954667,19.329723,10.920025,2.015662,17.078057,4.132519,1.987302,0.310496,0.604438,8.173470,8.965655
cuda,hf_Bert_large,4,46.986906,34.939518,32.303934,15.888422,4.195978,24.613424,8.041153,3.826028,0.875032,0.704811,12.064965,13.993815
cuda,hf_BigBird,2,75.554809,63.861093,60.442733,31.181333,8.810207,50.653973,21.108958,10.207154,0.601695,14.425821,9.510706,43.408463
cuda,hf_DistilBert,8,17.022213,14.742186,11.547815,7.318802,1.046288,11.709195,1.877892,1.043205,0.118744,2.059795,6.540102,7.588494
cuda,hf_GPT2,4,24.409139,19.889997,16.468177,8.701645,2.152760,13.029887,3.745675,1.801974,0.267662,0.327343,2.878308,6.980220
cuda,hf_GPT2_large,4,59.948111,45.786148,42.487203,19.360985,6.204309,33.976656,12.254442,6.263405,1.418361,0.728866,2.568918,22.406465
cuda,hf_Longformer,2,83.738027,72.576591,69.145665,45.151999,8.464375,60.115230,21.660695,7.684005,0.443218,16.340971,6.999801,40.491855
cuda,hf_T5,8,36.170389,30.558395,27.302463,17.882111,2.407627,25.681279,4.112025,1.939586,0.266844,3.995594,10.793828,14.437028
cuda,hf_T5_large,2,101.406964,78.466310,75.221351,37.782367,9.215768,55.887408,17.736076,7.935195,1.761626,5.822151,36.947957,34.407687
cuda,lennard_jones,1000,4.497036,4.107941,1.681555,1.358911,0.067644,2.296296,0.085737,0.184505,0.006647,0.102528,1.114262
cuda,mnasnet1_0,32,26.908824,23.966645,19.107441,11.694057,2.474413,18.495235,3.756332,2.214618,0.218120,37.002700,72.160743,46.478050
cuda,mobilenet_v2,96,28.161559,25.154115,20.669369,12.782993,2.660328,18.996361,4.136764,2.291221,0.243172,40.322105,89.141133,49.412982
cuda,mobilenet_v3_large,32,28.680019,25.498252,21.543908,13.023469,3.011573,21.840800,4.498479,2.185460,0.243798,64.894849,101.624579,76.938852
cuda,nvidia_deeprecommender,256,6.024019,5.550356,2.428263,1.894117,0.132962,5.104393,0.276294,0.090960,0.009686,0.683326,4.038402,0.550969
cuda,phlippe_densenet,128,29.935437,26.895053,22.909421,15.568670,2.793848,23.463069,4.533274,2.355685,0.234345,57.018870,127.388241,67.911050
cuda,phlippe_resnet,128,12.957181,11.649244,7.826751,4.985255,0.951764,8.529185,1.044859,0.702447,0.071518,8.241775,15.635675,12.813886
cuda,pytorch_CycleGAN_and_pix2pix,1,14.041662,12.887324,8.997004,5.724204,1.039914,10.195576,2.001596,1.008070,0.079587,8.799418,17.437141,14.384317
cuda,pytorch_struct,200,6.931602,6.182440,2.984173,2.094130,0.153292,6.737836,0.262559,0.326365,0.021572,0.000007,4.817466,7.972360
cuda,pytorch_unet,1,16.214935,14.657647,10.789773,7.298399,1.281054,12.968689,2.218360,1.137746,0.088945,20.838554,37.321790,27.879860
cuda,resnet152,32,54.152577,45.253390,41.160861,17.593915,7.355482,24.871763,9.372037,4.596190,1.013310,14.143681,30.580206,29.405730
cuda,resnet18,16,15.599689,14.243716,10.303134,7.242189,1.054191,11.782253,1.841344,0.852864,0.073459,9.343430,20.614660,15.016008
cuda,resnet50,32,24.836662,21.830997,17.869597,9.959985,2.511539,16.175138,3.458951,2.079344,0.218495,12.656614,30.448575,21.590101
cuda,resnext50_32x4d,8,24.066424,21.003931,16.403487,8.727756,2.382872,14.716551,3.284218,1.873410,0.208006,10.888188,19.879892,19.467120
cuda,shufflenet_v2_x1_0,128,27.452622,24.211289,19.415227,11.253798,2.962966,17.371280,4.644116,2.759999,0.284793,18.825335,42.084084,28.135978
cuda,squeezenet1_1,32,10.481819,9.455049,4.376061,3.284276,0.416289,8.738624,1.431691,0.748328,0.046869,9.592916,15.489537,9.423534
cuda,timm_efficientnet,32,29.844366,25.197940,21.984577,12.726354,3.365016,20.664963,5.160872,2.491322,0.302666,61.053499,97.365293,72.607178
cuda,timm_nfnet,128,27.746475,21.992220,18.734078,8.930695,3.737413,17.284001,5.240234,2.298809,0.293200,23.894948,29.719930,36.239694
cuda,timm_regnet,32,29.816123,23.527012,20.283651,9.954433,3.346550,16.264438,4.835112,2.372747,0.371191,25.336967,30.435982,35.272163
cuda,timm_resnest,32,18.432374,16.638070,13.456426,9.677773,1.415514,16.444088,3.364039,1.619586,0.103508,42.782414,70.265249,51.066441
cuda,timm_vision_transformer,32,20.600820,17.531780,14.237494,8.530813,1.607702,21.997077,3.314247,1.788512,0.239579,9.778852,15.279056,25.162410
cuda,timm_vovnet,32,20.969795,17.607329,14.351366,8.718451,1.995121,15.327163,4.096050,1.917516,0.157228,15.543386,30.575444,24.299511
cuda,tts_angular,64,4.390359,3.954361,1.300747,1.171822,0.048200,2.017873,0.027489,0.017982,0.001887,0.097294,0.995638
cuda,vgg16,64,7.012039,6.304101,3.204113,2.384737,0.243908,6.141402,0.935057,0.443546,0.027002,4.679018,8.696684,4.500540
