dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,mobilevit_s,64,39.425988,33.924974,30.559840,20.439471,4.511077,37.977533,14.376764,6.551224,0.406215,98.864711,22.306023
cuda,nfnet_l0,128,27.143625,22.007706,18.542933,9.251810,2.952365,17.681062,5.434106,2.285172,0.293447,36.462925,11.848535
cuda,pit_b_224,64,24.023210,20.426488,17.008460,10.252333,2.388418,17.073316,4.317919,2.180981,0.278724,11.669445,9.373659
cuda,pnasnet5large,16,76.217528,68.490901,65.088699,31.037452,11.482578,47.680876,21.884966,10.240935,2.044846,49.032316,29.048222
cuda,poolformer_m36,64,42.492484,35.089703,31.685771,18.563976,6.581338,32.838008,14.646954,6.886472,0.634003,32.616258,21.251330
cuda,regnety_002,128,26.259089,21.370909,17.961654,10.519341,2.897763,16.940927,3.985633,2.139192,0.261038,69.055834,9.518111
cuda,repvgg_a2,128,25.712597,21.022568,17.570395,9.410265,3.063114,14.406197,3.985130,1.753140,0.227170,24.989210,8.278727
cuda,res2net101_26w_4s,64,66.722885,55.969995,52.604985,24.567412,9.119891,35.768689,15.272831,7.345103,1.590147,57.542704,21.027698
cuda,res2net50_14w_8s,128,60.055332,50.607264,47.201180,21.625885,8.180029,33.809568,13.909741,6.789707,1.291692,35.550745,21.009672
cuda,res2next50,128,36.422314,31.368927,27.917734,14.415490,4.404851,22.437686,7.693385,3.967878,0.531600,34.768933,13.064190
cuda,resmlp_12_224,128,17.134538,14.343397,11.019499,7.380806,1.055917,21.787867,2.206913,1.615843,0.137787,7.820798,15.755986
cuda,resnest101e,64,60.762031,49.499566,46.079609,21.005113,8.237955,33.282717,12.866148,6.194506,1.198688,79.102062,21.187553
cuda,rexnet_100,128,38.189486,32.373675,29.042399,18.516501,3.810724,31.475185,6.850956,3.284906,0.333616,244.246085,17.057353
cuda,sebotnet33ts_256,64,32.416240,28.429992,24.968488,16.888022,3.747037,25.828921,8.517498,3.347599,0.229516,61.441065,12.909446
cuda,selecsls42b,128,22.882870,20.245676,16.957792,10.925421,2.506688,17.937026,4.507851,2.163494,0.180364,59.995567,9.684517
cuda,spnasnet_100,128,30.459760,25.557015,22.093425,13.284646,3.710778,19.786172,4.783271,2.551531,0.308606,93.737767,10.458693
cuda,swin_base_patch4_window7_224,64,46.798649,38.260927,34.887703,19.446250,5.009842,40.010855,14.292076,6.574542,0.764903,29.876624,25.955868
cuda,swsl_resnext101_32x16d,32,36.767129,30.517977,27.079591,12.015705,5.473881,17.497290,5.848132,3.525669,0.501800,11.013163,11.357036
cuda,tf_efficientnet_b0,128,31.729134,26.615239,23.150401,13.938564,3.598146,22.496777,5.373942,2.803812,0.314609,104.299483,12.647827
cuda,tf_mixnet_l,128,42.799151,33.673701,30.263977,17.208899,4.207288,28.332405,7.657745,4.250132,0.561504,101.295763,15.662030
cuda,tinynet_a,128,35.281877,29.384165,25.847556,14.738354,4.367249,23.449812,6.193439,3.093258,0.384974,110.157376,13.376765
cuda,tnt_s_patch16_224,128,38.436225,31.068743,27.554859,13.836086,4.172054,24.105124,8.309613,3.918219,0.783547,13.049662,15.050552
cuda,twins_pcpvt_base,64,51.103633,40.529284,37.159854,18.454618,5.331790,34.980891,13.218061,6.410502,1.442560,68.479603,22.806605
cuda,visformer_small,128,23.860532,21.161554,17.657938,11.638463,2.496943,17.756237,3.808068,1.700677,0.211022,32.617090,8.786105
cuda,volo_d1_224,64,32.892200,27.552215,24.100919,13.862456,3.379751,24.435591,7.938972,3.570719,0.453147,24.337331,14.801883
cuda,xcit_large_24_p8_224,5,62.404394,49.181602,45.775424,21.747036,8.660950,38.631799,16.610080,7.707521,2.074778,35.525088,26.160602
