,Compiler,torchbench,huggingface,timm_models
eager,eager,"73%, 44/60","100%, 45/45","67%, 40/60"
aot_eager,aot_eager,"72%, 43/60","100%, 45/45","87%, 52/60"
inductor,inductor,"72%, 43/60","93%, 42/45","95%, 57/60"
inductor_no_cudagraphs,inductor_no_cudagraphs,"72%, 43/60","98%, 44/45","97%, 58/60"
