dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,42.680083,36.975974,32.285015,18.361823,5.368262,28.240168,9.397822,5.079409,0.598423,41.407152,95.889481,57.045309
cuda,beit_base_patch16_224,64,25.047920,21.133744,16.179695,9.690617,1.895834,15.110590,3.777829,2.074633,0.282092,0.671816,3.255449,8.149433
cuda,botnet26t_256,128,28.971219,26.061293,20.976228,15.537503,2.501905,23.925279,6.235578,2.802505,0.148392,25.816529,51.136984,36.855741
cuda,cait_m36_384,4,60.267299,46.450517,43.373073,18.757523,6.262447,36.430174,16.351908,7.918259,2.253588,8.005114,21.782951,32.567173
cuda,coat_lite_mini,128,30.251629,26.835012,21.916362,15.372262,2.621428,29.027053,7.740141,3.491502,0.241158,13.361720,43.322735,29.798299
cuda,convit_base,64,24.503841,20.778217,17.584407,10.056732,2.207792,19.251621,5.434704,2.532737,0.305778,5.592707,9.393079,17.380417
cuda,convmixer_768_32,32,22.661618,21.004413,17.055925,7.023927,2.995137,12.575197,3.664047,2.125183,0.334090,3.512682,12.326498,2.959648
cuda,convnext_base,64,30.880296,24.342367,20.539829,11.867680,3.670567,23.869937,5.726666,3.047373,0.524594,11.709145,29.588826,27.619856
cuda,crossvit_9_240,128,34.147142,28.740932,24.797768,13.234520,3.070054,27.495744,7.478533,3.614858,0.464495,17.479930,32.596389,35.300204
cuda,cspdarknet53,64,32.903119,27.405837,23.543975,12.518877,4.093166,19.461903,5.027205,2.624501,0.337656,25.293538,54.948784,36.618399
cuda,deit_base_distilled_patch16_224,64,21.986358,18.723999,14.496870,8.375858,1.609508,25.744464,4.021022,1.895533,0.240178,2.288090,3.818352,21.412168
cuda,dla102,128,41.225141,34.992813,31.154295,15.902064,5.012166,24.002877,7.771367,3.817169,0.583907,17.097507,39.742665,30.953374
cuda,dm_nfnet_f0,128,30.027429,24.097325,20.058384,9.457848,3.604685,18.654260,5.511612,2.297678,0.291808,24.289623,30.170614,37.341039
cuda,dpn107,32,50.600954,41.125962,36.931588,18.847827,5.683536,29.501841,8.013242,4.415342,0.602530,15.853891,29.140671,33.058242
cuda,eca_botnext26ts_256,128,30.339728,27.205820,22.223138,15.877740,2.916559,23.927062,6.428508,2.894452,0.168919,31.032372,55.188498,42.371557
cuda,ese_vovnet19b_dw,128,21.236745,18.766622,13.470876,9.589031,1.561418,15.599004,3.511598,1.647231,0.127097,26.277083,48.607839,34.121353
cuda,fbnetc_100,128,33.154282,28.379994,23.310442,14.181684,3.519586,21.154882,5.115098,2.580280,0.316062,42.362985,92.548133,53.113999
cuda,fbnetv3_b,128,49.965101,41.930309,36.764694,19.390909,6.093310,29.586526,8.972645,4.370041,0.684800,52.178143,101.547499,69.258730
cuda,gernet_l,128,26.580015,21.885629,17.961225,9.589943,2.919703,15.224806,2.974507,1.897877,0.246830,20.878855,41.940731,29.655943
cuda,ghostnet_100,128,44.822737,37.636411,33.775742,19.495816,4.732921,33.095918,8.672709,4.232002,0.506646,100.006328,180.052254,118.704947
cuda,gluon_inception_v3,128,41.884344,36.186276,32.380737,18.674555,5.306577,29.024846,9.338881,5.044990,0.603894,42.942500,99.796094,58.989275
cuda,gluon_xception65,32,46.393373,38.949469,35.103070,15.777440,5.881018,22.542257,7.536902,3.706220,0.754862,16.164192,32.759436,29.628100
cuda,gmixer_24_224,128,30.181932,24.235804,20.313156,10.244157,2.707979,18.678780,5.784677,3.009534,0.413305,0.000010,6.861316,11.381531
cuda,gmlp_s16_224,128,31.085335,25.109885,21.221965,11.538333,3.056380,21.686866,6.101740,3.123555,0.442102,0.000011,12.882029,13.452785
cuda,hrnet_w18,128,111.608887,103.009808,99.005390,44.564773,18.434755,62.380424,28.085909,13.290761,5.068436,42.473774,89.229744,80.773515
cuda,inception_v3,128,40.213053,34.526804,31.446782,17.505690,5.472686,26.631122,9.574583,5.137965,0.610339,44.672623,102.004865,59.673204
cuda,jx_nest_base,32,37.128253,30.642041,27.535467,15.676736,4.248021,29.491624,11.095552,4.341053,0.631166,11.224605,23.329087,29.624760
cuda,lcnet_050,128,19.832091,17.481009,14.116452,8.968029,2.106842,13.720705,3.151705,1.567575,0.136362,39.712540,69.743005,46.703267
cuda,mixer_b16_224,128,18.720792,15.863423,12.722279,7.517087,1.443115,12.809361,2.294580,1.338817,0.158189,0.000011,6.066643,6.858006
cuda,mixnet_l,128,41.406768,33.060379,29.764174,16.613838,4.237819,26.942951,7.185730,4.422284,0.567865,64.046614,101.361224,78.955328
cuda,mnasnet_100,128,25.964181,22.103581,18.693240,11.399390,2.597754,17.493013,4.103662,2.107340,0.226430,41.082605,86.596200,49.975137
cuda,mobilenetv2_100,128,26.861364,23.026677,19.679021,11.833978,2.730958,17.497784,4.224309,2.089236,0.239729,44.040877,97.590754,52.656862
cuda,mobilenetv3_large_100,128,28.705051,24.706257,21.391720,13.294375,3.245014,21.282388,4.864097,2.699946,0.262396,66.813565,121.097783,78.263652
cuda,mobilevit_s,64,38.455840,33.298057,30.092437,20.241664,4.510790,37.419871,14.260450,6.511734,0.411441,51.990464,99.929412,73.943268
cuda,nfnet_l0,128,26.401064,21.310340,17.946836,8.847855,2.925866,17.135218,5.356097,2.284110,0.291612,30.759081,39.950341,42.421009
cuda,pit_b_224,64,23.471431,19.866287,16.539947,9.822729,2.130874,16.316978,4.298212,2.161320,0.269168,0.000015,11.443155,8.791386
cuda,pnasnet5large,16,76.050466,68.396032,65.050689,30.967714,11.456780,47.469635,21.928202,10.251314,1.997028,26.628602,48.466727,55.531065
cuda,poolformer_m36,64,41.564472,34.282296,30.995592,17.989124,5.972788,32.381345,14.875477,6.771542,0.635237,16.239211,31.945800,36.988113
cuda,regnety_002,128,25.503868,20.959508,17.618271,10.281648,2.594054,16.717963,4.182500,2.087489,0.253399,40.977682,71.027483,50.206490
cuda,repvgg_a2,128,25.078854,20.416981,17.124027,9.096511,3.006123,13.662800,3.611673,1.718663,0.225591,14.309623,28.171528,22.097826
cuda,res2net101_26w_4s,64,64.851547,54.827089,51.562237,23.930334,8.944661,35.110171,15.087314,7.208452,1.535385,27.876746,58.129978,48.730093
cuda,res2net50_14w_8s,128,59.094054,50.256905,46.985738,21.426176,8.085373,33.621922,13.837501,6.796119,1.320468,19.980238,38.077527,40.895513
cuda,res2next50,128,35.856839,30.912828,27.532084,14.174499,4.313441,21.877414,7.614346,3.918089,0.517299,16.310277,37.552926,28.961429
cuda,resmlp_12_224,128,16.625013,13.838933,10.628438,6.983699,1.048105,21.108802,2.219958,1.637707,0.135540,0.000017,7.831685,15.263444
cuda,resnest101e,64,60.140682,48.973694,45.672089,20.511812,7.522946,32.581951,12.798036,6.211375,1.199773,41.408840,76.329294,61.677124
cuda,rexnet_100,128,37.678137,32.230226,28.942564,18.369075,3.811039,31.331664,6.866151,3.319721,0.343371,140.013680,227.923100,157.079123
cuda,sebotnet33ts_256,64,32.243711,28.295744,24.890099,16.932485,3.726066,26.066284,8.521410,3.379510,0.236911,36.128259,60.499522,49.208596
cuda,selecsls42b,128,22.509015,20.078676,16.746580,10.649661,2.344804,17.889696,4.565468,2.442288,0.181881,25.344954,55.492115,35.133215
cuda,spnasnet_100,128,29.939008,25.265830,21.792209,12.783146,3.393802,19.431999,5.021152,2.518894,0.298890,45.024117,94.101314,55.315792
cuda,swin_base_patch4_window7_224,64,46.339775,38.147937,34.779671,19.258981,5.023918,39.784719,14.383643,6.740824,0.785181,22.046075,30.281458,47.986232
cuda,swsl_resnext101_32x16d,32,36.897625,30.821000,27.397644,12.188151,5.156466,17.707396,6.269108,3.066580,0.517922,7.212461,11.238240,18.307293
cuda,tf_efficientnet_b0,128,31.422117,26.566408,23.140061,13.567831,3.385388,22.516219,5.820350,2.835688,0.325805,64.471140,108.992439,77.307537
cuda,tf_mixnet_l,128,42.555380,33.731569,30.424704,17.088101,4.339686,28.136353,7.922294,4.337548,0.559712,60.392173,94.952775,76.212630
cuda,tinynet_a,128,34.913095,29.380822,25.983835,14.819549,4.191523,23.610071,6.712261,3.163090,0.400259,65.538348,111.027162,78.828997
cuda,tnt_s_patch16_224,128,38.167439,31.342730,27.878645,13.825810,3.825660,24.364046,8.491145,3.997013,0.795856,7.714694,12.901872,22.720801
cuda,twins_pcpvt_base,64,51.460856,40.858214,37.547171,18.389389,5.435474,34.651701,13.793292,5.695442,1.452096,38.909534,69.831081,61.077872
cuda,visformer_small,128,23.740487,21.016910,17.466128,11.354447,2.521163,17.009720,3.566696,1.719804,0.212563,17.772518,33.325900,26.122778
cuda,volo_d1_224,64,32.572985,27.609134,24.179582,13.957901,3.393256,24.830689,7.973351,3.645490,0.471342,12.787678,23.856257,27.561421
cuda,xcit_large_24_p8_224,5,62.781763,49.913909,46.403506,21.703707,8.595791,39.062606,16.913695,7.882303,2.137922,0.000011,35.245591,26.591415
