dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,28.591173,23.676459,19.958043,10.557343,2.744606,16.530174,4.201352,2.077501,0.328165,26.629882,8.919078
cuda,alexnet,128,7.802456,7.175139,3.028603,2.592296,0.181090,6.732488,0.939103,0.328972,0.015253,4.331829,4.637530
cuda,attention_is_all_you_need_pytorch,256,27.566021,23.387015,20.730855,11.100421,2.839519,18.334791,4.720637,2.677034,0.399292,32.718357,10.312791
cuda,dcgan,32,6.254549,5.831969,2.755466,2.067185,0.215228,3.329383,0.209943,0.114813,0.013095,1.492720
cuda,demucs,4,15.808933,14.227690,10.483593,9.433040,0.458188,15.507563,1.306278,0.674845,0.044078,8.603009,6.563287
cuda,densenet121,4,57.489428,49.972342,45.240071,25.864402,7.399004,38.932630,14.190715,5.716523,0.748628,54.215253,21.351496
cuda,drq,1,10.204142,9.367256,4.240566,3.716182,0.131225,5.945469,0.188721,0.111665,0.016481,2.373416
cuda,functorch_dp_cifar10,64,12.932688,11.549047,8.498596,5.688712,1.334609,11.629127,2.545178,0.944769,0.069020,33.977298,7.352382
cuda,hf_Albert,8,24.963585,22.461631,19.827230,12.213399,1.896817,19.938947,3.253834,1.553723,0.156529,10.803768,9.777374
cuda,hf_Bart,4,40.230133,30.002291,27.268939,16.457819,3.577648,23.460458,4.554506,2.748276,0.298141,4.622350,11.052259
cuda,hf_Bert,4,28.281142,22.344370,19.683891,11.233580,2.036403,17.403726,4.144623,1.995728,0.310736,7.874278,8.392992
cuda,hf_Bert_large,4,47.499450,35.344634,32.659133,16.194155,4.233996,25.091668,8.102548,3.851925,0.872145,12.250700,13.499824
cuda,hf_BigBird,2,79.390462,67.438404,64.013400,33.025437,9.133569,52.029689,22.492174,10.148883,0.606386,9.751321,29.338044
