dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,1.2469,310.2654,30.9983,0.7684,17.1890,22.3709,439,1,4,3
cuda,AlbertForQuestionAnswering,4,1.2487,307.6862,27.2250,0.7775,16.7994,21.6064,439,1,4,3
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.1325,109.6655,37.6790,0.8199,11.9283,14.5493,482,14,11,8
cuda,BartForConditionalGeneration,2,1.0882,136.7602,53.0829,0.8137,13.7366,16.8819,1258,1,4,3
cuda,BertForMaskedLM,16,1.1832,113.9186,30.2203,0.9843,15.4503,15.6972,370,1,4,3
cuda,BertForQuestionAnswering,16,1.2514,88.8183,29.7138,0.9949,11.5224,11.5819,377,1,4,3
cuda,BlenderbotForCausalLM,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.9999,64.8934,30.8500,0.7385,9.8731,13.3696,327,10,11,8
cuda,BlenderbotSmallForConditionalGeneration,64,1.0665,112.1281,39.9703,0.8181,14.2441,17.4116,840,1,4,3
cuda,CamemBert,16,1.1843,114.7355,27.8340,0.9815,15.6524,15.9477,377,1,4,3
cuda,DebertaForMaskedLM,4,0.9803,61.9988,71.1994,0.5429,5.9448,10.9507,720,92,154,12
cuda,DebertaForQuestionAnswering,8,0.9891,83.1223,73.8811,0.4577,7.5693,16.5395,727,92,154,12
cuda,DebertaV2ForMaskedLM,1,0.8372,107.3426,113.2677,0.5506,12.4135,22.5455,925,176,277,12
cuda,DebertaV2ForQuestionAnswering,2,0.8395,125.8579,110.5668,0.4556,12.3927,27.1986,932,176,277,12
cuda,DistilBertForMaskedLM,128,1.0271,119.3573,27.8060,0.7997,15.0926,18.8717,206,1,4,3
cuda,DistilBertForQuestionAnswering,256,1.1378,127.4901,30.5265,0.9362,13.8149,14.7568,214,1,4,3
cuda,DistillGPT2,16,1.3636,88.3781,24.0039,0.8492,14.7986,17.4260,330,1,4,3
cuda,ElectraForCausalLM,32,1.3728,77.2763,49.7455,0.8092,15.1264,18.6929,375,4,7,5
cuda,ElectraForQuestionAnswering,64,1.4099,88.6270,33.7270,1.0207,14.2891,13.9991,378,1,4,3
cuda,GPT2ForSequenceClassification,4,1.6182,63.3603,26.8526,1.0169,11.3622,11.1732,644,1,4,3
cuda,GoogleFnet,16,1.4268,71.3822,39.9756,0.9087,12.1376,13.3576,209,28,45,7
cuda,LayoutLMForMaskedLM,16,1.1731,117.1740,31.0061,0.9249,15.4801,16.7364,396,1,4,3
cuda,LayoutLMForSequenceClassification,16,1.2544,90.8357,37.4358,0.9940,11.5557,11.6257,394,1,4,3
cuda,M2M100ForConditionalGeneration,16,1.0727,109.1914,90.1341,0.5720,12.6466,22.1097,1270,20,26,7
cuda,MBartForCausalLM,4,1.1302,109.9122,37.8558,0.8210,11.9452,14.5495,481,14,11,8
cuda,MBartForConditionalGeneration,2,1.0887,137.1022,55.7350,0.8239,13.7535,16.6929,1263,1,4,3
cuda,MT5ForConditionalGeneration,16,1.6015,59.8980,116.5453,0.7921,13.0997,16.5375,1173,1,4,3
cuda,MegatronBertForCausalLM,4,1.1229,90.6710,48.9839,0.8374,10.6300,12.6940,721,1,4,3
cuda,MegatronBertForQuestionAnswering,8,1.1858,145.8695,47.7977,0.9150,16.7231,18.2767,724,1,4,3
cuda,MobileBertForMaskedLM,64,1.2579,96.9228,104.4521,0.5643,9.4875,16.8135,1447,1,3,2
cuda,MobileBertForQuestionAnswering,128,1.2089,117.0048,100.7302,0.4677,10.5072,22.4664,1451,1,3,2
cuda,OPTForCausalLM,0,0.0000
cuda,PLBartForCausalLM,8,1.2422,97.2562,29.2292,0.8331,15.3250,18.3948,254,8,11,8
cuda,PLBartForConditionalGeneration,4,1.2192,100.5515,46.2705,0.9403,15.6113,16.6019,658,10,14,7
cuda,PegasusForCausalLM,32,0.9963,85.8725,36.8933,0.7872,9.1097,11.5725,478,16,12,8
cuda,PegasusForConditionalGeneration,32,1.0234,168.4436,55.5338,0.8462,15.7523,18.6152,1244,7,14,5
cuda,RobertaForCausalLM,16,1.2576,113.6684,28.2788,0.9841,15.4441,15.6932,381,1,4,3
cuda,RobertaForQuestionAnswering,16,1.2557,89.1132,27.9656,0.9949,11.5225,11.5820,384,1,4,3
cuda,Speech2Text2ForCausalLM,256,1.1080,58.3330,28.1385,0.7247,9.1300,12.5989,261,10,12,8
cuda,T5ForConditionalGeneration,4,1.2348,84.4700,41.5851,0.9118,10.9163,11.9724,798,1,4,3
cuda,T5Small,4,1.2380,84.4709,41.9344,0.9118,10.9163,11.9724,798,1,4,3
cuda,TrOCRForCausalLM,0,0.0000
cuda,XGLMForCausalLM,8,1.2581,70.4611,61.5342,0.6766,11.0691,16.3590,998,28,12,8
cuda,XLNetLMHeadModel,8,1.6248,232.1695,74.6892,1.0737,20.6621,19.2436,764,1,6,4
cuda,YituTechConvBert,16,1.1802,131.8155,57.3902,0.8810,14.4224,16.3711,634,4,7,5
