dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,34.306606,30.427874,27.070149,16.130109,4.405750,24.902312,8.971285,4.756327,0.548259,43.976399,99.422892,57.488048
cuda,beit_base_patch16_224,64,19.109546,16.629648,13.476020,8.709620,1.482854,14.654588,3.358581,1.757214,0.237661,0.759936,2.887462,8.331835
cuda,botnet26t_256,128,23.819026,21.611475,17.915766,13.651250,2.260052,19.939389,5.861970,2.411542,0.131302,25.198303,52.582647,33.880288
cuda,cait_m36_384,4,44.588789,36.601298,33.517581,15.957106,4.958594,32.241612,12.342530,7.109520,1.891450,7.176604,20.591960,29.315866
cuda,coat_lite_mini,128,22.832755,20.582789,16.936100,12.211051,2.044676,23.824903,6.815929,2.657656,0.208176,13.714653,39.286687,27.516163
cuda,convit_base,64,20.970345,18.610440,14.979009,9.415681,2.035183,17.045182,4.403592,2.126661,0.255562,5.809516,8.399364,15.636960
cuda,convmixer_768_32,32,19.314283,17.847123,14.100905,6.549553,2.724318,11.720117,2.583146,1.758870,0.263901,3.977918,12.113886,3.120463
cuda,convnext_base,64,22.382110,18.101975,15.069947,8.881370,2.872226,17.941649,4.621968,2.364476,0.444100,5.464565,6.803006,17.598178
cuda,crossvit_9_240,128,25.638794,22.176505,18.594452,10.686788,2.743175,22.537769,5.971676,2.988498,0.381793,20.723111,32.135514,35.550881
cuda,cspdarknet53,64,26.304143,22.086087,18.551227,10.557042,3.022528,16.962937,4.199029,2.766636,0.323384,24.645506,52.407473,34.318089
cuda,deit_base_distilled_patch16_224,64,17.840476,15.847347,12.161066,7.931789,1.220030,14.544842,2.761316,1.512176,0.192065,2.643109,3.551351,10.603480
cuda,dla102,128,33.601713,29.416265,25.920492,13.752022,4.643517,20.738244,7.155478,3.540718,0.530546,17.431868,39.441923,29.436076
cuda,dm_nfnet_f0,128,23.256529,18.749735,15.791533,8.199987,3.410986,15.944826,4.626641,2.062581,0.259340,24.297165,29.480537,35.675557
cuda,dpn107,32,40.223028,33.304703,30.176515,15.688239,5.238210,23.921975,7.228532,4.054830,0.531847,14.480737,27.568241,28.391944
cuda,eca_botnext26ts_256,128,24.356463,21.996578,19.101243,13.992366,2.745874,19.907133,5.944225,2.441143,0.149666,32.780169,60.265724,41.593539
cuda,ese_vovnet19b_dw,128,16.235285,14.456226,10.805726,7.865672,1.483497,13.078546,2.956611,1.466892,0.121439,26.017277,49.083493,32.811040
cuda,fbnetc_100,128,25.612622,22.057586,18.444956,11.469918,3.031879,17.029907,4.212775,2.292725,0.277028,41.940346,93.588991,50.755027
cuda,fbnetv3_b,128,37.805546,32.035487,28.367533,15.733391,5.248904,24.212448,7.837170,3.745642,0.609111,55.138746,105.480950,69.251028
cuda,gernet_l,128,22.152371,18.563207,15.031937,8.741395,2.309864,13.555241,2.868412,1.726361,0.220498,22.329615,43.621461,29.649526
cuda,ghostnet_100,128,35.753495,30.422695,26.802528,16.168582,4.408910,27.048863,7.795298,3.843266,0.464852,95.998416,170.332911,111.616395
cuda,gluon_inception_v3,128,34.991595,31.077444,27.421330,16.664511,4.700787,25.552997,8.806474,5.094178,0.578084,44.534907,97.934128,58.461948
cuda,gluon_xception65,32,36.512646,31.616109,28.034645,13.284080,4.897357,19.295408,6.645742,3.234355,0.671805,15.324489,31.287700,26.678069
cuda,gmixer_24_224,128,22.980733,19.589642,16.347863,9.266091,1.959215,17.777737,5.215437,2.546831,0.395318,0.191673,6.102604,10.864191
cuda,gmlp_s16_224,128,24.110306,20.696891,17.088961,9.998319,2.195888,19.799473,5.226533,2.642340,0.373608,0.195652,12.239807,12.406046
