dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,34.875059,30.617417,27.131805,16.111984,4.436481,25.032145,8.984737,4.769001,0.554180,96.670107,13.682391
cuda,beit_base_patch16_224,64,19.348772,16.807335,13.464132,8.604527,1.489099,14.594602,3.370444,1.761833,0.235665,2.890467,7.625021
cuda,botnet26t_256,128,24.072924,21.840699,18.074780,13.721813,2.281779,20.337746,6.229537,2.415705,0.129563,53.549395,9.037903
cuda,cait_m36_384,4,46.205618,37.302100,34.131580,16.075600,5.053321,32.048412,12.634353,6.548375,1.946523,20.600377,22.391433
cuda,coat_lite_mini,128,23.651254,21.010909,17.287188,12.205791,2.068846,24.152028,6.870651,2.694472,0.208563,38.706597,14.158283
cuda,convit_base,64,20.929629,18.527133,15.305466,9.657078,2.285249,17.741883,4.225676,2.148089,0.256864,8.329713,10.532599
cuda,convmixer_768_32,32,19.342248,17.866190,14.171582,6.549914,3.000178,11.495728,2.593561,1.768439,0.267074,8.173711,2.662750
cuda,convnext_base,64,22.522805,17.748085,14.880140,8.573300,2.898157,17.564642,4.702379,2.378014,0.450720,6.980002,12.092101
cuda,crossvit_9_240,128,26.047283,22.150343,19.003190,10.976556,2.777863,22.988246,5.979793,3.049937,0.393872,33.821762,15.021643
cuda,cspdarknet53,64,26.712057,22.036856,18.605985,10.545463,3.059245,16.991766,4.511993,2.410784,0.325762,52.829057,9.746361
cuda,deit_base_distilled_patch16_224,64,17.946918,15.670150,11.955887,7.695653,1.596977,14.313841,2.771382,1.523321,0.190659,3.561097,8.340519
cuda,dla102,128,33.781066,29.552542,26.003204,13.701458,5.080341,20.589340,6.850939,3.559404,0.536000,38.069498,12.339514
cuda,dm_nfnet_f0,128,23.688588,18.767724,15.726300,8.047699,3.475731,15.712212,4.674165,2.112704,0.259210,26.013918,11.645145
cuda,dpn107,32,40.479303,33.592688,30.474812,15.754797,5.245752,24.169965,7.258548,4.034679,0.528589,26.880804,14.546358
cuda,eca_botnext26ts_256,128,25.749261,23.362361,19.585694,14.693417,2.790978,20.601172,6.030681,2.489295,0.152014,59.760330,9.120642
cuda,ese_vovnet19b_dw,128,16.316604,14.548121,10.945668,7.986940,1.507044,13.537013,3.243285,1.459511,0.105840,48.762509,7.158248
cuda,fbnetc_100,128,25.681926,22.111581,18.603212,11.466438,3.058506,17.540232,4.598333,2.287565,0.273640,90.223038,9.358106
cuda,fbnetv3_b,128,37.054445,31.091692,28.277404,15.687814,5.254868,23.969354,7.529376,3.719700,0.607832,105.579803,13.911090
cuda,gernet_l,128,21.418044,17.844037,15.059835,8.763484,2.331498,13.641327,3.177045,1.726578,0.219806,47.062720,7.402879
cuda,ghostnet_100,128,34.794524,29.316633,26.555035,16.032671,4.665657,26.023232,7.145895,3.836948,0.451426,165.862661,14.974965
cuda,gluon_inception_v3,128,33.479829,29.580105,26.851515,16.335928,4.716436,24.829778,8.647621,5.044831,0.550254,96.713525,13.540398
cuda,gluon_xception65,32,35.329154,30.436568,27.609339,13.049878,4.927212,18.973193,6.636300,3.235691,0.672940,29.192570,11.287417
cuda,gmixer_24_224,128,22.705338,19.029789,16.160313,8.701157,2.022132,16.752745,5.302039,2.564605,0.385259,6.103306,10.276027
cuda,gmlp_s16_224,128,23.203800,19.736372,16.861920,9.425350,2.520515,18.304892,4.991566,2.643933,0.375791,12.842667,11.615019
cuda,hrnet_w18,128,89.770864,82.018820,79.128587,38.093568,15.365496,53.132496,25.003258,11.192450,4.864387,88.545125,32.721510
cuda,inception_v3,128,34.651513,30.485141,27.661710,16.130454,4.828163,24.631152,8.638320,4.715043,0.545650,101.359917,13.659136
cuda,jx_nest_base,32,31.303115,26.544145,23.789738,14.753258,3.208185,26.859355,8.975507,4.011149,0.545350,19.404016,15.599073
cuda,lcnet_050,128,16.738677,14.919260,12.074656,8.493793,1.667981,12.908728,2.695318,1.374729,0.115363,71.623036,6.346138
cuda,mixer_b16_224,128,14.759888,13.070049,10.325822,6.853064,1.132320,12.346950,2.166327,1.067652,0.133908,5.168362,6.726572
cuda,mixnet_l,128,32.266892,26.044124,23.294335,13.830094,3.841866,21.775016,5.875968,3.373431,0.478430,96.972184,12.075516
cuda,mnasnet_100,128,21.921541,18.850608,15.921090,10.341021,2.228501,15.838026,3.884233,1.877784,0.196996,76.383481,8.103516
cuda,mobilenetv2_100,128,22.245650,19.490012,16.556200,10.714941,2.589674,15.899160,3.730693,1.882452,0.213542,93.940591,8.147365
cuda,mobilenetv3_large_100,128,23.161998,20.371760,17.469743,11.461442,2.552101,18.645852,4.195195,2.169777,0.230992,114.622701,10.169622
cuda,mobilevit_s,64,35.483246,31.908824,29.054159,21.962595,3.977828,35.902430,12.702198,6.108315,0.332939,127.337570,18.140895
cuda,nfnet_l0,128,21.712768,17.646074,14.886383,7.829625,2.577119,15.828922,4.604273,2.023543,0.253742,37.308745,11.045031
cuda,pit_b_224,64,18.294416,16.098497,13.287122,8.676992,1.482833,15.378426,3.708489,1.749985,0.211498,11.687816,8.320587
cuda,pnasnet5large,16,62.685982,55.656829,52.795076,26.536823,10.572221,40.173110,18.241322,8.792254,1.789141,45.204024,24.990730
cuda,poolformer_m36,64,35.292070,30.240490,27.185416,15.859700,5.559777,29.450595,14.023128,5.977211,0.561294,24.825064,19.932435
cuda,regnety_002,128,21.766719,18.227887,15.107754,9.483471,2.264039,15.390668,3.379135,2.087540,0.224337,66.485963,8.341558
cuda,repvgg_a2,128,22.141675,18.605731,15.447124,9.013864,2.415580,14.017589,3.250257,1.545009,0.201399,25.261071,7.608588
cuda,res2net101_26w_4s,64,52.880718,46.274269,43.175889,21.586465,7.685133,31.682325,13.064107,6.509537,1.420168,57.161478,18.409104
cuda,res2net50_14w_8s,128,49.342487,42.780356,39.635104,20.168532,6.884390,31.011802,12.303310,6.170758,1.191575,34.697434,19.240506
cuda,res2next50,128,30.220634,26.991874,23.823347,13.347354,3.956341,20.792636,6.803741,3.572773,0.464489,37.939664,11.711045
cuda,resmlp_12_224,128,13.975655,12.287377,9.254080,6.653258,0.849983,22.130324,1.998068,1.202834,0.122856,7.228204,16.401723
cuda,resnest101e,64,48.436405,40.559126,37.393903,18.374639,6.837958,29.927500,11.129562,5.585496,1.089964,75.359379,18.962949
cuda,rexnet_100,128,30.683323,26.761205,23.603808,15.656818,3.570126,26.879725,5.542559,3.294907,0.304546,223.778274,15.274061
cuda,sebotnet33ts_256,64,29.273752,26.298511,23.072972,16.873321,3.492408,24.594983,7.898554,3.473209,0.209789,71.799475,11.405233
cuda,selecsls42b,128,19.273768,17.693470,14.582602,9.806718,1.946751,16.599675,4.217071,1.985175,0.161148,54.956543,8.883391
cuda,spnasnet_100,128,25.378558,22.064119,18.822531,11.957495,2.962131,18.293184,4.274698,2.460429,0.264483,93.876622,9.511137
cuda,swin_base_patch4_window7_224,64,38.990148,33.345229,30.232547,18.714211,4.027518,35.478788,12.415610,6.173164,0.612080,36.748960,21.133568
cuda,swsl_resnext101_32x16d,32,30.035135,26.185624,22.899936,10.909861,4.112927,16.684245,5.396878,2.657727,0.457345,9.971112,10.596295
cuda,tf_efficientnet_b0,128,25.990520,22.361788,19.072781,12.106294,3.084028,20.051801,4.853401,2.668488,0.280138,104.355643,11.243697
cuda,tf_mixnet_l,128,34.075585,27.541773,24.390075,14.587272,4.230310,23.200849,5.949351,3.653886,0.504194,101.300826,13.139065
cuda,tinynet_a,128,28.201371,24.197593,21.083984,12.748341,3.584853,20.767348,5.474816,2.712770,0.351328,109.625366,11.854414
cuda,tnt_s_patch16_224,128,29.497834,24.741389,21.608775,11.311430,3.241741,20.560756,6.365868,3.180593,0.609773,13.275074,12.780025
cuda,twins_pcpvt_base,64,38.041046,31.264447,28.193711,15.264161,4.898673,28.436808,10.006502,4.597631,1.017173,58.567797,18.452338
cuda,visformer_small,128,19.064601,17.224012,14.028934,9.312045,2.211221,14.982509,2.908680,1.407262,0.172433,30.647684,8.032502
cuda,vit_base_patch16_224,64,17.572327,15.362523,12.118526,7.905359,1.455041,14.382016,2.400165,1.436657,0.184884,3.694133,8.054829
