dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,0.8943,249.5654,9.6917,0.8727,13.3513,15.2986,315,2,4,3
cuda,beit_base_patch16_224,64,0.9786,130.9992,6.2304,0.9562,10.9279,11.4285,470,2,4,3
cuda,botnet26t_256,128,0.8943,164.2980,4.7719,0.8666,11.6626,13.4572,338,2,4,3
cuda,cait_m36_384,4,0.9964,216.7120,21.2059,0.9350,19.3864,20.7337,1343,2,4,3
cuda,coat_lite_mini,128,0.9990,193.1360,5.6412,0.8823,11.9063,13.4953,461,2,4,3
cuda,convit_base,64,0.9972,196.6056,6.3224,0.8836,15.4685,17.5070,499,2,4,3
cuda,convmixer_768_32,32,0.9902,359.0632,5.7962,0.9865,13.4369,13.6201,232,2,3,2
cuda,convnext_base,64,0.9908,273.7642,8.0626,0.9147,15.7574,17.2259,496,2,4,3
cuda,crossvit_9_240,128,0.8047,116.8277,9.4449,0.8744,7.4529,8.5238,601,2,4,3
cuda,cspdarknet53,64,0.8278,148.5692,8.4074,0.8713,10.7665,12.3566,440,2,4,3
cuda,deit_base_distilled_patch16_224,64,0.9959,120.2976,4.8384,0.9469,10.0788,10.6442,378,2,4,3
cuda,dla102,128,0.8732,285.9555,10.5758,0.9212,18.3716,19.9432,417,2,4,3
cuda,dm_nfnet_f0,128,0.9895,196.8857,8.5054,0.8857,13.2235,14.9301,617,2,4,3
cuda,dpn107,32,0.9103,202.7575,15.1872,0.9526,11.4042,11.9723,744,2,4,3
cuda,eca_botnext26ts_256,128,0.7512,257.1802,5.7816,0.7715,16.0020,20.7414,368,2,4,3
cuda,ese_vovnet19b_dw,128,0.8879,108.6164,3.5959,0.8975,9.8990,11.0291,158,2,4,3
cuda,fbnetc_100,128,0.8208,141.7000,7.3169,0.8607,7.0842,8.2308,381,2,4,3
cuda,fbnetv3_b,128,0.8269,186.8157,12.5547,0.8078,12.4385,15.3973,608,2,4,3
cuda,gernet_l,128,0.8883,153.7779,6.9167,0.8663,8.4638,9.7698,407,2,4,3
cuda,ghostnet_100,128,0.7718,141.7956,11.5655,0.9033,5.5373,6.1299,326,2,4,3
cuda,gluon_inception_v3,128,0.8916,250.0028,9.6896,0.8727,13.3513,15.2986,315,2,4,3
cuda,gluon_xception65,32,0.9070,198.1200,12.5052,0.8967,13.9207,15.5249,354,2,4,3
cuda,gmixer_24_224,128,0.8268,175.4502,8.6765,0.9767,15.4324,15.8008,633,2,4,3
cuda,gmlp_s16_224,128,1.0701,151.4834,7.8597,0.9822,18.4390,18.7728,489,2,4,3
cuda,hrnet_w18,128,0.7037,530.4622,29.9465,0.9301,16.7721,18.0330,1371,2,3,2
cuda,inception_v3,128,0.8953,248.8650,9.5314,0.8727,13.3513,15.2986,315,2,4,3
cuda,jx_nest_base,32,0.9828,121.9626,10.7016,0.8971,10.3838,11.5751,860,2,4,3
cuda,lcnet_050,128,0.7541,46.5564,3.7124,0.7860,2.3656,3.0098,166,2,4,3
cuda,mixer_b16_224,128,0.9993,159.4218,3.8032,0.9704,15.9932,16.4815,225,2,4,3
cuda,mixnet_l,128,0.8338,293.3024,12.2713,0.8479,15.1814,17.9043,675,2,4,3
cuda,mnasnet_100,128,0.8083,113.9249,5.7315,0.9135,5.9581,6.5223,302,2,4,3
cuda,mobilenetv2_100,128,0.8232,112.1027,5.9584,0.7668,10.3112,13.4464,302,2,4,3
cuda,mobilenetv3_large_100,128,0.8129,98.7790,6.3371,0.8846,6.0360,6.8233,313,2,4,3
cuda,mobilevit_s,64,0.7146,164.1838,8.2997,0.7758,12.3998,15.9843,517,2,4,3
cuda,nfnet_l0,128,0.7782,216.3804,8.2651,0.8322,12.0041,14.4247,548,2,4,3
cuda,pit_b_224,64,0.9941,158.5706,5.5654,0.7934,12.0651,15.2060,424,2,4,3
cuda,pnasnet5large,16,0.9537,303.4974,21.4640,1.0163,18.7672,18.4660,956,2,3,2
