dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,phlippe_densenet,128,22.311601,20.310816,17.635960,11.402073,2.327473,17.710196,4.236560,2.187531,0.209849,55.009254,127.066387,63.827257
cuda,phlippe_resnet,128,9.743116,8.894244,6.303173,4.048286,0.832581,6.489862,0.898671,0.617719,0.061419,6.339447,13.199832,9.680794
cuda,pytorch_CycleGAN_and_pix2pix,1,10.086385,9.329708,6.664252,4.142938,0.904285,7.368813,1.779427,0.903312,0.059931,4.628428,13.740430,8.823260
cuda,pytorch_stargan,16,10.666114,9.880159,7.227815,4.559816,0.858642,7.581923,1.123809,0.496751,0.055144,13.127531,26.626986,17.086580
cuda,pytorch_struct,200,6.405879,5.957243,3.498732,2.935009,0.133286,6.284801,0.166831,0.117988,0.019218,0.000007,11.232375,3.500557
cuda,pytorch_unet,1,12.288653,11.249926,8.611175,5.793432,1.036248,10.044654,2.154906,1.039576,0.076324,14.396677,31.236061,19.764530
cuda,resnet152,32,40.758224,35.192364,32.387245,14.670642,6.189128,20.698051,8.590579,4.103265,0.904690,16.325572,31.600388,29.089192
cuda,resnet18,16,12.134920,11.257800,7.765565,5.345670,0.935484,9.236671,1.527976,0.777405,0.063795,10.810278,23.514740,15.704224
cuda,resnet50,32,18.459794,16.545519,13.840399,8.016224,2.262506,12.188719,3.160744,1.649234,0.193730,12.956802,31.223997,19.743324
cuda,resnext50_32x4d,8,17.586663,15.655002,12.959487,7.148296,2.039567,11.569662,2.665166,1.906430,0.183459,10.957148,20.403363,17.767800
cuda,shufflenet_v2_x1_0,128,20.135885,18.051879,15.300839,8.802820,2.410648,14.112411,4.276374,2.551128,0.254872,19.885237,45.313237,27.808230
cuda,soft_actor_critic,256,4.720469,4.397683,1.942089,1.748238,0.055756,2.917240,0.051702,0.040437,0.005940,0.327423,1.559316
cuda,speech_transformer,32,28.585559,25.015017,21.599566,13.796583,2.310035,22.219382,4.743352,2.436909,0.300320,0.000037,26.340538,10.954122
cuda,squeezenet1_1,32,6.328774,5.719814,3.083393,2.307665,0.393869,5.927894,1.195218,0.607426,0.033049,8.822394,12.856959,8.683631
cuda,timm_efficientnet,32,23.988843,20.777904,17.632548,10.613300,2.703095,17.772896,4.501773,2.120815,0.269303,63.118534,101.051647,73.192353
cuda,timm_nfnet,128,23.130844,18.828842,15.455001,7.880826,3.221271,15.555013,4.879755,2.126634,0.263668,23.304203,28.533788,34.422553
cuda,timm_regnet,32,24.427356,19.818249,16.608989,8.778200,3.197702,14.052637,4.049123,1.992544,0.331267,24.901969,29.624942,33.616464
cuda,timm_resnest,32,15.633011,14.431800,11.208137,8.181742,1.218962,14.160852,3.079030,1.501211,0.092542,41.410009,67.933457,48.696218
cuda,timm_vision_transformer,32,17.017416,15.075016,11.892899,7.771992,1.413649,13.328177,2.361037,1.428908,0.183238,9.953816,14.698351,17.042999
cuda,timm_vovnet,32,18.063152,15.560439,12.408565,7.923640,1.745945,13.793419,3.615940,1.772177,0.139138,15.836958,30.242886,23.588240
cuda,tts_angular,64,4.484257,4.216206,1.385861,1.266397,0.046600,2.150411,0.028824,0.018818,0.001869,0.106339,1.040496
cuda,vgg16,64,6.223618,5.799503,2.727126,2.260580,0.226688,5.967969,0.910041,0.355247,0.020035,4.937288,8.885732,4.750435
cuda,yolov3,16,29.118316,25.941613,22.775702,14.026005,3.676832,20.867862,6.396880,2.962831,0.354539,31.593158,67.962755,42.385486
