dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,lennard_jones,1000,3.931556,3.556129,1.242916,1.042413,0.031129,1.754832,0.069180,0.038106,0.011398,0.749066
cuda,mnasnet1_0,32,19.069059,17.249087,14.608537,9.009818,2.134619,13.962756,3.488984,1.722386,0.188034,75.562728,7.430349
cuda,mobilenet_v2,96,22.042230,20.143128,16.572582,10.494620,2.354511,15.050934,3.754053,1.917366,0.218508,89.944079,7.267009
cuda,mobilenet_v3_large,32,21.504579,19.449394,15.936941,9.838182,2.433729,16.010972,3.965685,1.927276,0.218711,94.761801,8.979173
cuda,nvidia_deeprecommender,256,5.144704,4.825110,1.775285,1.438137,0.110013,4.831248,0.226761,0.058410,0.008773,3.512539,0.495372
cuda,phlippe_densenet,128,23.072578,21.076272,18.047787,12.041495,2.345006,18.851842,4.276328,2.220485,0.208351,125.707644,9.333394
cuda,phlippe_resnet,128,10.302253,9.455115,6.394358,4.116034,0.846120,6.752415,0.913316,0.630321,0.062916,14.921302,3.546743
cuda,pytorch_CycleGAN_and_pix2pix,1,10.953767,10.184352,7.142276,4.582694,0.914152,8.097437,1.795613,0.907495,0.059836,13.897749,4.491074
cuda,pytorch_stargan,16,11.880114,11.058232,7.577009,4.883055,0.867082,8.271287,1.132257,0.494416,0.056395,26.982417,4.334456
cuda,pytorch_struct,200,6.965562,6.516424,3.761358,3.197262,0.133601,6.987664,0.170583,0.118789,0.019365,11.646397,3.940345
cuda,pytorch_unet,1,12.146154,11.102623,8.464375,5.657107,1.212718,9.581405,2.139108,1.047652,0.076638,29.126874,5.215544
cuda,resnet152,32,40.808397,35.334702,32.500000,14.708847,6.768655,20.325897,8.325933,4.111856,0.908712,31.273166,12.917276
cuda,resnet18,16,11.489689,10.640289,7.910656,5.463988,0.953360,8.975491,1.531800,0.784699,0.064339,23.606939,4.532582
cuda,resnet50,32,18.303513,16.378790,13.668231,7.913613,2.488785,11.860599,3.116675,1.623965,0.191940,32.687960,6.783705
cuda,resnext50_32x4d,8,17.771030,15.839550,13.138480,7.247290,2.085376,11.609262,2.966293,1.680415,0.185429,18.502519,6.805562
cuda,shufflenet_v2_x1_0,128,20.123029,18.023367,15.287704,8.778172,2.443339,14.050543,4.271825,2.529651,0.255947,44.295545,7.914269
cuda,soft_actor_critic,256,5.524658,5.214522,2.288830,2.081145,0.056990,3.616600,0.053209,0.040520,0.006172,1.598614
cuda,speech_transformer,32,26.553193,22.621958,20.213424,12.430495,2.706477,19.753400,4.283477,2.237126,0.305353,24.502220,10.252064
cuda,squeezenet1_1,32,6.456769,5.836361,3.132670,2.326992,0.399188,6.343790,1.213529,0.757937,0.033116,4.437666,8.422072
cuda,timm_efficientnet,32,23.699047,20.492284,17.344329,10.379808,2.720275,17.549090,4.468020,2.122418,0.268278,100.554935,10.099770
cuda,timm_nfnet,128,23.117991,18.806969,15.462713,7.834539,3.503570,15.333288,4.876726,2.113255,0.259207,29.857430,11.222947
cuda,timm_regnet,32,24.515675,19.914631,16.676255,8.846038,3.202417,13.946210,4.097318,1.998096,0.325654,28.434133,8.538431
cuda,timm_resnest,32,15.818033,14.625063,11.457232,8.434756,1.223062,14.299522,3.056831,1.493803,0.093358,70.716307,7.174187
cuda,timm_vision_transformer,32,16.664632,14.460116,11.290123,7.142547,1.422091,12.491287,2.599905,1.418288,0.182992,15.106675,6.892750
cuda,timm_vovnet,32,18.226409,15.715817,12.566061,8.055465,2.028122,13.994168,3.623658,1.781497,0.141455,31.278919,8.102754
cuda,tts_angular,64,4.521665,4.248912,1.396302,1.274605,0.047572,2.159731,0.029927,0.019042,0.001844,0.936022
cuda,vgg16,64,6.091593,5.672226,2.602953,2.139878,0.226529,6.105778,0.906217,0.354452,0.020301,4.206452,4.542011
cuda,yolov3,16,29.061691,25.854264,22.669538,13.884140,3.700689,21.070631,6.433231,2.969713,0.345133,68.586593,11.156808
