dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,6.039734,4.119704,4.106009
cuda,AlbertForQuestionAnswering,4,5.969361,4.076998,4.062854
cuda,AllenaiLongformerBase,4,26.646000,17.741088,17.699769
cuda,BartForCausalLM,4,7.512099,3.782953,3.765743
cuda,BartForConditionalGeneration,2,17.510197,10.344525,10.327724
cuda,BertForMaskedLM,16,7.596992,4.084889,4.069936
cuda,BertForQuestionAnswering,16,7.338525,3.977084,3.962830
cuda,BlenderbotForCausalLM,4,14.223390,7.519790,7.498366
cuda,BlenderbotSmallForCausalLM,64,5.355943,2.701104,2.685103
cuda,BlenderbotSmallForConditionalGeneration,64,11.461083,6.541432,6.526129
cuda,CamemBert,16,7.390696,4.004955,3.990382
cuda,DebertaForMaskedLM,4,10.442503,4.907417,4.878060
cuda,DebertaForQuestionAnswering,8,10.326719,4.737538,4.708520
cuda,DebertaV2ForMaskedLM,1,18.709457,7.462500,7.417107
cuda,DebertaV2ForQuestionAnswering,2,18.044399,7.454309,7.409103
cuda,DistilBertForMaskedLM,128,3.694561,2.148336,2.133866
cuda,DistilBertForQuestionAnswering,256,3.659114,2.138439,2.124612
cuda,DistillGPT2,16,3.730328,2.071651,2.057855
cuda,ElectraForCausalLM,32,7.478207,4.065037,4.050241
cuda,ElectraForQuestionAnswering,64,7.450607,4.059932,4.045512
cuda,GPT2ForSequenceClassification,4,7.046973,3.824486,3.810468
cuda,GoogleFnet,16,4.061537,1.920297,1.901701
cuda,LayoutLMForMaskedLM,16,7.837883,4.111730,4.097391
cuda,LayoutLMForSequenceClassification,16,7.828265,4.142634,4.127765
cuda,M2M100ForConditionalGeneration,16,16.863622,9.607172,9.586538
cuda,MBartForCausalLM,4,7.407186,3.910607,3.893380
cuda,MBartForConditionalGeneration,2,17.338704,10.038538,10.020654
cuda,MT5ForConditionalGeneration,16,14.166471,8.359200,8.344598
cuda,MegatronBertForCausalLM,4,14.824414,7.838325,7.822871
cuda,MegatronBertForQuestionAnswering,8,14.822457,8.000485,7.983847
cuda,MobileBertForMaskedLM,64,29.088795,15.748962,15.727009
cuda,MobileBertForQuestionAnswering,128,29.105077,15.735858,15.715369
cuda,OPTForCausalLM,2,7.198404,4.102218,4.084961
cuda,PLBartForCausalLM,8,4.152423,2.032788,2.017242
cuda,PLBartForConditionalGeneration,4,10.586618,5.250329,5.233075
cuda,PegasusForCausalLM,32,7.285959,3.745142,3.726348
cuda,PegasusForConditionalGeneration,32,13.878402,9.708386,9.689478
cuda,RobertaForCausalLM,16,7.432571,4.047976,4.033543
cuda,RobertaForQuestionAnswering,16,7.435854,4.050406,4.036253
cuda,Speech2Text2ForCausalLM,256,3.861827,2.037931,2.022052
cuda,T5ForConditionalGeneration,4,9.832682,5.832835,5.817485
cuda,T5Small,4,9.847482,5.848381,5.832989
cuda,TrOCRForCausalLM,32,7.413793,3.764251,3.747138
cuda,XGLMForCausalLM,8,14.063122,8.058196,8.036387
cuda,XLNetLMHeadModel,8,21.294570,14.275542,14.259284
cuda,YituTechConvBert,16,11.177594,6.429804,6.414539
