dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,5.235826,0.000737
cuda,beit_base_patch16_224,64,3.509305,0.000563
cuda,botnet26t_256,128,2.342743,0.000479
cuda,cait_m36_384,4,16.086960,0.001822
cuda,coat_lite_mini,128,2.802611,0.000499
cuda,convit_base,64,3.315643,0.000529
cuda,convmixer_768_32,32,1.448058,0.000118
cuda,convnext_base,64,5.879304,0.000858
cuda,crossvit_9_240,128,5.058710,0.000742
cuda,cspdarknet53,64,4.627755,0.000818
cuda,deit_base_distilled_patch16_224,64,2.624428,0.000486
cuda,dla102,128,5.787697,0.000721
cuda,dm_nfnet_f0,128,4.822314,0.000699
cuda,dpn107,32,8.330532,0.001353
cuda,eca_botnext26ts_256,128,2.507363,0.000495
cuda,eca_halonext26ts,128,2.606319,0.000477
cuda,ese_vovnet19b_dw,128,1.888758,0.000361
cuda,fbnetc_100,128,4.287335,0.000772
cuda,fbnetv3_b,128,7.631234,0.001147
cuda,gernet_l,128,3.979054,0.000698
cuda,ghostnet_100,128,6.465553,0.000649
cuda,gluon_inception_v3,128,5.244067,0.000762
cuda,gluon_xception65,32,7.364425,0.000910
cuda,gmixer_24_224,128,5.302772,0.000778
cuda,gmlp_s16_224,128,5.190451,0.000797
cuda,hrnet_w18,128,7.143949,0.000447
cuda,inception_v3,128,5.079526,0.000717
cuda,jx_nest_base,32,5.712266,0.000880
cuda,lcnet_050,128,1.943010,0.000373
cuda,mixer_b16_224,128,2.466758,0.000469
cuda,mixnet_l,128,6.835350,0.000975
cuda,mnasnet_100,128,3.524066,0.000653
cuda,mobilenetv2_100,128,3.449736,0.000645
cuda,mobilenetv3_large_100,128,3.652114,0.000614
cuda,mobilevit_s,64,4.492654,0.000753
cuda,nfnet_l0,128,4.397305,0.000673
cuda,pit_b_224,64,3.384893,0.000541
cuda,pnasnet5large,16,5.602749,0.000337
cuda,poolformer_m36,64,6.489415,0.001021
cuda,regnety_002,128,3.765337,0.000662
cuda,repvgg_a2,128,3.882893,0.000677
cuda,res2net101_26w_4s,64,11.017196,0.001261
cuda,res2net50_14w_8s,128,9.428462,0.001105
cuda,res2next50,128,4.746145,0.000677
cuda,resmlp_12_224,128,2.278606,0.000448
cuda,resnest101e,64,11.378833,0.001315
cuda,rexnet_100,128,4.650707,0.000775
cuda,sebotnet33ts_256,64,3.391168,0.000565
cuda,selecsls42b,128,2.121661,0.000388
cuda,spnasnet_100,128,4.327702,0.000819
cuda,swin_base_patch4_window7_224,64,7.591459,0.001065
cuda,swsl_resnext101_32x16d,32,5.648597,0.000756
cuda,tf_efficientnet_b0,128,4.411824,0.000736
cuda,tf_mixnet_l,128,7.338841,0.001035
cuda,tinynet_a,128,5.171919,0.000841
cuda,tnt_s_patch16_224,128,6.903261,0.001030
cuda,twins_pcpvt_base,64,10.839277,0.001330
cuda,visformer_small,128,2.168099,0.000398
cuda,vit_base_patch16_224,64,2.583120,0.000470
cuda,volo_d1_224,64,4.626598,0.000698
cuda,xcit_large_24_p8_224,5,13.849030,0.001583
