,Compiler,torchbench,huggingface,timm_models
eager,eager,1.55,2.12,1.52
aot_eager,aot_eager,4.54,9.50,7.94
aot_cudagraphs,aot_cudagraphs,0.35,0.0,0.0
aot_nvfuser,aot_nvfuser,23.75,0.0,59.51
inductor,inductor,64.87,65.43,62.06
