dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,1.283816,63.421635,51.506684,3.160622,102.572841,8.512986,3.537299,0.295899,1.349856,55.768891
cuda,botnet26t_256,128,1.146743,41.803117,37.374571,2.108079,72.050376,5.931978,2.043414,0.122510,13.060600,49.923113
cuda,cait_m36_384,2,3.933271,47.733366,23.162318,4.889669,54.070393,10.894373,4.721019,0.573818,0.743299,36.928889
cuda,coat_lite_mini,128,1.206059,55.621779,49.488801,2.590442,134.629754,5.991478,2.239539,0.161139,0.218729,88.057169
cuda,convit_base,32,1.257151,36.587173,29.312914,2.061477,73.072160,5.224731,1.994264,0.193574,14.091399,60.056250
cuda,convmixer_768_32,32,1.040284,13.992063,5.624443,1.333398,9.551652,2.609077,1.120960,0.178306,0.937049,6.336547
cuda,convnext_base,32,1.784404,35.513519,25.386506,2.739564,96.515825,8.072136,3.020701,0.265242,59.284552,133.337347
cuda,cspdarknet53,64,2.150154,40.122958,31.639439,1.817316,68.921945,4.222327,1.721131,0.209022,0.357925,39.878693
cuda,dla102,64,1.494943,49.733458,35.990067,2.351637,78.277807,6.806009,2.576804,0.295701,0.428806,45.281532
cuda,dm_nfnet_f0,128,2.026783,17.832376,5.784249,2.148952,8.907069,5.692429,1.473179,0.210102,1.014034,6.873221
cuda,dpn107,32,3.791922,121.453584,104.885427,3.328959,180.353253,7.242926,2.812915,0.339063,1.477533,80.540124
cuda,eca_botnext26ts_256,64,1.214674,36.548036,31.602068,2.155017,68.972261,6.017223,2.367935,0.134345,0.583132,40.195084
cuda,eca_halonext26ts,64,1.291928,28.767949,23.602518,2.690870,45.637602,9.133423,2.623758,0.141786,0.681070,25.496516
cuda,ese_vovnet19b_dw,128,0.866774,27.470455,24.121263,0.851433,49.909176,3.228747,1.278296,0.105842,0.178874,27.034575
cuda,fbnetc_100,128,1.936635,45.729804,38.250728,1.659008,73.650040,3.799143,1.718750,0.199355,0.718948,37.905121
cuda,fbnetv3_b,128,3.049236,60.792624,47.120845,3.207175,97.368508,7.802580,2.775686,0.360815,1.322537,55.002371
cuda,gernet_l,128,1.903371,23.307140,16.455816,1.308498,36.351742,2.873927,1.233721,0.169347,0.798826,22.119127
