dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.312534,15.286319,8.695316,1.396033,24.001554,3.069849,1.011168,0.131797,0.542889,17.344288
cuda,AlbertForQuestionAnswering,2,1.316004,11.713745,5.231256,1.356290,9.290500,2.973841,1.001852,0.130004,0.608465,6.124832
cuda,BartForCausalLM,2,1.395552,26.509776,19.547229,1.377526,39.086911,2.789936,1.167743,0.155907,0.388512,21.663839
cuda,BartForConditionalGeneration,1,3.813769,64.110554,44.829440,3.215941,83.590307,7.537590,2.515990,0.383988,1.019129,43.278717
cuda,BertForMaskedLM,64,1.631199,33.790038,26.350967,1.513514,38.239094,3.573846,1.306685,0.183174,5.255325,18.778876
cuda,BertForQuestionAnswering,64,1.642202,12.413934,5.048575,1.461166,8.775334,3.480779,1.281648,0.180358,0.497756,5.805880
cuda,BlenderbotSmallForCausalLM,64,0.956320,17.655574,12.977208,1.189755,29.628229,1.996261,0.849391,0.118788,7.233301,25.150885
cuda,BlenderbotSmallForConditionalGeneration,32,2.577316,40.129193,27.777403,2.696457,59.132754,5.578387,2.129861,0.289679,10.176989,44.420561
cuda,CamemBert,1,1.621648,32.752855,25.436965,1.286266,36.788912,3.224030,1.126137,0.172689,0.456065,13.217351
cuda,DistillGPT2,1,0.852079,17.350427,14.345258,0.907719,23.368833,1.483976,0.601159,0.082952,0.000009,9.995137
cuda,ElectraForCausalLM,1,1.644807,32.175691,24.769914,1.303646,38.422464,3.255824,1.150021,0.176705,0.486032,15.565616
cuda,ElectraForQuestionAnswering,64,1.640025,34.471312,27.048048,1.519930,40.362615,3.565304,1.319713,0.185736,6.920163,21.877451
cuda,GPT2ForSequenceClassification,4,1.677141,37.302594,31.327147,1.565406,44.088103,3.879867,1.276354,0.163594,0.394970,14.829343
cuda,LayoutLMForMaskedLM,16,1.757008,29.583528,21.993545,1.542585,27.071475,3.627626,1.315152,0.182470,0.000017,6.745507
cuda,LayoutLMForSequenceClassification,16,1.772083,15.872714,8.098265,1.532469,16.211907,4.302667,1.378639,0.182493,0.000017,9.768018
cuda,M2M100ForConditionalGeneration,2,3.315739,63.874102,48.245815,3.362246,117.922955,7.400411,3.702420,0.404680,4.136835,77.446709
cuda,MBartForCausalLM,16,1.387038,25.708697,18.286206,1.613833,37.842947,3.667639,1.771949,0.165920,0.556096,21.848426
cuda,MBartForConditionalGeneration,8,3.928998,62.715124,43.191111,4.290446,87.011158,9.225091,3.142961,0.406215,1.133978,49.549291
cuda,MT5ForConditionalGeneration,2,3.730956,65.659698,52.400536,2.358904,81.325109,6.216698,1.797280,0.309109,0.779813,32.272441
cuda,MegatronBertForCausalLM,2,3.495847,69.874289,55.164582,3.792450,70.216694,8.422547,2.685625,0.352957,0.915791,20.005651
cuda,MegatronBertForQuestionAnswering,8,3.537890,67.392934,52.606446,3.092661,64.785265,8.034313,2.480256,0.338561,12.112656,28.076610
cuda,MobileBertForMaskedLM,16,8.570356,62.174961,33.154505,4.149127,58.042388,12.057566,4.323190,0.720488,13.278175,42.734668
cuda,MobileBertForQuestionAnswering,32,8.689819,64.966177,34.948020,4.133111,59.804468,11.984320,4.340969,0.739173,10.461720,39.874772
cuda,OPTForCausalLM,4,1.460081,24.911104,18.541702,1.667403,40.023764,3.949902,1.381127,0.159219,18.257127,41.512709
cuda,PLBartForCausalLM,16,0.760661,17.126639,13.366217,0.826774,25.351715,1.584658,0.668004,0.084229,0.291468,13.162601
cuda,PLBartForConditionalGeneration,8,1.877202,41.012590,31.035628,1.910113,64.347408,4.374335,1.654574,0.224863,0.591035,35.969020
cuda,PegasusForCausalLM,8,1.459526,13.469748,6.306449,1.558579,13.601045,3.565793,1.277790,0.162923,1.155714,10.133552
cuda,PegasusForConditionalGeneration,4,3.565355,46.044534,27.688389,3.832276,68.042764,9.195045,3.370417,0.432054,3.512915,48.007945
cuda,RobertaForCausalLM,4,1.635811,33.279481,25.920097,1.631895,31.690062,3.627684,1.319281,0.180525,0.373198,7.897843
cuda,RobertaForQuestionAnswering,64,1.672475,12.907665,5.269053,1.479910,7.588039,3.586637,1.301182,0.180112,0.485869,4.405353
cuda,Speech2Text2ForCausalLM,64,0.800705,17.080616,13.869998,0.704156,27.726334,1.458325,0.672404,0.087019,0.926753,15.546304
cuda,T5ForConditionalGeneration,4,2.523373,47.268068,38.763008,1.882892,58.917136,3.578457,1.304642,0.220037,0.526236,22.702752
cuda,T5Small,1,2.530878,45.611887,37.117700,1.293071,56.715019,3.199532,1.109429,0.207214,0.453722,21.482443
cuda,TrOCRForCausalLM,8,1.372756,13.009376,6.005029,1.375138,9.987649,2.805757,1.138512,0.151859,0.460653,6.186019
cuda,XGLMForCausalLM,1,3.025691,60.320963,44.582568,2.932463,95.869172,6.872904,2.276917,0.310810,2.207663,56.671072
