dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,2,1.559470,4.890970
cuda,AlbertForQuestionAnswering,2,1.543097,4.861272
cuda,BartForCausalLM,2,1.520359,4.337345
cuda,BartForConditionalGeneration,1,3.786099,12.519033
cuda,BertForMaskedLM,64,1.793384,4.791659
cuda,BertForQuestionAnswering,64,1.779478,4.589784
cuda,BlenderbotSmallForCausalLM,64,1.092520,3.084683
cuda,BlenderbotSmallForConditionalGeneration,32,2.557717,8.336936
cuda,CamemBert,1,1.785854,4.526104
cuda,DebertaForMaskedLM,4,5.051331,5.209713
cuda,DebertaForQuestionAnswering,4,5.175153,5.348904
cuda,DistilBertForMaskedLM,16,1.035901,2.303520
cuda,DistilBertForQuestionAnswering,32,0.966364,2.236748
cuda,DistillGPT2,1,1.125121,2.094026
cuda,ElectraForCausalLM,1,1.795847,4.517490
cuda,ElectraForQuestionAnswering,64,1.791460,4.725050
cuda,GPT2ForSequenceClassification,4,1.766073,4.124985
cuda,LayoutLMForMaskedLM,16,1.898429,4.956037
cuda,LayoutLMForSequenceClassification,16,1.889673,4.693152
cuda,M2M100ForConditionalGeneration,2,3.462949,11.304487
cuda,MBartForCausalLM,16,1.531726,4.454348
cuda,MBartForConditionalGeneration,8,3.841971,12.884076
cuda,MT5ForConditionalGeneration,2,3.793247,10.164874
cuda,MegatronBertForCausalLM,2,3.636548,9.719095
cuda,MegatronBertForQuestionAnswering,8,3.698909,9.711784
cuda,MobileBertForMaskedLM,16,8.867991,24.701720
cuda,MobileBertForQuestionAnswering,32,8.906331,24.580030
cuda,OPTForCausalLM,4,1.589725,4.556120
cuda,PLBartForCausalLM,16,0.989806,2.168099
cuda,PLBartForConditionalGeneration,8,2.017202,6.284935
cuda,PegasusForCausalLM,8,1.575339,4.421523
cuda,PegasusForConditionalGeneration,4,3.776606,11.640599
cuda,RobertaForCausalLM,4,1.779200,4.679054
cuda,RobertaForQuestionAnswering,64,1.799092,4.652649
cuda,Speech2Text2ForCausalLM,64,1.032132,2.205671
cuda,T5ForConditionalGeneration,4,2.522400,6.738420
cuda,T5Small,1,2.517653,6.684224
cuda,TrOCRForCausalLM,8,1.506005,4.336462
cuda,XGLMForCausalLM,1,2.961457,9.399986
