dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,9.692470,5.654684,5.637694
cuda,beit_base_patch16_224,64,6.034814,3.443015,3.428072
cuda,botnet26t_256,128,4.809301,2.531762,2.516624
cuda,cait_m36_384,4,22.173381,13.327508,13.302901
cuda,coat_lite_mini,128,5.874943,3.574210,3.554210
cuda,convit_base,64,6.822734,4.232271,4.216645
cuda,convmixer_768_32,32,5.454280,3.991184,3.973795
cuda,convnext_base,64,8.465934,3.991766,3.975266
cuda,crossvit_9_240,128,9.409882,5.626601,5.609681
cuda,cspdarknet53,64,8.846831,4.071080,4.053994
cuda,deit_base_distilled_patch16_224,64,4.820306,2.891873,2.877240
cuda,dla102,128,10.744253,6.347934,6.328558
cuda,dm_nfnet_f0,128,8.601442,4.311541,4.296669
cuda,dpn107,32,16.363380,8.418939,8.399439
cuda,eca_botnext26ts_256,128,5.889895,3.219330,3.204098
cuda,ese_vovnet19b_dw,128,3.548511,1.711455,1.696911
cuda,fbnetc_100,128,7.549272,3.707445,3.691648
cuda,fbnetv3_b,128,13.091784,6.820987,6.802787
cuda,gernet_l,128,7.231920,3.352770,3.336804
cuda,ghostnet_100,128,11.856374,6.367847,6.348830
cuda,gluon_inception_v3,128,9.788421,5.719582,5.702115
cuda,gluon_xception65,32,12.683143,7.672736,7.652232
cuda,gmixer_24_224,128,8.523690,5.159117,5.142508
cuda,gmlp_s16_224,128,8.546672,4.706963,4.691087
cuda,hrnet_w18,128,30.406274,21.587344,21.548631
cuda,inception_v3,128,9.764062,5.695465,5.678095
cuda,jx_nest_base,32,10.731007,6.140761,6.123552
cuda,lcnet_050,128,3.794306,2.051745,2.037559
cuda,mixer_b16_224,128,4.097858,2.341479,2.326964
cuda,mixnet_l,128,13.147022,6.376887,6.358163
cuda,mnasnet_100,128,6.219904,2.903584,2.887724
cuda,mobilenetv2_100,128,6.341348,3.177762,3.041443
cuda,mobilenetv3_large_100,128,6.436398,3.147890,3.132074
cuda,mobilevit_s,64,8.756122,4.854161,4.837317
cuda,nfnet_l0,128,8.203617,4.635321,4.618574
cuda,pit_b_224,64,5.663455,3.272355,3.256597
cuda,pnasnet5large,16,23.649387,15.620308,15.592770
cuda,poolformer_m36,64,10.089361,4.918139,4.900360
cuda,regnety_002,128,6.636873,3.136363,3.120216
cuda,repvgg_a2,128,7.287202,3.430449,3.414378
cuda,res2net101_26w_4s,64,18.926270,12.147008,12.124408
cuda,res2net50_14w_8s,128,17.466157,11.475734,11.453702
cuda,res2next50,128,9.289652,6.017464,5.999268
cuda,resmlp_12_224,128,3.496815,1.831498,1.817380
cuda,resnest101e,64,18.003052,10.746405,10.722878
cuda,rexnet_100,128,8.541988,4.421652,4.404716
cuda,sebotnet33ts_256,64,7.100181,3.807788,3.792330
cuda,selecsls42b,128,4.097219,2.541759,2.525937
cuda,spnasnet_100,128,7.426456,3.634570,3.618812
cuda,swin_base_patch4_window7_224,64,14.193508,8.239027,8.220793
cuda,swsl_resnext101_32x16d,32,10.351117,6.182662,6.162880
cuda,tf_efficientnet_b0,128,7.798571,4.073288,4.057161
cuda,tf_mixnet_l,128,14.015778,6.649115,6.631572
cuda,tinynet_a,128,9.883793,5.145508,5.127630
cuda,tnt_s_patch16_224,128,11.590474,7.225603,7.208575
cuda,twins_pcpvt_base,64,15.512944,9.048677,9.029095
cuda,visformer_small,128,4.582727,2.757971,2.742814
cuda,vit_base_patch16_224,64,4.875121,2.925351,2.907138
cuda,volo_d1_224,64,8.763404,5.361750,5.344879
cuda,xcit_large_24_p8_224,5,19.768140,11.975995,11.953109
