dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,18.444729,16.567208,14.127916,7.414900,2.269691,12.023825,2.751528,1.464412,0.144867,7.154885,9.019648
cuda,AlbertForQuestionAnswering,4,18.869019,16.958891,14.517742,7.480834,1.816716,12.418349,3.146065,1.437881,0.141299,2.840959,8.928988
cuda,BartForCausalLM,4,21.936750,18.338362,15.588922,8.148048,1.869152,12.531335,2.622914,1.602516,0.256936,1.555667,8.914868
cuda,BartForConditionalGeneration,2,42.720349,35.260310,32.881858,16.539486,4.852489,21.515201,7.291889,4.404516,1.019204,0.442999,16.164548
cuda,BertForMaskedLM,16,22.487713,19.011636,16.443998,8.749681,1.981891,13.244585,3.473846,1.652092,0.270335,2.609410,8.985719
cuda,BertForQuestionAnswering,16,22.680025,19.227299,16.633355,8.904077,2.011326,13.199674,3.537946,1.654848,0.264668,2.277026,8.823766
cuda,BlenderbotForCausalLM,4,33.273566,27.023171,24.534536,11.444450,3.983394,17.767540,6.041548,3.188939,0.676451,8.190697,14.910373
cuda,BlenderbotSmallForCausalLM,64,16.762570,14.638295,10.982376,5.366747,1.510478,9.150826,1.855340,1.124837,0.154322,2.841473,7.109401
cuda,BlenderbotSmallForConditionalGeneration,64,31.010554,26.095497,23.638048,11.956089,3.294157,16.602855,5.259052,2.701027,0.561264,2.310234,11.969789
cuda,CamemBert,16,23.188057,19.538260,16.678657,8.957579,2.018783,12.721251,3.523314,1.666441,0.267035,1.254548,8.363548
cuda,DebertaForMaskedLM,4,31.850306,26.057224,23.550662,16.865251,2.082436,22.770124,3.584366,1.912590,0.259091,3.946811,11.603703
cuda,DebertaForQuestionAnswering,8,33.671939,27.644926,24.726456,17.830362,2.127968,25.710556,3.344784,1.903687,0.257254,3.553934,13.455858
cuda,DebertaV2ForMaskedLM,1,42.447616,31.195885,28.798298,17.132936,2.601525,22.394034,4.396784,2.744472,0.490889,1.398657,13.637880
cuda,DebertaV2ForQuestionAnswering,2,42.950563,31.832777,29.442072,17.303602,2.879083,23.319063,5.266958,3.681111,0.507331,0.511202,14.537740
cuda,DistilBertForMaskedLM,128,17.750876,16.177999,12.634945,8.174251,1.050765,12.306155,2.068982,0.913463,0.111138,8.153615,6.506366
cuda,DistilBertForQuestionAnswering,256,17.673463,16.095988,12.496678,8.020274,1.047963,12.546889,1.878324,1.166067,0.112287,10.157719,6.867520
cuda,DistillGPT2,16,16.807435,14.875477,11.922677,7.497068,1.117535,11.237917,1.909351,0.897896,0.098239,4.005841,6.098969
cuda,ElectraForCausalLM,32,24.676295,21.082688,17.821895,9.784379,2.048522,18.594957,3.669333,1.710885,0.268806,8.454639,13.417872
cuda,ElectraForQuestionAnswering,64,24.596728,21.019605,17.662919,9.545110,1.992810,18.469929,3.280257,1.876919,0.266544,2.670064,13.485690
