dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,8.147702,5.039659,4.986664
cuda,Background_Matting,4,5.541171,3.461121,3.444619
cuda,LearningToPaint,96,2.228315,1.305014,1.291201
cuda,Super_SloMo,6,6.153488,4.110635,4.096182
cuda,alexnet,128,0.491615,0.193379,0.179888
cuda,attention_is_all_you_need_pytorch,256,7.884168,4.927050,4.910962
cuda,dcgan,32,0.500336,0.221451,0.208049
cuda,demucs,4,1.302020,0.495250,0.481457
cuda,densenet121,4,14.066875,8.995254,8.975353
cuda,dlrm,1024,0.623707,0.323186,0.309474
cuda,drq,1,0.677024,0.233357,0.219872
cuda,fastNLP_Bert,6,7.860085,4.283709,4.267083
cuda,functorch_dp_cifar10,64,1.644055,0.924177,0.910435
cuda,hf_Albert,8,6.219943,4.278545,4.264156
cuda,hf_Bart,4,9.166122,5.499477,5.482261
cuda,hf_Bert,4,7.399903,3.978945,3.962548
cuda,hf_Bert_large,4,14.973756,7.916831,7.897732
cuda,hf_BigBird,2,30.985820,21.055402,21.026257
cuda,hf_DistilBert,8,3.855566,2.110336,2.094719
cuda,hf_GPT2,4,7.260328,3.931159,3.910391
cuda,hf_GPT2_large,4,22.290280,11.760428,11.739174
cuda,hf_Longformer,2,26.192923,19.022387,19.004875
cuda,hf_Reformer,4,4.843359,1.526389,1.504361
cuda,hf_T5,8,10.587787,6.149934,6.133921
cuda,hf_T5_large,2,44.431717,23.568728,23.541880
cuda,lennard_jones,1000,0.367045,0.123287,0.109732
cuda,mnasnet1_0,32,4.903463,3.039528,3.023367
cuda,mobilenet_v2,96,5.176084,3.248163,3.232067
cuda,mobilenet_v2_quantized_qat,96,10.605209,7.823483,7.800013
cuda,mobilenet_v3_large,32,5.441123,3.364297,3.347973
cuda,nvidia_deeprecommender,256,0.493716,0.182520,0.169124
cuda,phlippe_densenet,128,5.269456,3.241551,3.224429
cuda,phlippe_resnet,128,2.003736,1.153279,1.139106
cuda,pytorch_CycleGAN_and_pix2pix,1,2.146832,1.378666,1.365143
cuda,pytorch_stargan,16,2.620272,1.781812,1.767226
cuda,pytorch_struct,200,0.872909,0.433270,0.420784
cuda,pytorch_unet,1,2.813070,1.672062,1.657578
cuda,resnet152,32,15.364179,9.446230,9.424989
cuda,resnet18,16,2.046690,1.187794,1.173935
cuda,resnet50,32,5.138753,3.176209,3.160475
cuda,resnet50_quantized_qat,32,10.113503,7.430387,7.407738
cuda,resnext50_32x4d,8,5.477551,3.403024,3.386980
cuda,shufflenet_v2_x1_0,128,6.133413,3.887326,3.870614
cuda,soft_actor_critic,256,0.410409,0.119490,0.106461
cuda,speech_transformer,32,9.416666,5.698578,5.680462
cuda,squeezenet1_1,32,1.094694,0.479841,0.466272
cuda,timm_efficientnet,32,7.799082,4.121267,4.104263
cuda,timm_nfnet,128,8.687096,4.323371,4.307735
cuda,timm_regnet,32,9.689576,4.483962,4.466167
cuda,timm_resnest,32,2.784292,1.602865,1.588599
cuda,timm_vision_transformer,32,4.888763,2.927436,2.911762
cuda,timm_vovnet,32,5.226618,2.313702,2.298191
cuda,tts_angular,64,0.323782,0.057089,0.044219
cuda,vgg16,64,0.743162,0.320719,0.307405
cuda,yolov3,16,8.102095,4.666196,4.648473
