dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,37.958871,33.686823,31.030330,18.754591,5.750841,23.961703,8.726017,4.841479,0.543907,99.392042,15.811699
cuda,beit_base_patch16_224,64,22.357099,19.769242,16.058847,9.449008,1.626837,13.943640,3.349186,1.744678,0.229900,2.885652,8.262265
cuda,botnet26t_256,128,26.541468,24.173600,21.363993,15.491582,2.943639,20.542559,6.432275,2.571527,0.128459,52.984000,9.938394
cuda,cait_m36_384,4,51.986571,42.830323,39.896404,19.462736,5.678035,31.970227,13.101115,6.680752,1.946683,19.722796,26.614419
cuda,coat_lite_mini,128,23.803172,21.240496,18.595289,12.325979,2.253338,22.944016,6.900264,2.714083,0.203558,39.212702,14.871353
cuda,convit_base,64,23.208139,20.862597,17.068626,10.041179,2.099178,16.809911,4.663350,2.171438,0.254511,8.430303,11.810102
cuda,convmixer_768_32,32,21.733502,20.221171,16.653122,7.543041,3.019031,9.932887,2.619148,1.830727,0.263329,9.140482,2.534297
cuda,convnext_base,64,25.882661,21.506863,17.934197,10.083375,3.394368,17.719086,4.468153,2.771477,0.439144,6.770017,14.173001
cuda,crossvit_9_240,128,29.680168,25.691775,22.080893,12.323484,3.063859,22.554437,6.077249,3.070367,0.396917,32.770581,16.649760
cuda,cspdarknet53,64,29.650766,24.946396,22.051051,12.787176,4.252350,15.970474,4.027858,2.794786,0.323491,54.359481,10.989510
cuda,deit_base_distilled_patch16_224,64,18.547925,16.556197,13.770864,8.099544,1.350816,13.376497,2.818771,2.017232,0.184838,3.615024,8.425446
cuda,dla102,128,37.920865,33.657278,31.007815,16.569660,5.876294,20.061549,6.985668,4.155800,0.532953,37.881828,14.929499
cuda,dm_nfnet_f0,128,25.585029,20.809242,18.146525,8.947223,3.893735,14.343374,4.775049,2.147965,0.247345,25.503086,12.909311
