dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,8.951787,5.918879,5.869187
cuda,Background_Matting,4,6.903672,4.654628,4.639469
cuda,LearningToPaint,96,2.651374,1.724709,1.710958
cuda,Super_SloMo,6,6.819887,4.866179,4.852408
cuda,alexnet,128,0.584085,0.271688,0.258280
cuda,attention_is_all_you_need_pytorch,256,8.775465,5.937234,5.922971
cuda,dcgan,32,0.620607,0.325835,0.311990
cuda,demucs,4,1.535612,0.713969,0.700171
cuda,densenet121,4,17.061585,12.004344,11.986957
cuda,dlrm,1024,0.615580,0.332582,0.319427
cuda,drq,1,0.777840,0.316749,0.302131
cuda,fastNLP_Bert,6,8.394166,5.226337,5.211154
cuda,functorch_dp_cifar10,64,1.933419,1.183001,1.169166
cuda,hf_Albert,8,6.178299,4.486031,4.472646
cuda,hf_Bart,4,10.461499,6.650364,6.635266
cuda,hf_Bert,4,8.296512,5.193192,5.177950
cuda,hf_Bert_large,4,16.270909,9.888435,9.872323
cuda,hf_BigBird,2,33.261224,23.201375,23.178551
cuda,hf_DistilBert,8,4.170991,2.534086,2.520169
cuda,hf_GPT2,4,7.669148,4.917183,4.902320
cuda,hf_GPT2_large,4,22.993992,14.248453,14.231900
cuda,hf_Longformer,2,25.302164,17.239965,17.206569
cuda,hf_Reformer,4,3.761344,1.520740,1.505037
cuda,hf_T5,8,10.404485,6.954284,6.935990
cuda,hf_T5_large,2,42.019356,26.661217,26.641265
cuda,lennard_jones,1000,0.425422,0.170599,0.156721
cuda,mnasnet1_0,32,6.217044,4.211745,4.196740
cuda,mobilenet_v2,96,6.539796,4.491238,4.476395
cuda,mobilenet_v2_quantized_qat,96,12.677665,9.834912,9.815712
cuda,mobilenet_v3_large,32,6.905523,4.708565,4.693991
cuda,nvidia_deeprecommender,256,0.538859,0.234822,0.221685
cuda,phlippe_densenet,128,6.652653,4.545398,4.530412
cuda,phlippe_resnet,128,2.482154,1.606107,1.592268
cuda,pytorch_CycleGAN_and_pix2pix,1,2.537143,1.759986,1.746197
cuda,pytorch_stargan,16,2.982498,2.142286,2.127636
cuda,pytorch_struct,200,0.981873,0.538595,0.525634
cuda,pytorch_unet,1,3.411790,2.228938,2.214991
cuda,resnet152,32,19.280804,12.864906,12.845980
cuda,resnet18,16,2.513684,1.632689,1.618945
cuda,resnet50,32,6.499432,4.393183,4.378155
cuda,resnet50_quantized_qat,32,12.237649,9.548079,9.529538
cuda,resnext50_32x4d,8,6.431952,4.354821,4.339806
cuda,shufflenet_v2_x1_0,128,7.309405,5.002768,4.987603
cuda,soft_actor_critic,256,0.445111,0.151602,0.138348
cuda,speech_transformer,32,10.621516,7.005655,6.989149
cuda,squeezenet1_1,32,1.306448,0.672856,0.659152
cuda,timm_efficientdet,1,35.121439,20.189929,20.170864
cuda,timm_efficientnet,32,8.908028,5.407837,5.392762
cuda,timm_nfnet,128,9.930710,5.913867,5.897882
cuda,timm_regnet,32,10.356647,6.024713,6.009619
cuda,timm_resnest,32,3.426272,2.196430,2.182257
cuda,timm_vision_transformer,8,5.556719,3.613076,3.598423
cuda,timm_vision_transformer_large,8,18.913964,12.166335,12.148401
cuda,timm_vovnet,32,5.604402,3.304870,3.291243
cuda,tts_angular,64,0.367048,0.106566,0.092892
cuda,vgg16,64,0.881151,0.444639,0.431083
cuda,yolov3,16,9.810057,6.334533,6.318433
