dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,20.454961,17.228585,7.272018,2.972664,10.561865,4.770733,2.022719,0.362561,0.358927,13.763561,6.762507
cuda,Background_Matting,4,18.491124,16.112990,7.773478,3.138338,11.223466,5.972217,3.041416,0.284240,0.446954,7.161594
cuda,LearningToPaint,96,7.329740,6.406898,3.043096,1.126933,3.715173,1.469131,0.715377,0.094046,0.233924,2.083593
cuda,Super_SloMo,6,18.327974,16.325713,8.633367,3.111714,11.540412,6.575501,2.547315,0.178264,0.369056,6.491322
cuda,alexnet,128,1.988527,1.769660,1.297479,0.196062,2.266156,0.872668,0.314108,0.020664,0.134936,1.307673
cuda,attention_is_all_you_need_pytorch,256,21.626569,18.694868,8.836043,2.687851,11.843193,5.261706,2.182721,0.436141,0.396780,14.221378,6.454192
cuda,dcgan,32,1.886869,1.697120,1.078947,0.219057,1.385545,0.244556,0.107470,0.016004,0.112428,0.648228
cuda,demucs,4,1.749997,1.011173,0.807383,0.128963,0.671564,0.168128,0.084915,0.013155
cuda,densenet121,4,48.364403,42.828388,20.646466,7.510914,26.067786,15.196345,5.683312,0.773493,0.860139,14.117487
cuda,drq,1,2.175156,1.841265,1.274763,0.149326,1.799500,0.224452,0.116939,0.020188,0.364322,1.049063
cuda,fastNLP_Bert,6,20.891906,17.506773,8.559897,2.400478,12.141387,4.874907,2.096638,0.359190,0.777219,5.733832,6.888750
cuda,functorch_dp_cifar10,64,6.858490,6.139968,3.245058,1.517792,5.663649,2.411914,0.846719,0.082854,0.826115,4.814253,0.643697
cuda,hf_Albert,8,13.944789,12.006271,4.393568,2.084811,7.354528,3.380971,1.321564,0.159404,3.211052,3.934910,8.348492
cuda,hf_Bart,4,25.749457,21.660725,9.849750,3.000347,14.087717,5.701838,2.507950,0.498789,3.291575,4.147607,10.690437
cuda,hf_Bert,4,18.711059,15.333089,6.377228,2.243311,9.430086,4.366933,1.892689,0.346765,0.741665,2.090265,6.158507
cuda,hf_Bert_large,4,36.887852,29.932383,12.186783,4.880321,17.148008,8.986551,3.697957,0.948210,1.056591,2.024722,11.137007
cuda,hf_BigBird,2,66.651710,55.815630,25.430620,9.189261,39.750753,22.443432,10.191967,0.627299,13.941586,10.546796,37.937112
cuda,hf_DistilBert,8,10.655102,9.099577,4.600289,1.322114,6.373198,2.126430,1.028743,0.145235,2.182099,5.234246,5.340081
cuda,hf_GPT2,4,16.776307,13.856143,5.950237,2.335622,9.040143,4.167835,1.767824,0.304078,0.354390,1.666726,5.887210
cuda,hf_Reformer,4,11.881871,9.588302,7.457244,0.896818,8.092412,1.482387,0.769088,0.070054,0.432089,3.108743,2.012159
cuda,hf_T5,8,22.072487,18.554815,8.365343,2.571134,12.219884,5.426507,2.017313,0.349536,2.035134,6.077126,8.604568
cuda,hf_T5_large,2,86.098523,70.047315,30.988007,11.136029,46.120679,25.843411,7.673424,2.901414,3.856885,25.090736,30.682762
cuda,lennard_jones,1000,1.221504,1.059128,0.705855,0.075950,1.001004,0.102397,0.064135,0.008955,0.102135,0.478958
cuda,mnasnet1_0,32,17.794288,15.685543,7.665305,2.651104,9.526791,4.224825,2.153922,0.261410,2.602269,7.422221,2.392837
cuda,mobilenet_v2,96,20.012272,17.817693,8.530859,2.906850,10.122053,4.765431,2.046850,0.290300,0.322699,4.955543
cuda,mobilenet_v3_large,32,20.232966,17.855142,8.461330,3.075547,11.130043,5.395454,2.145900,0.297400,30.457767,36.340691,30.230796
cuda,nvidia_deeprecommender,256,1.636012,1.420923,0.879076,0.136919,1.664600,0.161836,0.088987,0.016515,0.553272,1.483950,0.423778
cuda,phlippe_densenet,128,18.852176,16.615309,8.033327,2.839428,10.487845,5.195209,2.295159,0.281578,0.315055,5.735669
