dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,20.613496,17.349091,7.228494,2.991048,10.737758,4.853083,2.061913,0.400322,13.610006,6.633945
cuda,Background_Matting,4,18.691253,16.305383,7.830665,3.178005,11.299023,5.995855,3.086159,0.284031,6.766549
cuda,LearningToPaint,96,7.302202,6.386668,3.048789,1.319964,3.730406,1.471728,0.710612,0.094310,2.049808
cuda,Super_SloMo,6,18.630978,16.608500,8.771465,3.145613,11.838258,6.660885,2.562069,0.187979,6.311718
cuda,alexnet,128,2.062271,1.837062,1.358450,0.201537,2.551190,1.065857,0.321860,0.020839,1.401941
cuda,attention_is_all_you_need_pytorch,256,22.012013,19.106722,9.256776,3.066253,12.057837,5.366688,2.221449,0.433897,14.235651,6.224391
cuda,dcgan,32,2.047783,1.845745,1.193272,0.225208,1.539181,0.249152,0.110352,0.016352,0.580736
cuda,demucs,4,1.867631,1.070457,0.848166,0.134697,0.706699,0.171549,0.086158,0.013254
cuda,densenet121,4,48.831875,43.319477,21.245231,8.027400,25.865228,15.320477,5.261086,0.792463,13.741680
cuda,dlrm,1024,1.345726,1.137662,0.584675,0.173573,1.330449,0.402511,0.144155,0.017865,0.927958
cuda,drq,1,2.189219,1.850703,1.278371,0.152667,1.798648,0.227789,0.118737,0.020109,0.682763
cuda,fastNLP_Bert,6,21.128365,17.725564,8.711590,2.394940,12.350189,4.931113,2.127527,0.361941,5.723619,6.381842
cuda,functorch_dp_cifar10,64,7.014764,6.294349,3.333889,1.543552,5.946010,2.606863,0.852979,0.084150,4.204892,0.639580
cuda,hf_Albert,8,13.895297,11.971475,4.426718,2.293576,7.179116,3.188755,1.331908,0.158937,4.256862,5.137175
cuda,hf_Bart,4,26.657583,22.087115,10.051515,2.994643,14.292978,5.744720,2.543646,0.507161,4.076221,7.394999
