dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,0.9962,4.5640,13.3697
cuda,beit_base_patch16_224,64,0.9807,4.7316,20.3000
cuda,botnet26t_256,128,0.9975,2.7448,12.8222
cuda,cait_m36_384,2,0.7244,16.3423,26.9379
cuda,coat_lite_mini,128,0.9961,4.4036,13.9221
cuda,convit_base,32,0.9970,3.6916,9.0418
cuda,convmixer_768_32,32,0.9988,4.1081,14.4931
cuda,convnext_base,32,0.8324,5.7357,13.9366
cuda,crossvit_9_240,64,0.7900,6.2107,6.6305
cuda,cspdarknet53,64,0.9960,3.7595,13.7075
cuda,deit_base_distilled_patch16_224,64,0.9951,3.7693,19.0931
cuda,densenet121,64,0.9003,8.0206,8.0166
cuda,dla102,64,0.9807,5.1245,10.5851
cuda,dm_nfnet_f0,128,0.9975,5.4185,17.7480
cuda,dpn107,32,0.9862,7.6659,15.4660
cuda,eca_botnext26ts_256,64,0.8255,2.9753,14.3588
cuda,eca_halonext26ts,64,0.8303,3.0968,14.3338
cuda,ecaresnet101d,64,0.8990,6.7678,13.7784
cuda,ese_vovnet19b_dw,128,0.9973,1.7977,9.7849
cuda,fbnetc_100,128,0.9943,3.3079,7.3946
cuda,fbnetv3_b,128,0.9782,5.4312,13.1352
cuda,gernet_l,128,0.9963,3.2381,10.2850
cuda,ghostnet_100,128,0.9393,4.2775,5.6486
cuda,gluon_inception_v3,128,0.9961,4.5862,13.3697
cuda,gluon_senet154,32,0.8876,12.1179,18.7196
cuda,gluon_xception65,32,0.9935,5.1740,16.0612
cuda,gmixer_24_224,64,0.8680,5.9563,12.9534
cuda,gmlp_s16_224,64,0.9841,5.3541,12.4460
cuda,hardcorenas_a,128,0.9949,2.3745,6.8992
cuda,hrnet_w18,2,0.8766,18.6928,1.5650
cuda,inception_v3,128,0.9960,4.6241,13.3697
cuda,jx_nest_base,32,0.9930,7.2737,20.6835
cuda,lcnet_050,128,0.9703,1.5434,2.7193
cuda,legacy_senet154,32,0.8933,11.7892,18.7216
cuda,mixer_b16_224,64,0.9934,2.7312,12.2880
cuda,mixnet_l,64,0.8781,7.8375,11.3388
cuda,mnasnet_100,128,0.9953,2.7635,6.2943
cuda,mobilenetv2_100,128,0.9932,2.5631,10.5991
cuda,mobilenetv3_large_100,128,0.9765,2.8915,6.6846
cuda,mobilevit_s,0,0.0000
cuda,nasnetalarge,16,0.9485,20.0168,17.9134
cuda,nfnet_l0,64,0.7707,5.1722,13.0926
cuda,pit_b_224,64,0.9967,4.3977,25.6000
cuda,pnasnet5large,16,0.9559,14.1511,19.1207
cuda,poolformer_m36,64,0.9986,6.0062,21.0208
cuda,regnety_002,128,0.9133,3.2701,2.9413
cuda,repvgg_a2,128,0.9953,2.8387,7.0702
cuda,res2net101_26w_4s,64,0.9165,9.6635,12.9260
cuda,res2net50_14w_8s,2,0.8403,8.5472,1.7698
cuda,res2next50,2,0.8458,4.4282,1.7304
cuda,resmlp_12_224,128,0.9956,2.6094,10.2796
cuda,resnest101e,32,0.8723,10.2018,11.2343
cuda,resnet18,128,0.9949,1.1931,3.8858
cuda,rexnet_100,128,0.8767,3.9172,17.3217
cuda,sebotnet33ts_256,64,0.8632,3.9375,18.5585
cuda,selecsls42b,128,0.9954,2.0738,7.5887
cuda,spnasnet_100,128,0.9952,3.1150,6.8997
cuda,swin_base_patch4_window7_224,64,0.9588,9.9464,25.6620
cuda,swsl_resnext101_32x16d,32,0.9945,4.9670,24.9394
cuda,tf_efficientnet_b0,128,0.8340,4.0626,19.9030
cuda,tf_mixnet_l,64,0.8925,8.3001,11.7097
cuda,tinynet_a,128,0.7852,4.4398,16.0801
cuda,tnt_s_patch16_224,64,0.9948,8.5581,15.4089
cuda,twins_pcpvt_base,32,0.7703,11.7244,9.6643
cuda,visformer_small,128,1.0022,2.7856,15.4918
cuda,vit_base_patch16_224,64,0.9962,3.5654,18.9831
cuda,volo_d1_224,64,0.9950,6.4057,16.0598
cuda,xcit_large_24_p8_224,5,0.7429,13.8740,19.8076
