dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,2.754182,0.000166
cuda,AlbertForQuestionAnswering,4,2.727127,0.000158
cuda,AllenaiLongformerBase,4,11.325861,0.005168
cuda,BartForCausalLM,4,6.702177,0.000638
cuda,BartForConditionalGeneration,2,12.095412,0.000468
cuda,BertForMaskedLM,16,5.527118,0.000144
cuda,BertForQuestionAnswering,16,5.480031,0.000160
cuda,BlenderbotForCausalLM,4,11.886698,0.001119
cuda,BlenderbotSmallForCausalLM,64,4.862471,0.000496
cuda,BlenderbotSmallForConditionalGeneration,64,7.852377,0.000289
cuda,CamemBert,16,5.313666,0.000148
cuda,DebertaForMaskedLM,4,7.241391,0.002749
cuda,DebertaForQuestionAnswering,8,7.155445,0.002823
cuda,DebertaV2ForMaskedLM,1,15.360678,0.005168
cuda,DebertaV2ForQuestionAnswering,2,15.267820,0.004975
cuda,DistilBertForMaskedLM,128,2.715860,0.000104
cuda,DistilBertForQuestionAnswering,256,2.709174,0.000132
cuda,DistillGPT2,16,2.584312,0.000170
cuda,ElectraForCausalLM,32,8.050601,0.000314
cuda,ElectraForQuestionAnswering,64,5.583405,0.000153
cuda,GPT2ForSequenceClassification,4,4.905097,0.000255
cuda,LayoutLMForMaskedLM,16,5.989662,0.000154
cuda,LayoutLMForSequenceClassification,16,5.895144,0.000154
cuda,M2M100ForConditionalGeneration,16,12.182205,0.000972
cuda,MBartForCausalLM,4,6.577096,0.000679
cuda,MBartForConditionalGeneration,2,11.935199,0.000424
cuda,MT5ForConditionalGeneration,16,8.465380,0.000393
cuda,MegatronBertForCausalLM,4,10.737731,0.000303
cuda,MegatronBertForQuestionAnswering,8,10.796117,0.000288
cuda,MobileBertForMaskedLM,64,17.824772,0.000648
cuda,MobileBertForQuestionAnswering,128,17.775170,0.000630
cuda,OPTForCausalLM,2,5.646251,0.000688
cuda,PLBartForCausalLM,8,3.762465,0.000393
cuda,PLBartForConditionalGeneration,4,9.329107,0.000595
cuda,PegasusForCausalLM,32,6.440540,0.000701
cuda,PegasusForConditionalGeneration,32,5.379660,0.000616
cuda,RobertaForCausalLM,16,5.509514,0.000150
cuda,RobertaForQuestionAnswering,16,5.497128,0.000158
cuda,Speech2Text2ForCausalLM,256,3.563524,0.000496
cuda,T5ForConditionalGeneration,4,5.880864,0.000298
cuda,T5Small,4,5.883305,0.000310
cuda,TrOCRForCausalLM,32,6.637331,0.000683
cuda,XGLMForCausalLM,8,9.658694,0.001185
cuda,XLNetLMHeadModel,8,10.437399,0.000421
cuda,YituTechConvBert,16,11.277025,0.000403
