dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.848479,7.321230,3.666131,9.521239,3.761791,1.500492,0.303082,9.517573,5.992718
cuda,Background_Matting,4,1.774937,5.546773,3.192675,9.045055,4.609662,2.004767,0.207726,6.780881
cuda,LearningToPaint,96,0.711658,2.747334,1.051885,3.912744,1.354007,0.514256,0.074159,2.254565
cuda,Super_SloMo,6,1.931576,8.213879,3.345728,10.369834,5.499368,1.953752,0.127299,5.590168
cuda,alexnet,128,0.146746,1.639625,0.215958,2.530033,0.446399,0.189806,0.015021,1.112601
cuda,attention_is_all_you_need_pytorch,256,2.226864,7.421716,3.389649,9.390062,3.661066,1.638196,0.354722,12.940504,5.479866
cuda,dcgan,32,0.140358,2.057650,0.207503,2.714533,0.212974,0.089183,0.013206,6.388916,0.871399
cuda,demucs,4,0.279655
cuda,densenet121,4,4.076802,14.842048,9.965941,22.533142,13.216736,4.226234,0.616353,17.910403
cuda,drq,1,0.238457,1.830309,0.157317,2.898252,0.151717,0.075270,0.014674,1.234701
cuda,fastNLP_Bert,6,2.700350,8.538976,3.067941,10.976105,3.497980,1.590307,0.291898,4.316729,5.614233
cuda,functorch_dp_cifar10,64,0.421290,3.911331,1.380679,6.590278,2.382710,0.736823,0.073972,11.995189,4.102320
cuda,hf_Albert,8,2.162180,3.679651,2.285740,6.876311,3.066356,1.088130,0.148204,5.568546,3.258533
cuda,hf_Bart,4,3.182629,9.173472,3.934159,13.051705,5.034131,1.966106,0.389763,3.064433,8.229528
cuda,hf_Bert,4,2.755767,5.505066,3.016602,8.032090,3.714651,1.458084,0.283737,5.648985,0.399755
cuda,hf_DistilBert,8,1.186772,3.363029,1.497617,5.280783,1.839103,0.766185,0.119238,3.470681,2.153176
cuda,hf_GPT2,4,2.454278,5.091038,2.327099,7.851107,3.373685,1.331765,0.246086,5.180532,1.992379
cuda,hf_GPT2_large,4,8.528006,14.504241,8.819306,20.557646,10.713362,3.891301,1.217946,15.140604,1.347840
cuda,hf_Reformer,4,2.218346,8.307929,0.744081,9.083810,1.508418,0.594379,0.051521,3.156127,1.562475
cuda,hf_T5,8,3.386090,7.303666,3.249637,10.542285,3.897918,1.488081,0.280608,5.304221,6.608164
cuda,hf_T5_large,2,17.820551,28.067944,17.792046,38.159750,21.757914,5.944655,2.185728,22.745013,28.362371
