dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.752192,7.742218,3.712760,9.942256,3.690421,1.505377,0.295587,0.000006,9.531828,6.037891
cuda,Background_Matting,4,1.821340,5.625897,2.933717,9.364868,4.766008,2.019417,0.207070,0.645975,7.419312
cuda,LearningToPaint,96,0.696505,2.919101,1.044118,3.899443,1.128630,0.518630,0.074122,0.257027,2.319692
cuda,Super_SloMo,6,1.951339,8.378152,3.389843,10.614311,5.274404,2.312359,0.128896,0.350552,6.070688
cuda,alexnet,128,0.142134,1.691364,0.210879,2.563715,0.444988,0.188817,0.014811,0.127382,1.216872
cuda,attention_is_all_you_need_pytorch,256,2.211336,7.620274,3.011830,10.031363,3.664167,2.052957,0.351334,0.351634,13.006461,5.897679
cuda,dcgan,32,0.146919,2.160024,0.208077,2.869617,0.215950,0.089516,0.013089,0.110414,6.802308,1.035605
cuda,demucs,4,0.275005
cuda,densenet121,4,4.094648,15.042952,9.191263,22.299673,13.003128,4.183946,0.618974,1.051195,17.754557
cuda,drq,1,0.227931,1.740155,0.150695,2.787579,0.151695,0.074245,0.015076,0.265369,1.471913
cuda,fastNLP_Bert,6,2.815661,8.638717,2.747672,11.518478,4.005736,1.605985,0.289762,1.377128,4.313975,7.119103
cuda,functorch_dp_cifar10,64,0.418299,3.794140,1.368999,6.425347,2.373284,0.732946,0.073830,8.670697,12.359196,12.714580
cuda,hf_Albert,8,2.211731,3.742081,2.279094,7.013261,2.793341,1.434545,0.144515,3.199565,8.841484,2.864558
cuda,hf_Bart,4,3.142100,9.112671,3.902572,12.870499,4.779970,1.909726,0.384036,2.603385,3.283255,10.665988
cuda,hf_Bert,4,2.675231,5.363365,2.972357,7.905117,3.268686,1.827483,0.284165,0.750952,6.377422,0.421715
cuda,hf_DistilBert,8,1.201573,3.523111,1.505251,5.399354,1.849974,0.779570,0.119622,2.116249,5.556065,1.840967
cuda,hf_GPT2,4,2.545035,4.982027,2.320320,7.416264,3.004065,1.330072,0.248111,2.459039,7.305578,2.028246
cuda,hf_Reformer,4,2.262884,8.018390,0.745347,8.793503,1.171124,0.584625,0.052015,2.406784,3.116416,3.973427
cuda,hf_T5,8,3.397978,7.304182,2.923562,10.953568,3.921338,1.496332,0.291346,2.108127,5.317570,8.807850
cuda,hf_T5_large,2,18.105503,28.151326,18.116078,37.986556,21.388905,6.050894,2.232393,5.196614,22.832917,33.643214
cuda,lennard_jones,1000,0.107083,0.989842,0.073211,1.549401,0.071861,0.045334,0.006444,0.100388,0.737671
cuda,mnasnet1_0,32,1.604633,5.990018,2.747772,8.662742,3.462372,1.472997,0.204370,2.769468,8.280325,2.486872
cuda,mobilenet_v2,96,1.731568,6.899734,3.043435,8.515983,3.655115,1.588424,0.233744,0.439804,5.199934
cuda,mobilenet_v3_large,32,1.743196,6.526998,3.127691,9.691293,4.299838,1.642487,0.234188,5.700014,12.091231,5.253980
cuda,nvidia_deeprecommender,256,0.203124,1.148709,0.128054,2.251697,0.116276,0.063288,0.009669,0.576169,1.813758,0.446830
cuda,pytorch_CycleGAN_and_pix2pix,1,0.659246,2.597561,1.107114,4.619120,1.760530,0.674929,0.071768,0.209535,3.382674
cuda,pytorch_stargan,16,0.651074,2.239705,0.996938,3.592107,0.964206,0.334321,0.048041,20.445817,22.831960,20.271163
cuda,pytorch_struct,200,0.285048,1.234719,0.182171,2.735612,0.221476,0.131927,0.021903,19.665370,21.359832,19.497065
cuda,pytorch_unet,1,0.805748,3.286782,1.203881,4.934288,2.084681,0.772969,0.079338,0.232488,3.128214
cuda,resnet152,32,4.837807,12.266678,10.778099,15.910614,9.078893,3.149668,0.869605,3.821875,18.532561,2.554158
