,Compiler,torchbench,huggingface,timm_models
eager,eager,"96%, 55/57","100%, 45/45","100%, 61/61"
aot_eager,aot_eager,"95%, 54/57","100%, 45/45","95%, 58/61"
inductor,inductor,"86%, 49/57","93%, 42/45","93%, 57/61"
inductor_no_cudagraphs,inductor_no_cudagraphs,"86%, 49/57","98%, 44/45","95%, 58/61"
