,Compiler,torchbench,huggingface,timm_models
eager,eager,2.28,3.34,2.32
aot_eager,aot_eager,7.51,12.57,10.46
inductor,inductor,27.26,39.51,43.48
inductor_no_cudagraphs,inductor_no_cudagraphs,26.64,35.07,41.59
