dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,MBartForCausalLM,4,16.333301,14.521531,6.823484,2.197929,10.554370,3.648383,1.539409,0.309449,2.043203,2.139941,8.070049
cuda,MBartForConditionalGeneration,2,38.257665,33.734742,13.553849,6.293478,21.122323,10.142637,3.895476,1.236236,0.931150,0.619467,15.056183
cuda,MT5ForConditionalGeneration,16,27.377591,23.510599,9.619434,3.957795,15.858867,7.042442,2.276628,0.472995,3.319480,19.359835,13.707896
cuda,MegatronBertForCausalLM,4,29.797322,25.767277,9.579100,5.177993,15.371936,7.426284,3.062226,0.826233,1.105379,12.281993,0.407678
cuda,MegatronBertForQuestionAnswering,8,29.535387,25.518647,9.396502,5.121216,15.186917,7.407501,2.998311,0.830655,1.388817,12.505631,0.634284
cuda,MobileBertForMaskedLM,64,49.425115,40.877772,11.582034,7.761056,26.040709,13.946534,5.659793,3.298259,3.097270,26.103497,1.717157
cuda,MobileBertForQuestionAnswering,128,50.078919,41.393881,11.599776,7.924417,26.013601,13.943274,5.630888,3.327812,2.622083,25.748356,1.000983
cuda,OPTForCausalLM,2,15.964951,14.085122,6.428018,2.140316,9.879499,3.959766,1.607591,0.277850,2.465010,3.074375,8.152301
cuda,PLBartForCausalLM,8,9.874389,8.990049,4.828539,1.125710,7.154615,1.838728,0.797751,0.121342,1.341169,1.503132,4.843484
cuda,PLBartForConditionalGeneration,4,21.259156,18.751196,8.011616,3.135468,12.186826,4.764515,2.032662,0.418759,2.521442,2.620566,9.968509
cuda,PegasusForCausalLM,32,16.677931,14.866010,6.891609,2.519264,10.665559,3.413733,1.553929,0.311033,2.643034,2.466979,9.036996
cuda,PegasusForConditionalGeneration,32,36.608586,32.284003,12.502387,5.506280,20.236093,8.522217,3.815001,0.870376,1.957322,0.659691,15.452450
cuda,RobertaForCausalLM,16,16.086719,14.013116,5.876529,2.223598,8.795940,3.654433,1.504454,0.283224,0.702889,0.707590,5.947807
cuda,RobertaForQuestionAnswering,16,15.349005,13.253052,5.083281,2.195492,7.846714,3.574440,1.477918,0.277584,0.380361,5.439656
cuda,Speech2Text2ForCausalLM,256,10.075868,9.146360,5.432007,0.967246,8.048802,1.555856,0.774215,0.121023,1.466012,1.341278,5.099628
cuda,T5ForConditionalGeneration,4,19.176289,16.502732,7.463965,2.805663,11.741863,4.547764,1.611957,0.303197,3.026693,6.430324,10.235731
cuda,T5Small,4,19.584639,16.882276,7.738181,2.584049,12.028335,4.816893,1.616067,0.307196,3.104709,6.448916,10.335056
cuda,TrOCRForCausalLM,32,16.050928,14.209760,6.486191,2.065566,10.047039,3.501241,1.505453,0.295919,1.286046,1.324773,7.009179
cuda,XGLMForCausalLM,8,31.900382,28.376535,11.726223,5.075851,19.563083,7.922390,3.239850,0.871661,4.162166,32.306396,17.289640
cuda,XLNetLMHeadModel,8,44.232583,39.640148,17.123077,7.887361,22.718179,12.475614,3.504922,0.811551,8.028936,14.273686
cuda,YituTechConvBert,16,23.738845,20.734522,8.435043,4.069981,14.385827,5.471849,2.261807,0.486834,6.968512,9.378196,17.148322
