dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,26.745557,22.278327,5.136425,1.910130,9.870267,3.563548,1.262714,0.157192,1.294354,1.459221,8.030268
cuda,AlbertForQuestionAnswering,4,26.516355,22.117363,5.097037,1.873621,9.818452,3.468340,1.235392,0.152708,0.930760,1.060454,7.616746
cuda,AllenaiLongformerBase,4,79.682683,67.180157,31.606196,6.474535,39.051649,17.031007,6.000056,0.453504,16.478609,3.383565,30.775578
cuda,BartForCausalLM,4,32.190116,26.289498,7.600760,2.121688,10.730628,4.076010,1.820557,0.342792,2.199850,2.415335,7.760736
cuda,BartForConditionalGeneration,2,83.477562,67.694406,18.321696,5.997082,25.465167,11.692962,4.610056,1.405990,0.644261,1.244124,14.102371
cuda,BertForMaskedLM,16,33.569546,27.194289,7.142527,2.242524,10.215734,4.416427,1.856088,0.347911,1.756926,2.182258,7.196704
cuda,BertForQuestionAnswering,16,33.310969,27.052705,7.089141,2.227063,10.084931,4.352132,1.854006,0.351343,1.407947,1.770109,6.751768
cuda,BlenderbotSmallForCausalLM,64,21.490871,17.496026,4.543725,1.399564,6.797272,2.486400,1.242810,0.200309,2.828252,6.560665,2.556862
cuda,BlenderbotSmallForConditionalGeneration,64,56.598124,46.106493,12.771994,4.014919,16.777937,7.795252,3.180880,0.748333,2.032614,1.860429,10.262666
cuda,CamemBert,16,33.895035,27.504833,7.096913,2.259419,10.114306,4.434740,1.855748,0.352383,0.698436,1.043952,6.101839
cuda,DebertaForMaskedLM,4,45.284588,34.536851,15.864796,3.250211,19.399830,5.713972,2.681032,0.398322,14.879581,2.666548,21.940686
cuda,DebertaForQuestionAnswering,8,46.022070,35.165829,16.368117,3.271070,19.819221,5.778509,2.707968,0.399784,17.069799,3.147015,24.072798
cuda,DebertaV2ForMaskedLM,1,83.856645,57.914148,19.708726,4.635424,22.978105,7.219607,3.773681,0.693635,35.269767,1.855997,43.647785
cuda,DebertaV2ForQuestionAnswering,2,84.135600,58.154743,19.780516,5.164782,23.770457,8.712196,4.414870,0.713641,34.630343,0.571575,44.260843
cuda,DistilBertForMaskedLM,128,18.773312,15.768055,5.424531,1.166229,7.301618,2.336402,1.023842,0.150810,1.419980,3.989891,4.529222
cuda,DistilBertForQuestionAnswering,256,18.921753,15.887929,5.356498,1.168335,7.385980,2.384611,1.028997,0.141665,0.802510,3.005947,4.063949
cuda,DistillGPT2,16,16.693825,13.953224,4.737518,1.338329,6.769272,2.246667,0.954176,0.133119,1.709349,2.758170,5.137094
cuda,ElectraForCausalLM,32,35.667058,29.213371,8.824263,2.228677,14.886515,4.536404,1.914796,0.354408,3.666662,4.176296,12.085852
cuda,ElectraForQuestionAnswering,64,33.786938,27.430057,7.207769,2.240833,12.407245,4.417211,1.864557,0.357004,2.122191,2.417093,9.685617
cuda,GPT2ForSequenceClassification,4,30.147853,24.574036,6.709965,2.798076,9.532344,3.854096,1.716995,0.309262,1.751679,2.531913,7.480754
cuda,LayoutLMForMaskedLM,16,35.571995,28.932732,8.222959,2.301289,11.339016,4.507287,1.897829,0.357669,1.813986,2.637269,7.354346
cuda,LayoutLMForSequenceClassification,16,35.762347,29.114294,8.493971,2.368819,13.349061,5.316368,2.185510,0.380597,6.279043,7.056737,13.626426
cuda,M2M100ForConditionalGeneration,16,81.481981,65.902999,16.806567,6.184597,24.262434,10.111710,4.663629,1.016782,4.247859,11.402342,18.189583
cuda,MBartForCausalLM,4,32.940513,27.014887,8.066951,2.277577,11.681205,4.326128,1.898438,0.373726,2.160126,2.329338,8.171967
cuda,MBartForConditionalGeneration,2,82.882378,66.976264,17.314026,6.404385,24.987159,12.026243,5.487040,1.535535,0.585323,0.681329,14.974955
cuda,MT5ForConditionalGeneration,16,46.501049,38.714366,11.522834,4.038539,17.101626,7.863736,2.906762,0.577432,3.800056,23.298430,13.632082
cuda,MegatronBertForCausalLM,4,66.703930,53.832152,13.291973,5.206421,19.248905,9.614882,3.776490,1.042208,1.074915,2.009515,12.485450
cuda,MegatronBertForQuestionAnswering,8,65.235161,52.674961,13.060235,5.167812,18.987692,9.395476,3.746893,1.050462,1.309490,1.607070,12.653551
cuda,MobileBertForMaskedLM,64,109.714651,89.075146,12.832607,6.766212,29.823820,15.315938,6.272827,4.292788,3.106749,4.506289,27.269214
cuda,MobileBertForQuestionAnswering,128,109.061797,88.609643,12.646153,6.759212,29.558965,15.166107,6.228509,4.291682,2.509963,2.855587,26.585791
cuda,OPTForCausalLM,2,32.335418,26.545758,7.782415,2.271125,10.888998,4.614988,1.976648,0.344312,2.453909,3.112320,8.135782
cuda,PLBartForCausalLM,8,18.825276,15.693289,5.403056,1.136220,7.568805,2.176995,0.992373,0.144594,1.328691,1.522132,4.692151
cuda,PLBartForConditionalGeneration,4,44.004273,35.974485,9.568696,3.156184,13.488350,5.567383,2.455598,0.503729,2.548018,2.587948,9.781183
cuda,PegasusForCausalLM,32,32.432500,26.436500,7.836110,2.426063,11.689418,4.104112,1.917552,0.373772,2.586310,2.412650,8.986946
cuda,PegasusForConditionalGeneration,32,71.997979,60.500561,12.825779,4.763704,21.693365,9.516289,4.200679,1.001418,1.999824,0.650574,15.896479
cuda,RobertaForCausalLM,16,33.793355,27.449070,7.171416,2.254315,10.027184,4.461007,1.878641,0.352499,0.702541,1.429515,5.935875
cuda,RobertaForQuestionAnswering,16,33.805395,27.451803,7.054399,2.228274,9.754843,4.362251,1.853739,0.350802,0.382646,0.705303,5.433882
cuda,Speech2Text2ForCausalLM,256,18.748577,15.637854,6.204442,1.002972,8.668456,1.935450,1.113073,0.144140,1.464845,1.342978,4.990770
cuda,T5ForConditionalGeneration,4,33.666856,28.213941,9.398978,2.913865,13.127395,5.272685,2.369161,0.372830,3.005344,7.829105,9.795201
cuda,T5Small,4,33.951047,28.477982,9.304752,2.924822,13.008828,5.248563,2.353988,0.364937,3.091048,7.976027,9.861760
cuda,TrOCRForCausalLM,32,32.576756,26.593038,7.680924,2.124263,10.836527,4.128215,1.851565,0.347948,1.302511,1.351207,6.886995
cuda,XGLMForCausalLM,8,65.424091,53.467085,14.069958,5.135056,21.800356,9.468292,3.861499,1.084007,4.394808,32.825628,17.514980
cuda,XLNetLMHeadModel,8,73.813361,61.522469,18.927353,7.115617,24.575961,13.767148,4.181938,1.053573,10.507887,13.542033
cuda,YituTechConvBert,16,51.368728,41.830486,11.157695,4.715214,16.630865,6.794856,2.820544,0.591469,6.025678,9.307503,16.404185
