dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.6393,162.7032,34.4566,1.4449
cuda,AlbertForQuestionAnswering,4,1.6489,160.6363,34.2290,1.4838
cuda,AllenaiLongformerBase,4,2.2073,128.7160,99.0035,0.8091
cuda,BartForCausalLM,4,1.5078,74.8780,40.1460,1.0428
cuda,BartForConditionalGeneration,2,1.4730,93.9677,97.3882,1.0845
cuda,BertForMaskedLM,16,1.5289,72.2249,41.6042,1.0100
cuda,BertForQuestionAnswering,16,1.7014,56.3393,41.0742,1.1050
cuda,BlenderbotForCausalLM,4,1.1561,81.2804,76.7181,0.8012
cuda,BlenderbotSmallForCausalLM,64,1.2324,48.3221,28.0339,0.9187
cuda,BlenderbotSmallForConditionalGeneration,64,1.4264,79.3198,65.5633,1.0831
cuda,CamemBert,16,1.4942,80.7048,41.2840,1.0076
cuda,DebertaForMaskedLM,4,1.0918,68.4039,56.6942,0.9406
cuda,DebertaForQuestionAnswering,8,1.1073,71.9252,57.6805,1.0534
cuda,DebertaV2ForMaskedLM,1,0.8570,142.5980,95.7502,0.7698
cuda,DebertaV2ForQuestionAnswering,2,0.8763,143.1044,96.0585,0.7653
cuda,DistilBertForMaskedLM,128,1.2198,69.2773,25.7865,0.9400
cuda,DistilBertForQuestionAnswering,256,1.4394,71.7803,24.7379,1.1126
cuda,DistillGPT2,16,1.6668,63.5498,22.8033,1.0684
cuda,ElectraForCausalLM,32,1.7906,49.7499,48.3748,0.9678
cuda,ElectraForQuestionAnswering,64,1.9993,58.8016,44.5331,1.1858
cuda,GPT2ForSequenceClassification,4,2.1103,43.1424,37.4050,1.2112
cuda,LayoutLMForMaskedLM,16,1.5562,72.5661,44.3123,1.0088
cuda,LayoutLMForSequenceClassification,16,1.7266,56.9355,49.8040,1.1024
cuda,M2M100ForConditionalGeneration,16,1.7244,75.7999,107.8372,0.8750
cuda,MBartForCausalLM,4,1.5076,74.9835,41.5664,1.0615
cuda,MBartForConditionalGeneration,2,1.4722,93.8079,97.8674,1.1037
cuda,MT5ForConditionalGeneration,16,2.0342,52.1342,80.1123,0.9097
cuda,MegatronBertForCausalLM,4,1.5293,58.3682,79.3074,0.9432
cuda,MegatronBertForQuestionAnswering,8,1.5933,90.5009,78.6593,1.0038
cuda,MobileBertForMaskedLM,64,1.7560,103.6991,136.6547,1.0349
cuda,MobileBertForQuestionAnswering,128,1.6776,124.2596,135.7413,0.8114
cuda,OPTForCausalLM,2,2.3817,70.0623,40.7904,1.3058
cuda,PLBartForCausalLM,8,1.5422,73.4777,23.5839,0.9613
cuda,PLBartForConditionalGeneration,4,1.5679,74.9985,54.1249,1.0388
cuda,PegasusForCausalLM,32,1.2527,58.7275,41.2296,0.9146
cuda,PegasusForConditionalGeneration,32,1.3023,106.8621,86.6611,1.1559
cuda,RobertaForCausalLM,16,1.6310,70.8857,40.8761,1.0101
cuda,RobertaForQuestionAnswering,16,1.6938,56.7383,39.7929,1.1049
cuda,Speech2Text2ForCausalLM,256,1.5256,35.2240,23.5800,0.9462
cuda,T5ForConditionalGeneration,4,1.6571,61.6828,47.6134,1.1629
cuda,T5Small,4,1.6454,62.3639,47.7814,1.1629
cuda,TrOCRForCausalLM,32,1.2592,109.5313,39.2504,0.9578
cuda,XGLMForCausalLM,8,1.5865,64.3998,111.6400,0.8077
cuda,XLNetLMHeadModel,8,1.8389,151.3036,100.0163,1.0488
cuda,YituTechConvBert,16,1.4023,96.2640,71.7483,1.0024
