dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,0.8385,7.5941,0.8680
cuda,Background_Matting,4,1.0155,3.9884,0.9670
cuda,LearningToPaint,96,0.9832,1.5725,0.7529
cuda,Super_SloMo,6,0.9974,4.1912,0.9672
cuda,alexnet,128,0.9963,0.6641,0.8304
cuda,attention_is_all_you_need_pytorch,256,0.9067,7.7710,0.9420
cuda,dcgan,32,0.8960,0.5560,0.8126
cuda,demucs,4,0.9993,0.6614,0.9996
cuda,densenet121,4,0.8958,10.6557,0.8640
cuda,dlrm,2048,0.9011,0.9419,0.9992
cuda,drq,1,0.7665,0.7286,1.0000
cuda,fastNLP_Bert,6,0.8933,6.6812,0.8863
cuda,functorch_dp_cifar10,64,0.9109,1.8207,0.8996
cuda,hf_Albert,8,0.9567,6.3135,0.9358
cuda,hf_Bart,4,0.8212,8.1492,0.8142
cuda,hf_Bert,4,0.8345,6.3916,0.8516
cuda,hf_BigBird,2,0.7908,12.6683,0.9681
cuda,hf_DistilBert,8,0.9718,3.1309,0.8711
cuda,hf_GPT2,4,0.9796,5.9176,0.8501
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9980,2.7841,0.3932
cuda,hf_T5,8,0.9442,9.3958,0.9010
cuda,lennard_jones,1000,0.7581,0.5287,1.0017
cuda,mnasnet1_0,32,0.9811,3.4360,0.8833
cuda,mobilenet_v2,96,0.9866,3.3056,0.7731
cuda,mobilenet_v3_large,32,0.9753,3.9015,0.8718
cuda,moco,32,0.9951,2.0843,1.0041
cuda,nvidia_deeprecommender,256,0.9969,0.4985,1.0000
cuda,pytorch_CycleGAN_and_pix2pix,1,0.8998,2.3272,0.8474
cuda,pytorch_stargan,16,1.0402,2.0270,0.9835
cuda,pytorch_struct,0,0.0000
cuda,pytorch_unet,1,0.9935,1.7086,0.8651
cuda,resnet18,16,0.9635,1.5944,0.7831
cuda,resnet50,32,0.9827,3.6669,0.8678
cuda,resnext50_32x4d,8,0.9334,3.7452,0.8655
cuda,shufflenet_v2_x1_0,128,0.9959,4.2538,0.8740
cuda,soft_actor_critic,256,0.7136,0.4405,0.9166
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,0.9306,1.5242,0.8191
cuda,tacotron2,64,0.8774,25.6771,0.4041
cuda,timm_efficientdet,1,0.7461,38.5525,0.8393
cuda,timm_efficientnet,32,0.6897,6.1152,0.7737
cuda,timm_nfnet,128,0.9966,7.1282,0.9051
cuda,timm_regnet,32,0.9176,7.4400,0.8443
cuda,timm_resnest,32,1.0109,2.2690,0.8177
cuda,timm_vision_transformer,8,0.8231,4.2560,0.8772
cuda,timm_vovnet,32,0.5869,3.8209,0.7690
cuda,tts_angular,64,0.9404,0.5343,1.0037
cuda,vgg16,64,0.9973,1.0000,0.7280
cuda,yolov3,16,0.9907,7.0848,0.8353
