dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.454961,6.564170
cuda,botnet26t_256,128,1.267345,2.880851
cuda,cait_m36_384,2,4.152584,20.919048
cuda,coat_lite_mini,128,1.336435,4.751420
cuda,convit_base,32,1.386933,5.493978
cuda,convmixer_768_32,32,1.199310,4.670615
cuda,convnext_base,32,1.910009,7.016369
cuda,crossvit_9_240,64,1.807101,7.115741
cuda,cspdarknet53,64,2.307068,4.805573
cuda,deit_base_distilled_patch16_224,64,1.105317,3.736170
cuda,dla102,64,1.676301,7.702264
cuda,dm_nfnet_f0,128,2.122613,5.810904
cuda,dpn107,32,3.900090,9.931356
cuda,eca_botnext26ts_256,64,1.353764,3.339255
cuda,eca_halonext26ts,64,1.385652,3.546798
cuda,ese_vovnet19b_dw,128,1.134247,2.122751
cuda,fbnetc_100,128,2.067411,4.259072
cuda,fbnetv3_b,128,3.214410,7.764301
cuda,gernet_l,128,1.965411,3.618762
cuda,ghostnet_100,128,2.201464,6.269017
cuda,gluon_inception_v3,128,1.457559,6.567723
cuda,gluon_xception65,32,1.868529,8.587303
cuda,gmixer_24_224,64,1.709400,7.211828
cuda,gmlp_s16_224,64,1.629957,6.280254
cuda,hrnet_w18,2,5.589759,32.640152
cuda,inception_v3,128,1.447382,6.557828
cuda,jx_nest_base,32,2.355879,9.173833
cuda,lcnet_050,128,1.016877,1.744213
cuda,mixer_b16_224,64,0.923644,2.975354
cuda,mixnet_l,64,5.710508,8.593143
cuda,mnasnet_100,128,1.534374,3.188895
cuda,mobilenetv2_100,128,1.566753,3.160066
cuda,mobilenetv3_large_100,128,1.536459,3.536589
cuda,mobilevit_s,32,1.896472,5.619306
cuda,nfnet_l0,64,1.886833,6.116447
cuda,pit_b_224,64,1.237585,4.368800
cuda,pnasnet5large,16,4.817070,25.247717
cuda,poolformer_m36,64,2.117602,7.017912
cuda,regnety_002,128,1.560612,4.083324
cuda,repvgg_a2,128,1.886248,3.082201
cuda,res2net101_26w_4s,64,2.851375,15.368402
cuda,res2net50_14w_8s,2,2.546259,13.239695
cuda,res2next50,2,1.439479,6.204238
cuda,resmlp_12_224,128,0.918360,2.342612
cuda,resnest101e,32,3.304679,15.605002
cuda,rexnet_100,128,1.950984,5.000622
cuda,sebotnet33ts_256,64,1.639230,4.363664
cuda,selecsls42b,128,0.734601,2.508358
cuda,spnasnet_100,128,1.973533,4.031411
cuda,swsl_resnext101_32x16d,32,1.631161,7.236294
cuda,tf_efficientnet_b0,128,1.839934,4.995753
cuda,tf_mixnet_l,64,5.833398,8.443060
cuda,tinynet_a,128,2.264246,6.146359
cuda,tnt_s_patch16_224,64,2.262999,10.056144
cuda,twins_pcpvt_base,32,3.342866,15.052174
cuda,visformer_small,128,0.964796,3.317873
cuda,vit_base_patch16_224,64,1.088225,3.706864
cuda,volo_d1_224,64,1.818465,7.204186
cuda,xcit_large_24_p8_224,5,3.645123,18.958527
