dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,Background_Matting,4,0.902631,3.936157
cuda,LearningToPaint,96,0.557179,1.501700
cuda,alexnet,128,0.364682,0.531456
cuda,dcgan,32,0.328442,0.396712
cuda,demucs,4,0.703358
cuda,densenet121,4,2.075644,11.139265
cuda,drq,1,0.408294,0.572067
cuda,functorch_dp_cifar10,64,0.553500,1.737467
cuda,hf_Reformer,4,2.591011,0.620677
cuda,lennard_jones,1000,0.357151,0.267409
cuda,mnasnet1_0,32,0.879894,3.462096
cuda,mobilenet_v2,96,0.890404,3.624160
cuda,mobilenet_v3_large,32,0.980751,4.393692
cuda,nvidia_deeprecommender,256,0.341407,0.373911
cuda,pytorch_CycleGAN_and_pix2pix,1,0.555727,2.289101
cuda,pytorch_stargan,16,0.563290,1.991051
cuda,pytorch_unet,1,0.608500,1.538312
cuda,resnet18,16,0.541681,1.429768
cuda,resnet50,32,0.940979,3.762240
cuda,resnext50_32x4d,8,0.936905,3.735511
cuda,shufflenet_v2_x1_0,128,1.032256,4.129049
cuda,soft_actor_critic,256,0.314526,0.276032
cuda,squeezenet1_1,32,0.505660,1.563638
cuda,timm_efficientnet,32,1.773593,5.321290
cuda,timm_nfnet,128,2.142488,7.356894
cuda,timm_regnet,32,2.338857,7.013096
cuda,timm_resnest,32,0.659395,2.169162
cuda,timm_vision_transformer,8,1.102328,4.629248
cuda,timm_vovnet,32,1.511073,3.160867
cuda,tts_angular,64,0.499912,0.158847
cuda,vgg16,64,0.432900,1.038504
cuda,yolov3,16,2.885209,6.019555
